Wavelength,Flux,BestFit,SkyFlux
4580.365,8.012,8.805,35.124
4581.419,9.647,8.863,33.432
4582.473,10.995,8.946,33.253
4583.530,7.143,8.961,34.064
4584.584,9.303,8.982,34.101
4585.641,9.800,8.921,33.988
4586.696,8.326,8.897,34.701
4587.754,11.033,9.037,34.424
4588.809,9.745,8.978,35.642
4589.865,10.175,8.899,36.964
4590.923,9.419,8.919,36.859
4591.980,12.269,8.965,35.441
4593.038,9.290,8.953,34.120
4594.095,8.436,8.919,33.975
4595.154,7.909,9.011,34.621
4596.212,9.445,9.030,34.000
4597.269,9.368,9.041,33.387
4598.329,8.603,9.029,33.516
4599.387,9.241,9.021,34.121
4600.447,8.712,9.052,34.430
4601.506,10.677,9.016,34.031
4602.567,9.771,9.016,34.078
4603.626,11.226,9.006,34.470
4604.685,10.916,8.975,33.696
4605.747,7.648,8.997,33.976
4606.806,8.636,9.080,34.564
4607.868,8.987,9.031,34.685
4608.928,11.644,9.093,35.188
4609.991,8.256,9.097,36.605
4611.052,6.789,9.125,36.949
4612.113,8.410,9.104,35.934
4613.176,10.156,8.936,34.808
4614.237,9.309,8.970,34.724
4615.301,8.640,8.988,35.056
4616.363,8.756,8.900,34.996
4617.428,8.818,8.912,34.807
4618.490,9.987,9.027,34.535
4619.552,8.411,9.045,34.309
4620.618,9.624,8.981,34.225
4621.681,10.846,8.953,34.646
4622.746,10.761,8.861,34.547
4623.810,8.083,8.844,35.768
4624.876,6.922,8.875,35.728
4625.940,8.888,8.786,34.999
4627.004,6.520,8.693,34.754
4628.071,10.139,8.784,34.669
4629.136,8.926,8.784,34.957
4630.203,8.501,8.795,34.744
4631.268,8.617,8.810,34.865
4632.336,8.091,8.717,34.989
4633.402,8.432,8.724,35.282
4634.468,8.248,8.708,35.019
4635.537,8.395,8.727,34.583
4636.603,8.796,8.791,34.329
4637.672,7.799,8.793,33.870
4638.739,7.752,8.692,33.015
4639.809,9.091,8.710,33.190
4640.876,9.215,8.710,33.679
4641.944,7.929,8.710,33.896
4643.014,9.428,8.753,34.313
4644.082,7.397,8.727,34.159
4645.153,9.889,8.608,33.195
4646.222,8.301,8.750,32.981
4647.293,7.041,8.760,32.230
4648.362,8.357,8.737,31.237
4649.432,9.302,8.749,31.022
4650.504,8.073,8.748,32.186
4651.574,7.525,8.686,33.466
4652.646,8.226,8.656,34.188
4653.717,8.510,8.651,34.383
4654.790,9.154,8.673,33.872
4655.861,7.024,8.707,32.876
4656.934,9.025,8.725,32.547
4658.006,7.584,8.720,33.540
4659.077,9.690,8.720,34.867
4660.152,9.156,8.617,35.111
4661.224,8.696,8.624,35.382
4662.299,6.984,8.610,35.516
4663.371,6.535,8.529,35.273
4664.446,8.745,8.511,34.033
4665.520,8.419,8.549,33.217
4666.593,7.239,8.559,32.373
4667.669,8.565,8.570,30.843
4668.743,7.900,8.503,30.388
4669.819,8.204,8.457,31.333
4670.894,9.846,8.565,32.419
4671.971,8.837,8.580,34.335
4673.046,8.950,8.528,34.179
4674.121,8.734,8.533,33.248
4675.198,7.958,8.554,33.642
4676.274,8.599,8.564,34.589
4677.352,8.307,8.578,35.034
4678.428,8.360,8.554,34.013
4679.507,10.154,8.472,32.879
4680.584,8.092,8.529,32.450
4681.660,11.060,8.544,32.590
4682.740,5.813,8.488,33.377
4683.817,8.003,8.501,33.002
4684.897,8.568,8.452,33.403
4685.975,9.444,8.400,33.569
4687.056,8.137,8.463,33.312
4688.134,7.037,8.527,33.218
4689.212,7.492,8.516,33.323
4690.294,8.159,8.481,32.798
4691.373,8.531,8.461,32.039
4692.454,8.343,8.408,32.310
4693.534,10.755,8.427,32.309
4694.616,8.565,8.515,32.662
4695.696,6.224,8.581,33.753
4696.777,6.319,8.525,34.190
4697.860,8.605,8.380,33.620
4698.940,7.799,8.519,32.166
4700.024,9.345,8.572,31.048
4701.105,8.837,8.511,31.050
4702.189,8.059,8.504,31.523
4703.271,10.736,8.554,31.136
4704.353,8.848,8.410,30.355
4705.438,6.188,8.454,30.854
4706.520,8.783,8.472,32.142
4707.606,9.056,8.490,32.408
4708.689,8.744,8.505,31.491
4709.774,6.222,8.436,31.173
4710.858,5.306,8.399,31.458
4711.942,9.491,8.484,32.114
4713.028,6.236,8.407,33.406
4714.112,6.666,8.435,33.330
4715.199,10.493,8.520,31.967
4716.284,8.152,8.390,31.741
4717.372,8.159,8.403,32.940
4718.457,9.121,8.458,34.483
4719.542,9.128,8.442,34.838
4720.631,10.840,8.384,34.651
4721.717,9.140,8.392,34.452
4722.805,7.997,8.465,33.904
4723.892,9.890,8.365,33.454
4724.981,8.592,8.321,34.389
4726.068,8.115,8.360,34.359
4727.155,8.018,8.396,33.765
4728.246,6.857,8.367,33.279
4729.333,6.835,8.321,32.248
4730.424,6.619,8.384,31.590
4731.512,7.821,8.363,31.179
4732.603,10.529,8.348,31.341
4733.692,9.147,8.368,32.138
4734.781,8.338,8.403,32.500
4735.873,10.151,8.417,32.617
4736.962,8.059,8.369,32.836
4738.054,7.273,8.306,32.816
4739.144,9.742,8.397,33.114
4740.237,7.668,8.426,34.470
4741.328,6.861,8.387,33.603
4742.421,9.634,8.428,32.994
4743.512,9.781,8.331,34.074
4744.603,7.937,8.247,34.424
4745.697,8.579,8.241,33.829
4746.789,10.109,8.279,33.292
4747.884,8.818,8.276,33.626
4748.976,8.118,8.216,32.930
4750.071,7.485,8.252,32.744
4751.164,7.760,8.296,33.023
4752.257,8.321,8.336,32.900
4753.353,8.255,8.337,32.887
4754.446,9.435,8.308,32.153
4755.543,9.023,8.282,31.072
4756.637,7.305,8.235,30.491
4757.734,9.082,8.278,30.323
4758.828,6.508,8.248,31.507
4759.923,7.106,8.195,32.816
4761.020,9.302,8.178,32.490
4762.116,5.503,8.175,32.137
4763.214,7.131,8.172,30.306
4764.310,9.094,8.111,30.117
4765.408,7.793,8.116,30.210
4766.504,8.952,8.106,29.663
4767.601,8.069,8.076,29.541
4768.700,8.938,8.093,30.348
4769.797,6.608,8.049,32.353
4770.897,8.150,7.941,33.088
4771.995,10.541,7.986,32.274
4773.095,6.807,8.045,32.174
4774.193,6.821,8.015,32.046
4775.292,8.619,7.976,32.386
4776.393,6.606,7.980,33.333
4777.492,6.553,7.914,33.410
4778.593,7.715,7.935,33.393
4779.693,7.971,7.939,34.009
4780.795,8.176,7.916,33.882
4781.895,7.647,7.947,32.956
4782.995,7.096,7.896,32.360
4784.098,7.794,7.831,31.720
4785.198,7.386,7.887,30.881
4786.302,9.099,7.931,31.195
4787.403,7.988,7.909,30.662
4788.507,7.717,7.907,30.521
4789.608,8.833,7.915,30.586
4790.710,7.481,7.899,30.972
4791.815,7.142,7.883,31.465
4792.917,8.070,7.838,31.519
4794.022,9.904,7.815,30.890
4795.125,9.101,7.847,31.193
4796.231,7.232,7.773,32.598
4797.334,7.631,7.790,32.977
4798.438,7.679,7.771,32.724
4799.545,7.752,7.739,31.959
4800.649,7.582,7.781,31.061
4801.756,7.142,7.874,30.958
4802.860,7.824,7.838,32.048
4803.968,6.590,7.828,32.412
4805.073,7.205,7.804,31.651
4806.178,8.390,7.834,31.025
4807.287,8.392,7.865,30.708
4808.393,9.528,7.818,30.255
4809.501,7.312,7.876,30.281
4810.608,9.137,7.825,30.498
4811.717,8.602,7.843,30.931
4812.824,8.736,7.882,31.010
4813.931,6.605,7.857,30.584
4815.041,9.407,7.786,30.914
4816.149,7.436,7.745,31.646
4817.260,7.480,7.834,32.518
4818.368,8.581,7.827,32.652
4819.479,7.356,7.815,32.257
4820.588,7.931,7.866,32.562
4821.697,9.376,7.893,32.660
4822.809,9.926,7.856,31.569
4823.918,6.777,7.874,30.903
4825.030,6.387,7.861,30.539
4826.140,9.513,7.911,30.670
4827.253,8.364,7.938,31.610
4828.364,6.445,7.803,31.904
4829.477,7.496,7.762,31.379
4830.588,7.544,7.744,31.595
4831.699,8.961,7.736,30.839
4832.814,8.175,7.773,31.122
4833.925,8.833,7.761,31.425
4835.040,8.356,7.653,31.305
4836.152,7.542,7.707,31.425
4837.268,8.192,7.703,31.244
4838.380,7.169,7.757,31.240
4839.493,7.564,7.736,31.200
4840.609,5.676,7.696,30.787
4841.723,8.006,7.776,30.167
4842.840,8.049,7.709,30.052
4843.954,8.407,7.750,30.084
4845.071,7.569,7.762,30.054
4846.185,7.372,7.712,31.068
4847.300,9.014,7.659,31.068
4848.418,9.923,7.666,30.809
4849.533,7.555,7.718,30.212
4850.652,6.052,7.655,30.091
4851.767,5.724,7.660,30.414
4852.886,5.800,7.688,30.645
4854.003,6.502,7.676,30.127
4855.119,8.033,7.643,28.939
4856.239,8.500,7.611,27.589
4857.356,7.050,7.641,26.609
4858.476,8.823,7.682,26.708
4859.594,7.796,7.687,26.031
4860.714,7.758,7.683,23.776
4861.833,7.464,7.674,21.281
4862.951,6.712,7.559,20.676
4864.072,7.689,7.595,22.298
4865.191,8.067,7.664,24.714
4866.313,9.022,7.706,26.405
4867.433,8.136,7.707,27.527
4868.555,8.434,7.677,28.263
4869.675,7.542,7.678,28.332
4870.796,7.757,7.622,27.864
4871.919,7.293,7.628,26.365
4873.039,9.944,7.690,24.725
4874.163,9.847,7.720,25.348
4875.284,7.021,7.668,27.279
4876.409,7.717,7.610,28.341
4877.531,8.362,7.613,28.484
4878.653,5.933,7.667,28.266
4879.778,7.931,7.683,28.825
4880.900,9.073,7.653,29.264
4882.026,8.319,7.625,28.987
4883.149,8.573,7.586,28.882
4884.275,8.338,7.638,28.961
4885.398,8.143,7.664,28.653
4886.522,7.236,7.671,27.925
4887.649,7.466,7.681,27.317
4888.774,7.254,7.687,27.326
4889.901,6.949,7.712,27.802
4891.026,7.943,7.710,26.490
4892.154,7.470,7.659,25.447
4893.279,8.108,7.608,26.384
4894.405,7.244,7.593,28.507
4895.533,10.720,7.611,30.333
4896.660,7.258,7.657,30.622
4897.789,7.064,7.719,30.823
4898.916,7.863,7.726,30.218
4900.045,8.271,7.691,29.406
4901.172,7.984,7.682,28.922
4902.300,8.719,7.709,28.713
4903.430,7.675,7.664,28.696
4904.558,7.968,7.732,28.716
4905.689,6.798,7.747,29.374
4906.818,6.261,7.721,30.237
4907.950,9.282,7.739,30.112
4909.079,8.775,7.770,29.219
4910.208,8.119,7.656,28.432
4911.340,7.605,7.746,27.776
4912.470,6.761,7.798,27.577
4913.603,6.117,7.760,28.405
4914.733,7.500,7.739,29.321
4915.867,8.111,7.781,29.466
4916.997,8.474,7.743,29.436
4918.131,9.636,7.756,28.796
4919.263,8.226,7.742,27.202
4920.394,7.277,7.793,25.048
4921.529,7.183,7.825,23.766
4922.661,8.184,7.729,24.674
4923.796,6.694,7.812,26.786
4924.929,7.009,7.839,27.317
4926.065,5.512,7.744,27.554
4927.198,8.042,7.729,28.206
4928.331,8.334,7.810,28.442
4929.468,8.405,7.839,28.841
4930.602,7.778,7.879,29.339
4931.739,9.353,7.892,29.218
4932.873,7.764,7.884,29.160
4934.011,9.295,7.863,27.661
4935.146,9.307,7.872,27.099
4936.281,10.319,7.937,27.455
4937.420,11.627,7.973,27.333
4938.556,9.609,7.954,27.003
4939.694,10.649,7.983,26.202
4940.831,9.774,8.084,26.108
4941.970,11.165,8.122,27.196
4943.107,9.768,7.994,28.384
4944.244,7.398,7.895,28.651
4945.384,8.663,7.853,28.831
4946.522,8.147,7.779,29.121
4947.663,8.099,7.742,28.598
4948.801,8.261,7.733,29.261
4949.942,7.823,7.668,29.800
4951.081,8.128,7.630,29.337
4952.220,6.136,7.628,29.475
4953.362,6.294,7.559,29.520
4954.501,9.472,7.554,29.059
4955.644,8.719,7.606,29.125
4956.784,7.584,7.577,28.125
4957.927,8.809,7.549,25.546
4959.067,9.519,7.562,24.623
4960.208,7.060,7.573,26.303
4961.352,7.751,7.520,28.389
4962.493,10.952,7.504,28.887
4963.638,8.482,7.602,28.886
4964.779,8.298,7.557,28.897
4965.924,6.974,7.536,28.793
4967.067,7.220,7.581,28.406
4968.209,7.185,7.586,28.183
4969.355,7.753,7.552,27.955
4970.498,7.564,7.551,28.188
4971.644,7.052,7.526,28.188
4972.788,7.179,7.581,28.703
4973.935,8.031,7.617,29.550
4975.079,8.259,7.610,29.549
4976.224,8.274,7.575,29.773
4977.371,5.845,7.528,30.173
4978.516,5.689,7.493,29.628
4979.664,8.051,7.507,29.202
4980.810,8.876,7.509,29.508
4981.958,7.392,7.441,29.666
4983.104,7.867,7.428,28.719
4984.251,8.150,7.548,27.132
4985.400,8.157,7.487,26.690
4986.547,6.462,7.527,27.567
4987.697,7.823,7.567,28.681
4988.844,6.636,7.535,29.768
4989.995,6.890,7.508,29.510
4991.143,6.561,7.551,28.778
4992.291,5.713,7.515,28.417
4993.442,6.813,7.497,27.981
4994.591,7.602,7.536,27.710
4995.743,7.723,7.567,28.188
4996.892,7.445,7.535,28.418
4998.044,7.745,7.478,28.391
4999.194,6.880,7.506,27.953
5000.344,5.440,7.532,27.210
5001.497,6.722,7.525,26.980
5002.648,7.511,7.521,26.563
5003.801,7.903,7.546,25.782
5004.952,6.578,7.601,25.809
5006.106,8.285,7.652,25.712
5007.258,7.551,7.533,24.650
5008.413,7.692,7.587,24.657
5009.565,6.539,7.581,25.470
5010.717,6.874,7.502,26.955
5011.873,5.770,7.579,27.083
5013.026,8.470,7.573,25.412
5014.182,8.478,7.452,25.246
5015.335,8.692,7.442,24.631
5016.492,6.891,7.479,24.821
5017.646,8.095,7.483,24.914
5018.800,8.228,7.507,24.443
5019.958,5.626,7.592,24.526
5021.112,6.600,7.551,25.462
5022.270,9.447,7.496,25.063
5023.426,6.584,7.459,25.092
5024.584,6.460,7.446,25.724
5025.740,7.187,7.471,26.101
5026.896,6.119,7.496,26.229
5028.055,9.114,7.519,25.595
5029.212,8.611,7.415,25.215
5030.372,8.983,7.376,25.662
5031.529,9.796,7.425,26.377
5032.689,8.287,7.397,26.792
5033.847,7.175,7.376,27.185
5035.005,7.472,7.399,27.305
5036.166,9.302,7.403,26.308
5037.325,8.220,7.396,25.142
5038.486,7.750,7.386,24.783
5039.645,7.362,7.376,25.131
5040.807,6.964,7.417,24.872
5041.967,6.770,7.434,23.204
5043.127,8.355,7.469,22.633
5044.290,8.642,7.445,24.229
5045.450,6.934,7.408,25.993
5046.614,6.207,7.454,27.001
5047.775,7.062,7.420,27.153
5048.939,7.173,7.380,26.344
5050.100,6.201,7.397,25.524
5051.262,7.262,7.388,24.825
5052.427,6.936,7.356,25.252
5053.589,6.337,7.375,25.749
5054.754,8.019,7.375,26.014
5055.917,6.812,7.325,26.839
5057.083,6.066,7.334,26.799
5058.247,6.687,7.349,26.397
5059.410,7.192,7.324,26.663
5060.577,5.357,7.308,26.822
5061.741,7.425,7.353,26.609
5062.908,8.288,7.320,26.872
5064.073,4.978,7.224,26.966
5065.241,7.940,7.163,26.506
5066.406,7.190,7.182,25.142
5067.572,6.275,7.228,25.351
5068.740,5.713,7.196,25.932
5069.906,5.894,7.180,25.721
5071.075,7.263,7.216,26.454
5072.242,6.956,7.187,26.839
5073.412,5.284,7.114,25.977
5074.579,6.400,7.128,25.317
5075.746,8.675,7.160,25.568
5076.917,4.818,7.133,25.591
5078.084,5.902,7.064,26.607
5079.255,6.126,7.056,26.157
5080.424,7.207,7.048,24.803
5081.595,7.526,6.966,24.001
5082.764,6.118,7.033,24.906
5083.934,5.438,6.970,26.393
5085.106,7.253,6.972,26.221
5086.276,6.776,6.955,27.247
5087.449,6.449,6.944,27.830
5088.619,6.476,7.032,27.481
5089.793,8.469,6.976,26.957
5090.964,7.546,6.964,26.196
5092.135,6.851,6.926,25.744
5093.309,6.828,6.934,26.111
5094.481,7.473,6.961,26.560
5095.655,5.344,6.895,26.467
5096.828,8.212,6.832,26.110
5098.003,6.673,6.868,25.795
5099.176,5.675,6.834,24.316
5100.352,7.001,6.841,23.942
5101.525,8.124,6.883,24.960
5102.699,6.170,6.821,25.515
5103.875,7.038,6.780,25.797
5105.049,7.057,6.797,26.480
5106.227,6.607,6.841,25.751
5107.401,7.740,6.789,25.342
5108.579,6.195,6.723,24.570
5109.754,6.883,6.786,23.950
5110.930,7.433,6.781,24.172
5112.108,7.764,6.784,24.624
5113.284,6.703,6.805,25.105
5114.463,7.597,6.758,25.261
5115.640,5.950,6.670,25.364
5116.820,6.638,6.686,25.880
5117.997,6.556,6.825,26.121
5119.174,4.872,6.738,26.369
5120.355,5.998,6.704,26.341
5121.533,6.046,6.727,25.672
5122.714,7.694,6.735,24.792
5123.892,7.455,6.729,24.231
5125.074,6.999,6.705,23.678
5126.253,6.787,6.703,23.668
5127.432,6.822,6.669,23.561
5128.614,7.777,6.655,23.267
5129.794,6.393,6.659,23.359
5130.977,6.741,6.639,23.353
5132.157,7.942,6.681,23.510
5133.341,8.165,6.727,23.915
5134.522,7.908,6.699,24.033
5135.703,7.503,6.689,24.366
5136.887,6.216,6.726,24.250
5138.069,4.766,6.750,24.061
5139.254,6.897,6.772,23.266
5140.436,8.137,6.814,22.588
5141.621,7.360,6.787,23.402
5142.804,6.659,6.796,23.722
5143.987,7.018,6.832,23.923
5145.174,5.940,6.804,24.026
5146.357,6.545,6.822,24.025
5147.544,7.374,6.693,23.611
5148.728,6.778,6.769,23.502
5149.915,7.466,6.883,24.566
5151.100,6.687,6.860,25.014
5152.285,6.081,6.781,24.628
5153.473,7.239,6.762,24.418
5154.659,6.434,6.831,24.655
5155.847,7.130,6.825,24.769
5157.034,7.472,6.835,24.443
5158.223,5.252,6.866,24.454
5159.409,6.523,6.814,24.872
5160.596,7.659,6.794,24.771
5161.786,5.760,6.866,24.818
5162.974,5.462,6.856,24.146
5164.164,6.195,6.863,23.759
5165.352,5.576,6.923,23.446
5166.544,7.733,6.926,22.182
5167.732,7.259,6.873,19.667
5168.921,6.412,6.896,18.167
5170.113,7.370,6.841,19.185
5171.302,5.733,6.820,20.524
5172.495,7.987,6.854,19.553
5173.685,7.898,6.826,17.544
5174.878,6.843,6.791,18.222
5176.068,8.214,6.796,20.959
5177.259,6.784,6.819,23.239
5178.453,7.771,6.804,23.849
5179.644,7.489,6.763,24.004
5180.838,7.197,6.762,24.343
5182.030,6.343,6.798,23.354
5183.225,7.926,6.802,20.679
5184.418,5.753,6.816,17.432
5185.610,6.278,6.836,17.180
5186.806,7.249,6.814,19.653
5187.999,8.303,6.748,22.994
5189.196,4.489,6.760,24.225
5190.389,6.528,6.833,23.794
5191.586,7.526,6.726,23.355
5192.781,6.991,6.735,22.201
5193.978,7.261,6.834,21.667
5195.173,7.302,6.744,22.284
5196.368,6.458,6.765,22.436
5197.566,8.452,6.770,22.416
5198.762,5.939,6.752,23.919
5199.961,5.912,6.747,25.102
5201.157,6.668,6.753,25.169
5202.357,5.487,6.739,25.246
5203.553,6.801,6.717,24.919
5204.750,6.057,6.719,24.483
5205.951,8.101,6.681,23.053
5207.148,6.170,6.659,21.862
5208.349,6.428,6.685,21.969
5209.547,5.551,6.704,22.317
5210.748,6.271,6.673,22.829
5211.947,5.200,6.724,24.349
5213.146,6.732,6.692,24.569
5214.348,6.446,6.659,23.659
5215.548,7.945,6.719,23.540
5216.751,7.232,6.794,22.929
5217.951,6.350,6.714,22.783
5219.154,7.574,6.635,22.717
5220.355,7.750,6.638,23.550
5221.556,5.694,6.640,24.681
5222.760,5.116,6.620,24.446
5223.961,5.762,6.658,24.322
5225.166,8.752,6.751,24.130
5226.368,7.069,6.739,23.567
5227.573,5.504,6.713,21.733
5228.776,6.539,6.679,20.656
5229.978,7.299,6.642,21.921
5231.184,6.648,6.642,23.491
5232.388,5.853,6.673,24.042
5233.594,6.989,6.651,23.125
5234.798,6.166,6.711,22.145
5236.006,7.549,6.728,22.345
5237.210,5.395,6.671,23.144
5238.415,5.827,6.655,24.242
5239.623,5.132,6.670,25.458
5240.828,7.210,6.719,25.077
5242.037,7.055,6.666,24.434
5243.243,8.111,6.616,23.879
5244.452,6.994,6.600,22.699
5245.658,6.911,6.569,23.151
5246.865,5.364,6.643,24.066
5248.075,6.059,6.648,23.909
5249.282,6.100,6.617,23.521
5250.493,6.408,6.617,23.663
5251.701,5.647,6.630,23.427
5252.912,7.685,6.603,22.987
5254.120,5.025,6.567,23.550
5255.329,5.643,6.532,23.801
5256.541,8.033,6.645,24.339
5257.750,7.022,6.615,25.072
5258.962,6.129,6.486,25.068
5260.172,6.445,6.541,24.260
5261.385,7.068,6.512,23.650
5262.595,6.395,6.551,23.041
5263.806,7.337,6.522,21.192
5265.020,7.534,6.472,20.377
5266.231,6.706,6.510,19.846
5267.446,6.320,6.596,19.518
5268.657,7.101,6.494,20.444
5269.872,7.269,6.521,20.512
5271.085,7.897,6.529,19.594
5272.297,5.339,6.530,20.266
5273.513,6.654,6.521,21.759
5274.726,6.418,6.458,22.652
5275.942,5.055,6.451,23.247
5277.156,5.283,6.477,23.396
5278.373,7.785,6.472,23.530
5279.587,8.672,6.487,23.748
5280.805,6.381,6.533,23.873
5282.020,6.207,6.542,23.097
5283.235,6.276,6.507,21.735
5284.453,5.695,6.508,21.812
5285.669,7.325,6.443,22.098
5286.888,5.771,6.428,23.040
5288.104,6.707,6.474,23.821
5289.323,7.441,6.467,23.705
5290.540,7.945,6.445,24.051
5291.757,7.680,6.403,24.375
5292.977,6.854,6.376,24.535
5294.195,6.006,6.409,24.435
5295.416,6.804,6.431,24.267
5296.634,7.059,6.376,23.600
5297.856,7.242,6.431,22.801
5299.074,7.986,6.453,22.010
5300.293,5.390,6.477,22.580
5301.516,6.895,6.433,23.398
5302.735,6.836,6.392,23.026
5303.958,5.478,6.466,23.374
5305.178,6.823,6.449,23.927
5306.402,6.270,6.435,23.873
5307.622,5.429,6.406,24.093
5308.843,6.735,6.361,23.850
5310.067,6.696,6.339,23.355
5311.289,5.216,6.370,23.614
5312.514,6.170,6.413,24.037
5313.736,8.627,6.492,24.087
5314.961,6.894,6.441,24.157
5316.184,5.170,6.380,23.468
5317.407,6.224,6.378,22.574
5318.633,6.480,6.370,22.560
5319.857,6.340,6.392,23.126
5321.083,6.076,6.404,23.564
5322.308,6.703,6.358,23.428
5323.535,6.046,6.323,23.397
5324.760,4.386,6.349,22.762
5325.985,6.050,6.402,22.007
5327.213,6.379,6.407,22.294
5328.438,7.263,6.369,20.693
5329.667,7.998,6.373,19.207
5330.893,7.625,6.392,20.325
5332.122,5.387,6.400,22.203
5333.349,7.512,6.405,22.839
5334.576,5.176,6.371,23.025
5335.806,4.754,6.340,23.221
5337.033,6.763,6.344,23.431
5338.264,5.696,6.340,23.382
5339.492,5.959,6.356,22.622
5340.724,5.940,6.402,22.570
5341.952,5.976,6.305,21.645
5343.181,6.150,6.251,21.551
5344.413,7.316,6.320,22.703
5345.643,4.453,6.335,23.077
5346.875,5.202,6.281,22.711
5348.105,8.136,6.292,22.383
5349.339,7.498,6.289,22.352
5350.569,7.329,6.296,22.672
5351.800,6.764,6.299,23.155
5353.034,5.904,6.287,23.260
5354.266,6.259,6.284,23.107
5355.500,6.016,6.318,23.151
5356.732,5.930,6.353,23.941
5357.968,6.123,6.381,24.456
5359.200,5.973,6.380,23.741
5360.433,6.550,6.436,23.225
5361.669,7.322,6.498,23.516
5362.903,7.184,6.473,22.636
5364.139,7.257,6.524,21.889
5365.373,5.626,6.488,21.737
5366.611,6.046,6.472,21.491
5367.845,6.136,6.505,21.246
5369.080,7.474,6.572,21.302
5370.318,6.034,6.657,21.296
5371.554,6.655,6.738,20.469
5372.792,8.422,6.892,20.010
5374.028,6.381,7.147,21.309
5375.268,7.712,7.381,22.722
5376.504,6.550,7.541,23.219
5377.744,8.236,7.662,22.796
5378.981,7.599,7.702,22.573
5380.218,9.165,7.654,23.376
5381.459,8.981,7.501,22.838
5382.697,9.151,7.220,22.498
5383.938,8.971,6.927,21.215
5385.177,7.285,6.773,21.334
5386.419,7.022,6.652,22.107
5387.658,5.751,6.523,22.597
5388.897,5.030,6.399,22.180
5390.140,6.219,6.330,21.548
5391.380,7.234,6.314,21.140
5392.623,6.671,6.292,21.283
5393.864,5.985,6.250,21.632
5395.108,6.106,6.305,21.608
5396.349,6.726,6.327,21.149
5397.590,7.403,6.354,20.558
5398.835,5.735,6.366,20.371
5400.077,6.523,6.304,20.303
5401.322,6.713,6.319,20.524
5402.565,7.368,6.415,20.953
5403.810,6.084,6.386,21.045
5405.054,5.786,6.314,20.308
5406.297,6.774,6.290,19.409
5407.544,7.806,6.292,19.521
5408.788,5.615,6.299,20.320
5410.035,7.723,6.314,20.826
5411.280,5.046,6.319,20.612
5412.527,6.558,6.336,20.698
5413.773,6.087,6.362,21.122
5415.018,7.663,6.371,20.753
5416.267,6.892,6.381,20.595
5417.513,6.845,6.421,20.752
5418.762,7.479,6.435,21.308
5420.008,6.628,6.487,21.636
5421.258,6.407,6.533,21.429
5422.505,4.935,6.476,21.486
5423.753,7.159,6.432,21.443
5425.004,6.747,6.418,20.761
5426.252,6.163,6.398,20.506
5427.503,7.971,6.337,21.324
5428.752,5.245,6.301,21.921
5430.003,6.887,6.350,21.015
5431.253,6.694,6.328,20.496
5432.502,6.287,6.274,20.759
5433.755,6.692,6.295,20.875
5435.005,7.132,6.336,20.753
5436.258,6.618,6.296,21.258
5437.509,4.401,6.205,21.598
5438.763,7.328,6.260,21.251
5440.014,7.298,6.219,21.700
5441.265,5.979,6.143,21.944
5442.520,6.258,6.162,21.914
5443.772,5.173,6.225,22.317
5445.027,5.339,6.193,21.857
5446.280,5.227,6.165,21.266
5447.536,4.885,6.204,20.391
5448.789,6.470,6.179,19.981
5450.043,5.190,6.152,21.075
5451.299,4.674,6.193,21.952
5452.553,6.291,6.241,21.806
5453.811,5.662,6.191,21.533
5455.065,7.141,6.214,21.540
5456.323,7.338,6.189,20.324
5457.578,5.788,6.223,19.970
5458.834,6.693,6.236,21.641
5460.093,5.421,6.085,26.710
5461.349,7.005,6.100,36.869
5462.608,6.994,6.100,42.818
5463.865,7.103,6.083,35.643
5465.125,4.722,6.044,26.305
5466.382,7.199,5.978,22.858
5467.640,4.424,5.943,22.488
5468.900,7.450,6.031,22.636
5470.159,4.856,5.976,22.414
5471.420,5.342,5.918,22.021
5472.679,7.206,5.910,21.825
5473.941,5.251,5.903,21.641
5475.200,6.663,5.862,21.432
5476.463,6.337,5.848,20.928
5477.722,4.486,5.813,20.351
5478.982,3.035,5.824,20.066
5480.246,4.860,5.823,21.004
5481.507,5.046,5.799,21.591
5482.771,5.847,5.792,21.786
5484.032,4.334,5.761,22.115
5485.297,4.356,5.877,22.452
5486.558,4.127,5.849,22.695
5487.821,6.226,5.812,22.012
5489.086,6.469,5.836,21.281
5490.349,7.070,5.815,20.749
5491.615,5.451,5.830,20.898
5492.878,7.376,5.810,21.525
5494.145,6.837,5.733,21.452
5495.409,6.002,5.788,21.126
5496.673,5.433,5.896,21.037
5497.941,6.790,5.840,21.194
5499.205,6.862,5.840,21.420
5500.473,6.809,5.884,21.362
5501.739,5.878,5.859,21.572
5503.008,4.923,5.831,21.422
5504.274,5.764,5.837,20.879
5505.540,4.494,5.844,20.854
5506.809,5.842,5.891,20.693
5508.076,4.596,5.887,20.794
5509.346,4.828,5.852,21.124
5510.614,5.482,5.879,21.449
5511.884,5.969,5.927,21.031
5513.152,6.570,5.883,20.555
5514.421,6.369,5.857,20.490
5515.692,6.058,5.917,21.219
5516.961,5.925,5.867,21.634
5518.233,6.394,5.817,21.372
5519.503,5.941,5.854,21.419
5520.776,5.081,5.895,21.870
5522.046,4.875,5.870,22.286
5523.316,5.838,5.894,21.966
5524.590,6.675,5.872,21.624
5525.861,5.535,5.785,21.415
5527.135,5.605,5.756,20.930
5528.406,5.213,5.856,20.283
5529.681,4.510,5.850,19.485
5530.953,6.994,5.844,19.579
5532.226,4.702,5.872,20.864
5533.501,4.447,5.876,21.156
