Wavelength,Flux,BestFit,SkyFlux
4579.309,6.323,6.886,36.328
4580.365,6.568,6.751,35.452
4581.419,8.287,6.636,33.513
4582.473,4.111,6.499,33.376
4583.530,5.501,6.492,34.339
4584.584,7.637,6.670,34.121
4585.641,7.459,6.708,34.439
4586.696,8.371,6.470,34.959
4587.754,9.439,6.377,34.600
4588.809,7.683,6.047,35.871
4589.865,4.793,6.107,37.186
4590.923,6.323,6.397,36.943
4591.980,5.730,6.360,35.684
4593.038,4.082,5.975,34.197
4594.095,5.840,5.995,34.234
4595.154,5.142,5.836,34.915
4596.212,3.266,5.645,34.072
4597.269,7.815,5.475,33.444
4598.329,9.174,5.417,33.677
4599.387,7.377,5.397,34.362
4600.447,4.441,5.099,34.719
4601.506,4.747,4.899,34.149
4602.567,4.243,4.507,34.473
4603.626,3.407,4.302,34.608
4604.685,4.144,4.574,33.849
4605.747,2.797,4.988,34.069
4606.806,2.439,4.811,34.645
4607.868,2.041,4.538,35.003
4608.928,3.247,4.251,35.574
4609.991,2.811,4.269,36.727
4611.052,2.168,4.563,37.057
4612.113,4.288,4.883,36.310
4613.176,4.873,5.170,34.999
4614.237,3.667,5.486,34.766
4615.301,3.803,6.024,35.328
4616.363,6.250,6.408,35.108
4617.428,4.620,6.439,35.179
4618.490,5.952,6.427,34.800
4619.552,7.660,6.788,34.455
4620.618,8.948,6.707,34.598
4621.681,7.405,6.821,34.730
4622.746,10.080,6.827,35.009
4623.810,7.045,6.770,36.292
4624.876,5.966,6.872,36.294
4625.940,6.950,6.935,35.370
4627.004,6.001,7.297,34.904
4628.071,7.326,7.031,34.985
4629.136,8.671,6.880,35.170
4630.203,6.012,7.025,35.101
4631.268,5.026,6.994,34.795
4632.336,5.359,6.751,35.246
4633.402,4.511,6.739,35.373
4634.468,4.769,6.679,35.205
4635.537,5.513,6.618,34.820
4636.603,8.809,6.638,34.716
4637.672,7.100,6.765,34.294
4638.739,8.129,7.009,33.239
4639.809,6.268,7.227,33.618
4640.876,7.595,7.301,33.853
4641.944,7.563,7.472,34.086
4643.014,10.453,7.714,34.461
4644.082,8.336,7.947,34.288
4645.153,7.929,8.389,33.618
4646.222,11.002,8.852,33.131
4647.293,10.325,8.558,32.455
4648.362,9.095,7.790,31.471
4649.432,8.498,7.188,31.075
4650.504,7.002,6.895,32.364
4651.574,7.977,6.465,33.846
4652.646,8.549,6.668,34.484
4653.717,5.546,6.915,34.675
4654.790,7.895,7.003,33.951
4655.861,6.556,6.908,33.151
4656.934,6.779,6.672,32.671
4658.006,5.304,6.472,33.758
4659.077,5.576,6.450,35.124
4660.152,9.138,6.232,35.352
4661.224,6.538,6.030,35.605
4662.299,2.576,5.933,35.758
4663.371,3.430,5.860,35.385
4664.446,4.201,5.795,34.389
4665.520,4.958,5.557,33.373
4666.593,5.563,5.344,32.771
4667.669,2.495,5.403,30.968
4668.743,3.664,5.942,30.817
4669.819,6.076,6.752,31.588
4670.894,8.166,7.025,32.625
4671.971,4.205,6.546,34.728
4673.046,3.995,5.864,34.484
4674.121,6.070,5.739,33.636
4675.198,7.420,5.870,33.987
4676.274,8.950,5.810,34.753
4677.352,5.436,6.051,35.173
4678.428,7.020,6.097,34.301
4679.507,8.080,6.252,33.071
4680.584,6.630,6.468,32.758
4681.660,6.306,6.663,33.302
4682.740,8.220,6.765,33.566
4683.817,9.049,6.743,33.489
4684.897,6.418,7.172,33.583
4685.975,6.762,7.324,33.851
4687.056,9.775,7.232,33.644
4688.134,5.434,7.047,33.386
4689.212,6.132,6.947,33.625
4690.294,7.157,7.185,32.961
4691.373,8.445,7.198,32.254
4692.454,7.103,7.266,32.519
4693.534,8.767,7.460,32.419
4694.616,7.439,7.682,32.913
4695.696,8.944,7.823,34.089
4696.777,7.392,7.827,34.456
4697.860,9.948,7.625,33.734
4698.940,10.170,7.665,32.552
4700.024,8.313,7.712,31.539
4701.105,8.209,7.736,31.103
4702.189,7.286,7.795,31.659
4703.271,7.657,7.659,31.408
4704.353,8.726,7.665,30.656
4705.438,8.142,7.509,30.945
4706.520,7.668,7.271,32.332
4707.606,7.228,7.144,32.650
4708.689,7.142,7.137,31.763
4709.774,6.041,7.050,31.423
4710.858,9.835,7.048,31.747
4711.942,8.142,7.100,32.209
4713.028,7.633,7.147,33.644
4714.112,5.964,6.968,33.573
4715.199,9.380,6.593,32.245
4716.284,8.672,6.509,31.828
4717.372,6.056,6.271,33.121
4718.457,5.776,5.845,34.410
4719.542,7.181,5.573,34.655
4720.631,7.369,5.222,34.810
4721.717,6.449,4.596,34.582
4722.805,5.662,4.284,34.083
4723.892,3.880,3.985,33.917
4724.981,3.116,4.002,34.359
4726.068,5.413,4.351,34.439
4727.155,5.615,4.821,34.082
4728.246,4.182,5.299,33.431
4729.333,5.886,5.842,32.398
4730.424,4.550,5.924,31.628
4731.512,6.858,6.124,31.368
4732.603,4.887,6.571,31.493
4733.692,6.196,6.750,32.313
4734.781,7.758,6.517,32.851
4735.873,8.891,6.722,32.834
4736.962,6.274,6.841,33.079
4738.054,5.534,6.976,32.939
4739.144,7.626,7.052,33.292
4740.237,7.646,7.109,34.673
4741.328,6.380,7.214,33.811
4742.421,6.678,7.264,33.285
4743.512,8.633,7.394,33.907
4744.603,6.788,7.479,34.573
4745.697,7.518,7.358,34.090
4746.789,7.117,7.300,33.572
4747.884,5.910,7.435,33.858
4748.976,8.642,7.282,33.090
4750.071,6.771,7.375,32.969
4751.164,7.376,7.294,33.248
4752.257,8.087,7.094,33.214
4753.353,7.934,7.012,33.087
4754.446,8.820,7.066,32.390
4755.543,7.753,6.917,31.284
4756.637,5.861,6.409,30.680
4757.734,5.617,6.191,30.455
4758.828,5.754,5.925,31.787
4759.923,4.806,5.519,32.797
4761.020,5.758,5.148,32.875
4762.116,7.170,4.728,32.049
4763.214,4.803,4.468,30.549
4764.310,3.486,4.256,30.217
4765.408,5.619,4.276,30.431
4766.504,5.656,4.660,29.902
4767.601,5.804,5.240,29.714
4768.700,5.559,5.515,30.543
4769.797,3.913,5.067,31.609
4770.897,4.175,4.798,32.079
4771.995,4.360,4.796,32.080
4773.095,3.403,5.060,32.229
4774.193,4.117,5.521,32.221
4775.292,4.427,5.794,32.779
4776.393,6.626,6.127,33.557
4777.492,6.977,6.572,33.574
4778.593,6.999,6.962,33.492
4779.693,6.183,7.143,34.292
4780.795,6.960,7.189,34.138
4781.895,7.026,7.379,33.108
4782.995,7.274,7.501,32.540
4784.098,7.973,7.442,31.922
4785.198,6.431,7.560,31.161
4786.302,9.487,7.822,31.192
4787.403,8.152,7.884,30.976
4788.507,7.689,7.755,30.726
4789.608,7.724,8.069,30.771
4790.710,6.150,8.317,31.218
4791.815,8.162,8.250,31.645
4792.917,8.864,8.151,31.762
4794.022,8.272,8.287,31.174
4795.125,9.492,8.362,31.280
4796.231,8.228,8.322,32.798
4797.334,6.851,8.305,34.573
4798.438,7.193,8.105,34.174
4799.545,8.195,7.966,33.413
4800.649,6.004,8.133,31.265
4801.756,7.674,8.172,31.161
4802.860,8.330,8.284,32.276
4803.968,7.814,8.405,32.595
4805.073,8.831,8.490,31.862
4806.178,10.939,8.584,31.139
4807.287,9.387,8.613,31.031
4808.393,9.572,8.347,30.438
4809.501,8.305,8.248,30.526
4810.608,7.446,8.046,30.731
4811.717,7.079,8.053,31.142
4812.824,7.004,8.275,31.191
4813.931,8.867,8.394,30.738
4815.041,8.279,8.365,31.044
4816.149,8.348,8.553,31.846
4817.260,9.521,8.613,32.775
4818.368,10.334,8.642,32.974
4819.479,8.430,8.728,32.538
4820.588,6.994,8.748,32.715
4821.697,9.251,8.591,32.753
4822.809,9.203,8.676,31.846
4823.918,9.180,8.840,31.073
4825.030,8.564,8.840,30.870
4826.140,10.867,8.796,30.812
4827.253,8.336,8.831,31.882
4828.364,9.145,8.723,31.975
4829.477,9.687,8.928,31.656
4830.588,6.950,8.754,31.800
4831.699,8.890,8.479,30.988
4832.814,7.319,8.458,31.415
4833.925,6.997,8.611,31.568
4835.040,7.955,8.608,31.665
4836.152,8.267,8.718,31.559
4837.268,6.569,8.674,31.478
4838.380,9.610,8.647,31.290
4839.493,8.270,8.551,31.420
4840.609,9.316,8.249,30.998
4841.723,7.984,8.097,30.410
4842.840,9.171,8.127,30.299
4843.954,9.014,8.117,30.209
4845.071,8.149,8.146,30.340
4846.185,10.322,8.260,30.847
4847.300,8.669,8.472,31.512
4848.418,7.709,8.816,30.902
4849.533,9.106,8.822,30.408
4850.652,8.243,9.025,30.319
4851.767,8.950,8.975,30.543
4852.886,5.232,8.703,31.100
4854.003,8.502,8.602,30.218
4855.119,9.466,8.509,29.181
4856.239,9.840,8.438,27.679
4857.356,8.547,8.163,26.753
4858.476,8.823,7.926,26.927
4859.594,9.031,7.936,26.212
4860.714,7.151,8.189,23.893
4861.833,8.683,8.511,21.539
4862.951,9.302,8.594,20.826
4864.072,10.368,8.706,22.415
4865.191,11.024,8.720,24.957
4866.313,9.616,8.608,26.639
4867.433,9.698,8.510,27.671
4868.555,8.372,8.470,28.497
4869.675,8.384,8.430,28.601
4870.796,7.634,8.349,28.078
4871.919,7.539,8.292,26.605
4873.039,8.295,8.293,24.896
4874.163,8.481,8.269,25.420
4875.284,8.546,8.139,27.357
4876.409,8.784,8.367,28.551
4877.531,8.995,8.518,28.832
4878.653,9.772,8.325,28.360
4879.778,10.491,8.063,28.976
4880.900,8.822,8.032,29.470
4882.026,9.986,7.989,29.205
4883.149,9.363,8.108,29.142
4884.275,7.454,8.361,28.948
4885.398,6.865,8.624,28.766
4886.522,9.162,8.752,28.128
4887.649,9.585,8.668,27.417
4888.774,7.720,8.457,27.722
4889.901,7.850,8.276,28.158
4891.026,6.705,8.019,26.601
4892.154,8.761,8.039,25.538
4893.279,7.507,8.174,26.593
4894.405,8.812,8.085,28.737
4895.533,8.149,8.047,30.496
4896.660,7.626,7.859,31.026
4897.789,10.348,7.853,30.917
4898.916,6.662,7.895,30.187
4900.045,7.278,8.024,29.580
4901.172,9.673,8.322,29.099
4902.300,10.188,8.455,28.963
4903.430,10.820,8.356,28.862
4904.558,9.222,8.228,28.968
4905.689,7.780,8.098,29.516
4906.818,7.633,8.113,30.391
4907.950,9.588,8.300,30.335
4909.079,10.135,8.274,29.493
4910.208,7.094,8.242,28.643
4911.340,8.172,8.242,27.950
4912.470,8.693,8.257,27.697
4913.603,8.023,8.160,28.571
4914.733,7.145,7.961,29.402
4915.867,8.152,7.957,29.594
4916.997,8.076,7.764,29.614
4918.131,9.392,7.557,29.010
4919.263,5.402,7.249,27.366
4920.394,6.688,6.937,25.121
4921.529,6.945,6.796,23.804
4922.661,7.056,6.757,24.990
4923.796,5.157,7.111,26.991
4924.929,6.383,8.237,27.469
4926.065,8.283,9.145,27.828
4927.198,7.660,8.959,28.409
4928.331,7.028,7.832,28.523
4929.468,4.008,6.954,29.101
4930.602,6.610,6.765,29.368
4931.739,8.012,6.937,29.582
4932.873,5.186,7.106,29.288
4934.011,7.472,7.183,27.915
4935.146,7.627,7.295,27.359
4936.281,6.073,7.505,27.617
4937.420,8.781,7.514,27.591
4938.556,8.039,7.726,27.140
4939.694,7.016,7.918,26.417
4940.831,8.616,8.014,26.158
4941.970,8.362,8.121,27.423
4943.107,7.130,8.153,28.569
4944.244,6.874,8.306,28.917
4945.384,8.601,8.237,29.146
4946.522,9.167,8.037,29.317
4947.663,6.838,7.978,28.969
4948.801,7.317,8.085,29.445
4949.942,7.257,8.037,29.958
4951.081,5.989,8.220,29.633
4952.220,8.071,8.351,29.788
4953.362,7.383,8.394,29.883
4954.501,6.907,8.375,29.235
4955.644,7.753,8.314,29.285
4956.784,7.066,8.271,28.385
4957.927,9.771,8.167,25.565
4959.067,7.329,8.131,24.664
4960.208,6.804,7.984,26.674
4961.352,11.867,7.847,28.560
4962.493,7.082,7.957,29.193
4963.638,8.750,8.094,29.049
4964.779,8.926,8.065,29.059
4965.924,8.652,8.240,28.991
4967.067,8.380,8.359,28.510
4968.209,9.207,8.406,28.329
4969.355,8.097,8.586,28.294
4970.498,9.082,8.746,28.448
4971.644,9.491,8.731,28.371
4972.788,8.199,8.542,29.064
4973.935,8.618,8.359,29.836
4975.079,6.457,8.062,29.834
4976.224,7.156,7.658,30.100
4977.371,9.041,7.769,30.340
4978.516,7.805,8.023,29.841
4979.664,6.988,8.140,29.412
4980.810,8.093,8.311,29.744
4981.958,8.929,8.431,29.822
4983.104,8.209,8.352,28.963
4984.251,9.449,8.428,27.416
4985.400,8.623,8.262,26.852
4986.547,7.728,8.366,27.799
4987.697,9.737,8.360,28.805
4988.844,7.609,8.200,29.892
4989.995,9.618,8.189,29.729
4991.143,9.459,8.196,28.979
4992.291,9.312,8.198,28.574
4993.442,8.444,8.310,28.195
4994.591,8.362,8.434,27.844
4995.743,10.365,8.537,28.456
4996.892,6.610,8.627,28.650
4998.044,9.434,8.602,28.539
4999.194,9.220,8.612,28.171
5000.344,10.707,8.710,27.627
5001.497,7.355,8.670,27.201
5002.648,7.635,8.545,26.747
5003.801,6.918,8.506,25.833
5004.952,9.821,8.416,26.154
5006.106,7.985,8.413,25.847
5007.258,5.130,8.429,24.932
5008.413,8.839,8.363,24.940
5009.565,10.011,8.229,25.759
5010.717,7.596,8.024,27.230
5011.873,6.222,7.687,27.034
5013.026,6.340,7.839,25.708
5014.182,8.737,7.998,25.331
5015.335,8.430,7.960,24.682
5016.492,8.265,7.939,25.008
5017.646,8.655,8.067,25.052
5018.800,8.643,8.031,24.625
5019.958,8.564,8.223,24.883
5021.112,7.945,8.132,25.579
5022.270,8.140,8.194,25.278
5023.426,8.287,8.401,25.381
5024.584,8.173,8.374,25.911
5025.740,8.166,8.362,26.353
5026.896,10.061,8.479,26.388
5028.055,8.395,8.292,25.811
5029.212,7.035,8.154,25.425
5030.372,8.390,8.262,25.851
5031.529,9.398,8.402,26.571
5032.689,10.086,8.403,26.932
5033.847,9.830,8.527,27.461
5035.005,8.159,8.574,27.563
5036.166,8.373,8.618,26.510
5037.325,9.761,8.602,25.338
5038.486,8.277,8.441,24.903
5039.645,7.189,8.336,25.330
5040.807,7.320,8.099,25.014
5041.967,8.602,8.047,23.393
5043.127,8.899,8.045,22.663
5044.290,6.796,7.984,24.447
5045.450,7.488,7.988,26.179
5046.614,8.877,8.174,27.229
5047.775,7.535,8.110,27.304
5048.939,8.066,8.280,26.572
5050.100,8.033,8.555,25.772
5051.262,7.677,8.603,24.977
5052.427,9.398,8.465,25.514
5053.589,6.646,8.647,25.901
5054.754,9.038,8.778,26.347
5055.917,9.146,8.614,26.994
5057.083,7.760,8.606,27.088
5058.247,8.776,8.744,26.493
5059.410,10.022,8.670,26.822
5060.577,7.969,8.522,27.065
5061.741,9.933,8.375,26.976
5062.908,5.674,8.396,26.995
5064.073,9.508,8.470,27.248
5065.241,7.264,8.538,26.524
5066.406,9.268,8.658,25.442
5067.572,10.751,8.828,25.547
5068.740,7.344,8.885,25.979
5069.906,7.907,8.701,26.084
5071.075,8.495,8.601,26.553
5072.242,7.981,8.471,27.075
5073.412,6.709,8.003,25.996
5074.579,6.801,7.529,25.575
5075.746,5.511,7.306,25.560
5076.917,6.612,7.413,25.785
5078.084,8.760,7.683,26.883
5079.255,6.180,8.013,26.353
5080.424,8.001,8.360,24.937
5081.595,8.612,8.578,24.216
5082.764,9.091,8.645,25.183
5083.934,9.481,8.505,26.429
5085.106,7.600,8.392,26.471
5086.276,7.516,8.356,27.276
5087.449,9.018,8.340,27.943
5088.619,6.678,8.440,27.659
5089.793,8.163,8.231,27.143
5090.964,8.077,8.229,26.427
5092.135,9.646,8.533,25.940
5093.309,7.415,8.723,26.303
5094.481,6.360,8.612,26.783
5095.655,8.161,8.821,26.649
5096.828,9.003,8.831,26.292
5098.003,9.051,8.870,25.793
5099.176,9.482,8.806,24.572
5100.352,7.492,8.646,24.244
5101.525,8.881,8.522,25.058
5102.699,10.739,8.317,25.616
5103.875,8.458,8.190,26.092
5105.049,7.084,8.211,26.423
5106.227,7.923,8.226,25.977
5107.401,8.565,8.265,25.498
5108.579,8.830,8.390,24.814
5109.754,10.595,8.350,24.033
5110.930,7.898,8.379,24.273
5112.108,7.448,8.414,24.736
5113.284,9.113,8.470,25.291
5114.463,8.489,8.407,25.441
5115.640,8.667,8.152,25.470
5116.820,8.823,8.071,26.153
5117.997,8.496,8.211,26.172
5119.174,8.098,8.459,26.445
5120.355,9.199,8.680,26.510
5121.533,11.012,8.822,25.828
5122.714,11.425,8.890,24.917
5123.892,8.243,8.867,24.446
5125.074,10.486,8.810,23.900
5126.253,9.490,8.565,23.734
5127.432,7.279,8.183,23.749
5128.614,8.121,7.876,23.317
5129.794,9.188,7.740,23.566
5130.977,6.608,7.591,23.484
5132.157,7.519,7.738,23.758
5133.341,7.543,7.769,24.114
5134.522,8.714,7.887,24.112
5135.703,9.764,8.226,24.651
5136.887,8.849,8.567,24.587
5138.069,8.244,8.630,24.453
5139.254,8.949,8.555,23.415
5140.436,8.892,8.488,22.681
5141.621,8.327,8.384,23.345
5142.804,9.362,8.318,23.494
5143.987,7.962,8.375,23.752
5145.174,9.269,8.359,24.207
5146.357,7.715,8.320,24.252
5147.544,10.889,8.327,23.706
5148.728,9.287,8.227,23.599
5149.915,8.748,8.018,24.800
5151.100,6.673,7.843,25.106
5152.285,7.313,7.707,24.688
5153.473,6.016,7.567,24.658
5154.659,7.624,7.753,24.780
5155.847,8.053,8.042,25.033
5157.034,9.192,8.104,24.586
5158.223,7.553,7.935,24.615
5159.409,8.934,7.903,24.940
5160.596,8.662,7.771,25.059
5161.786,8.883,7.497,24.970
5162.974,6.154,7.212,24.422
5164.164,7.001,7.072,23.959
5165.352,4.923,7.035,23.650
5166.544,5.747,6.844,22.400
5167.732,7.315,7.077,19.704
5168.921,6.878,7.123,18.285
5170.113,6.504,7.050,18.793
5171.302,8.469,7.048,19.940
5172.495,7.665,7.010,19.719
5173.685,7.895,6.747,17.593
5174.878,8.174,6.888,18.332
5176.068,6.664,6.972,21.305
5177.259,5.871,7.121,23.330
5178.453,7.500,7.402,23.899
5179.644,6.761,7.605,24.200
5180.838,7.922,7.677,24.505
5182.030,8.207,8.100,22.875
5183.225,8.489,8.324,20.228
5184.418,10.890,8.518,17.611
5185.610,8.331,8.782,17.272
5186.806,8.770,8.883,19.833
5187.999,9.904,8.722,23.222
5189.196,7.260,8.627,24.269
5190.389,9.705,8.384,24.940
5191.586,7.805,8.025,24.377
5192.781,8.806,7.772,23.108
5193.978,6.835,7.694,22.755
5195.173,7.856,7.525,23.192
5196.368,7.861,7.620,22.636
5197.566,7.979,7.923,22.522
5198.762,8.559,8.173,24.040
5199.961,8.635,8.256,25.305
5201.157,9.071,8.229,25.389
5202.357,8.842,8.186,25.381
5203.553,6.207,8.173,25.131
5204.750,9.938,8.132,24.652
5205.951,7.383,8.003,23.165
5207.148,7.942,7.759,22.021
5208.349,5.942,7.464,22.212
5209.547,6.003,7.543,22.346
5210.748,8.157,9.256,22.896
5211.947,9.511,11.624,24.602
5213.146,12.111,12.732,24.703
5214.348,11.019,11.575,23.893
5215.548,6.988,9.075,23.564
5216.751,6.797,7.717,23.183
5217.951,9.536,7.308,22.812
5219.154,9.496,7.474,22.784
5220.355,8.909,7.727,23.745
5221.556,8.485,7.920,24.654
5222.760,7.615,8.100,24.648
5223.961,7.481,8.071,24.475
5225.166,6.770,7.942,24.389
5226.368,6.447,7.715,23.735
5227.573,6.609,7.694,21.774
5228.776,6.596,7.893,20.863
5229.978,8.162,8.094,22.032
5231.184,7.718,8.346,23.704
5232.388,9.474,8.569,24.173
5233.594,8.542,8.598,23.219
5234.798,9.864,8.601,22.385
5236.006,7.113,8.671,22.564
5237.210,9.454,8.771,23.230
5238.415,7.600,8.956,24.510
5239.623,7.443,9.152,25.552
5240.828,8.326,9.245,25.275
5242.037,9.934,9.226,24.682
5243.243,9.755,9.111,23.877
5244.452,7.798,8.948,22.851
5245.658,8.091,8.854,23.016
5246.865,7.093,8.748,23.864
5248.075,9.618,8.685,24.045
5249.282,6.667,8.674,23.697
5250.493,9.048,8.680,23.887
5251.701,8.332,8.612,23.529
5252.912,9.729,8.376,23.167
5254.120,9.953,8.308,23.718
5255.329,9.211,8.376,23.786
5256.541,8.222,8.520,24.557
5257.750,8.079,8.683,25.243
5258.962,9.244,8.788,25.140
5260.172,8.341,8.762,24.447
5261.385,10.195,8.588,23.928
5262.595,9.325,8.214,23.225
5263.806,8.348,7.771,21.451
5265.020,6.392,7.477,20.572
5266.231,7.388,7.470,20.078
5267.446,6.947,7.649,19.664
5268.657,9.445,7.836,20.702
5269.872,7.071,8.011,20.640
5271.085,8.255,8.156,19.745
5272.297,8.948,8.299,20.448
5273.513,9.088,8.426,21.909
5274.726,9.163,8.403,22.859
5275.942,7.253,8.476,23.541
5277.156,9.273,8.537,23.588
5278.373,9.216,8.468,23.721
5279.587,8.847,8.548,23.877
5280.805,8.754,8.878,24.050
5282.020,9.113,8.682,23.294
5283.235,8.710,8.673,21.985
5284.453,8.147,8.640,21.997
5285.669,8.305,8.581,22.135
5286.888,9.528,8.567,23.394
5288.104,7.642,8.549,24.002
5289.323,6.357,8.397,23.721
5290.540,7.405,8.193,24.289
5291.757,9.320,8.342,24.561
5292.977,7.232,8.418,24.554
5294.195,10.217,8.367,24.638
5295.416,7.366,8.573,24.404
5296.634,9.636,8.902,23.663
5297.856,7.573,8.981,23.041
5299.074,8.518,9.108,22.083
5300.293,10.721,9.038,22.773
5301.516,10.925,8.796,23.631
5302.735,9.142,8.700,23.159
5303.958,6.691,8.651,23.652
5305.178,9.039,8.522,24.156
5306.402,6.511,8.735,24.152
5307.622,8.514,8.969,24.303
5308.843,8.228,9.009,24.100
5310.067,9.777,8.993,23.563
5311.289,8.860,8.984,23.796
5312.514,9.421,8.906,24.130
5313.736,9.405,8.922,24.326
5314.961,6.959,8.813,24.328
5316.184,7.751,8.688,23.680
5317.407,9.750,8.809,22.791
5318.633,9.669,8.835,22.682
5319.857,9.435,8.742,23.294
5321.083,9.098,8.751,23.777
5322.308,8.321,8.799,23.680
5323.535,9.850,8.813,23.603
5324.760,8.457,8.766,22.866
5325.985,7.987,8.591,22.270
5327.213,8.157,8.625,22.362
5328.438,9.265,8.812,20.992
5329.667,10.664,8.968,19.426
5330.893,11.256,9.059,20.501
5332.122,11.271,9.132,22.442
5333.349,9.431,9.091,23.134
5334.576,9.805,8.991,23.173
5335.806,7.941,8.867,23.497
5337.033,6.807,8.802,23.598
5338.264,9.731,8.883,23.491
5339.492,11.698,9.113,23.616
5340.724,9.663,9.318,23.550
5341.952,10.824,9.333,22.403
5343.181,9.273,9.254,22.618
5344.413,9.377,9.295,23.918
5345.643,10.149,9.353,23.233
5346.875,8.608,9.202,22.920
5348.105,9.616,9.029,22.493
5349.339,9.984,8.786,22.647
5350.569,8.465,8.609,22.886
5351.800,8.257,8.545,23.270
5353.034,6.682,8.533,23.456
5354.266,8.191,8.527,23.288
5355.500,9.140,8.578,23.339
5356.732,8.961,8.424,24.156
5357.968,7.814,8.478,24.606
5359.200,8.794,8.662,23.904
5360.433,8.274,8.792,23.516
5361.669,10.375,8.825,23.702
5362.903,8.735,8.811,22.765
5364.139,10.628,8.902,22.110
5365.373,10.486,8.860,21.810
5366.611,7.641,8.843,21.691
5367.845,8.686,8.969,21.458
5369.080,11.042,9.193,21.443
5370.318,7.584,9.490,21.501
5371.554,8.245,9.524,20.660
5372.792,8.588,9.447,20.140
5374.028,9.155,9.450,21.585
5375.268,9.289,9.522,22.982
5376.504,9.161,9.595,23.431
5377.744,8.635,9.712,22.889
5378.981,9.037,9.351,22.713
5380.218,8.355,9.197,22.846
5381.459,8.167,9.026,22.085
5382.697,7.522,8.842,21.651
5383.938,9.421,9.013,21.315
5385.177,11.312,9.294,21.511
5386.419,10.049,9.420,22.318
5387.658,8.817,9.489,22.797
5388.897,9.490,9.556,22.446
5390.140,10.322,9.484,21.805
5391.380,9.544,9.215,21.356
5392.623,8.578,9.135,21.391
5393.864,9.593,9.266,21.672
5395.108,9.551,9.221,21.848
5396.349,9.296,9.246,21.280
5397.590,10.612,9.319,20.729
5398.835,9.433,9.173,20.565
5400.077,8.101,9.121,20.551
5401.322,9.812,9.277,20.671
5402.565,10.436,9.507,21.147
5403.810,10.353,9.608,21.231
5405.054,9.351,9.580,20.470
5406.297,8.993,9.561,19.619
5407.544,9.310,9.583,19.731
5408.788,8.579,9.846,20.482
5410.035,10.678,10.072,21.032
5411.280,9.573,10.053,20.834
5412.527,10.307,9.930,20.906
5413.773,8.857,9.931,21.362
5415.018,11.343,9.906,20.907
5416.267,9.797,9.937,20.787
5417.513,10.202,9.831,20.855
5418.762,10.977,9.754,21.459
5420.008,9.884,9.765,21.976
5421.258,8.291,9.706,21.620
5422.505,11.792,9.548,21.729
5423.753,8.411,9.580,21.604
5425.004,9.063,9.511,20.867
5426.252,9.764,9.418,20.698
5427.503,9.031,9.486,21.473
5428.752,8.748,9.649,22.181
5430.003,9.950,9.560,21.083
5431.253,8.893,9.572,20.622
5432.502,10.084,9.454,20.899
5433.755,9.398,9.246,20.994
5435.005,10.137,9.074,20.815
5436.258,10.050,8.936,20.817
5437.509,6.168,8.720,21.328
5438.763,7.994,8.622,21.427
5440.014,8.143,8.580,21.872
5441.265,8.185,8.593,22.097
5442.520,8.345,8.747,22.072
5443.772,9.968,8.912,22.509
5445.027,8.365,8.634,22.129
5446.280,8.400,8.755,21.430
5447.536,9.159,8.971,20.598
5448.789,11.017,9.217,20.266
5450.043,11.113,9.415,21.100
5451.299,9.262,9.437,22.157
5452.553,10.296,9.434,22.282
5453.811,9.763,9.356,22.170
5455.065,8.986,9.395,21.713
5456.323,10.509,9.428,20.435
5457.578,10.742,9.389,20.206
5458.834,9.977,9.375,21.822
5460.093,8.881,9.393,27.218
5461.349,10.625,9.325,37.017
5462.608,7.957,9.141,42.583
5463.865,8.520,8.993,35.735
5465.125,10.362,8.991,26.566
5466.382,8.727,9.089,23.139
5467.640,9.769,9.146,22.694
5468.900,8.963,9.222,22.823
5470.159,9.233,9.194,22.385
5471.420,10.128,9.259,22.299
5472.679,9.622,9.448,22.090
5473.941,9.710,9.585,21.817
5475.200,8.708,9.687,21.653
5476.463,10.906,9.695,21.052
5477.722,9.762,9.894,20.393
5478.982,11.668,9.962,20.175
5480.246,9.690,9.757,21.205
5481.507,9.628,9.513,21.705
5482.771,8.511,9.358,21.973
5484.032,9.415,9.515,22.300
5485.297,9.165,9.708,22.582
5486.558,9.620,9.761,22.879
5487.821,9.430,9.764,22.121
5489.086,10.292,9.811,21.494
5490.349,10.915,9.676,20.962
5491.615,9.820,9.608,21.020
5492.878,8.086,9.695,21.721
5494.145,9.337,9.705,21.625
5495.409,10.357,9.629,21.270
5496.673,8.112,9.649,21.183
5497.941,9.284,9.647,21.363
5499.205,7.524,9.545,21.636
5500.473,11.844,9.307,21.501
5501.739,10.143,9.269,21.821
5503.008,8.574,9.332,21.556
5504.274,9.537,9.177,21.104
5505.540,9.005,9.200,21.123
5506.809,8.616,9.304,20.743
5508.076,7.348,9.349,20.973
5509.346,7.420,9.511,21.399
5510.614,9.562,9.673,21.580
5511.884,9.002,9.568,21.310
5513.152,8.995,9.487,20.821
5514.421,10.285,9.370,20.483
5515.692,10.081,9.361,21.373
5516.961,8.486,9.319,21.873
5518.233,8.711,9.240,21.476
5519.503,9.633,9.281,21.624
5520.776,8.864,9.355,22.047
5522.046,9.263,9.417,22.453
5523.316,8.491,9.448,22.189
5524.590,10.193,9.377,21.801
5525.861,10.012,9.355,21.528
5527.135,10.410,9.541,21.076
5528.406,9.326,9.593,20.422
5529.681,9.893,9.543,19.634
5530.953,12.177,9.553,19.866
5532.226,9.291,9.709,21.130
