Wavelength,Flux,BestFit,SkyFlux
5533.501,14.994,14.353,21.478
5534.774,16.700,14.653,20.897
5536.051,17.219,14.782,20.392
5537.324,17.749,14.495,20.384
5538.601,16.008,14.800,20.574
5539.875,15.253,14.622,20.916
5541.150,15.757,14.535,21.408
5542.428,15.239,14.733,21.610
5543.703,15.373,14.785,22.383
5544.981,14.956,14.424,22.797
5546.257,17.112,14.319,22.385
5547.536,14.085,14.336,21.950
5548.812,15.985,14.127,21.112
5550.088,15.508,14.234,21.575
5551.368,15.331,14.462,21.910
5552.645,14.607,14.345,21.859
5553.926,16.285,14.593,21.522
5555.203,14.614,14.398,20.983
5556.484,15.454,14.138,20.628
5557.763,17.203,14.144,20.305
5559.041,16.220,14.021,20.617
5560.323,14.612,13.654,20.861
5561.602,14.746,14.154,21.091
5562.885,15.144,13.908,21.289
5564.164,14.203,13.956,21.642
5565.447,15.849,14.115,22.375
5566.728,16.328,14.306,22.277
5568.008,15.773,14.630,20.967
5569.292,16.536,14.371,20.211
5570.574,13.972,13.860,21.073
5571.858,13.507,14.244,21.426
5573.140,16.646,14.553,20.098
5574.425,14.927,14.391,20.969
5575.707,16.817,14.309,21.892
5576.993,10.637,14.271,66.662
5578.276,23.188,14.250,166.046
5579.559,18.880,13.965,178.527
5580.846,9.893,13.924,86.775
5582.130,14.388,14.067,30.671
5583.417,12.404,13.981,22.540
5584.702,14.930,14.033,20.433
5585.989,15.645,13.913,20.117
5587.275,14.068,13.986,19.603
5588.560,14.727,14.498,18.770
5589.849,16.028,14.814,19.878
5591.135,15.898,14.612,21.043
5592.424,14.661,15.157,20.838
5593.710,16.953,14.636,20.040
5595.000,17.229,13.930,19.642
5596.287,15.274,14.353,19.946
5597.575,16.388,15.017,20.212
5598.866,16.547,14.701,20.351
5600.154,15.565,15.148,20.140
5601.445,16.288,15.298,19.681
5602.734,15.243,14.805,19.611
5604.026,17.176,14.751,19.266
5605.315,14.953,15.193,20.751
5606.604,15.119,15.232,23.114
5607.897,15.452,14.824,22.682
5609.187,16.725,14.173,21.101
5610.481,16.590,14.096,20.696
5611.771,14.727,13.970,21.030
5613.065,16.250,13.550,21.050
5614.357,17.338,13.392,20.723
5615.648,16.431,13.798,20.261
5616.943,16.178,14.208,18.778
5618.235,15.689,13.780,19.491
5619.531,14.197,13.217,20.500
5620.824,14.877,13.325,20.457
5622.120,15.148,13.866,20.225
5623.413,13.913,13.669,20.400
5624.707,14.260,13.743,21.453
5626.004,12.005,13.817,21.351
5627.298,16.067,13.683,20.284
5628.596,13.517,13.630,20.252
5629.891,13.906,13.885,20.581
5631.189,13.773,13.841,21.061
5632.484,14.040,13.422,20.998
5633.780,16.394,13.670,20.481
5635.079,17.295,13.831,19.954
5636.376,16.356,13.567,19.788
5637.675,15.028,13.397,19.695
5638.972,15.173,13.475,19.640
5640.273,15.484,13.692,20.142
5641.570,15.160,13.578,20.198
5642.868,16.410,13.652,19.894
5644.169,13.559,13.789,19.867
5645.468,13.840,13.722,20.843
5646.769,17.194,14.337,21.269
5648.069,16.520,14.036,21.138
5649.371,14.262,14.113,20.901
5650.671,16.492,14.223,20.288
5651.971,16.164,14.073,20.086
5653.274,16.694,13.908,20.158
5654.574,16.165,13.626,20.493
5655.878,14.492,13.608,20.467
5657.179,14.038,13.912,20.029
5658.484,13.920,13.609,20.086
5659.786,16.884,13.403,19.221
5661.088,14.752,14.125,18.799
5662.393,14.067,13.673,19.843
5663.696,13.715,13.227,20.314
5665.002,14.130,13.640,20.339
5666.305,14.659,13.823,20.559
5667.612,16.532,13.784,20.807
5668.916,15.729,14.112,20.847
5670.220,16.416,13.681,21.115
5671.527,15.693,13.625,21.892
5672.832,17.518,13.928,21.615
5674.140,16.907,13.813,21.980
5675.445,15.635,13.543,22.422
5676.754,15.811,13.739,21.510
5678.060,15.321,13.606,20.918
5679.369,15.385,13.480,21.338
5680.676,16.285,13.623,21.382
5681.983,14.786,13.708,22.050
5683.293,15.870,13.719,23.468
5684.600,16.620,13.756,24.567
5685.911,15.338,13.423,25.393
5687.219,16.581,13.443,25.974
5688.531,13.736,13.196,26.678
5689.839,13.510,12.875,27.590
5691.148,15.542,12.939,27.670
5692.461,15.655,13.379,26.748
5693.770,14.319,13.564,25.776
5695.083,14.863,13.638,24.669
5696.393,13.903,12.908,23.353
5697.707,16.505,12.756,22.448
5699.018,15.468,13.255,22.176
5700.329,13.273,13.153,21.797
5701.643,15.389,12.650,21.626
5702.955,14.040,12.714,21.382
5704.270,14.735,12.974,20.818
5705.582,13.990,13.231,20.912
5706.898,15.040,13.348,20.296
5708.211,15.621,13.398,19.683
5709.524,16.329,13.765,19.378
5710.841,16.590,13.350,19.080
5712.154,15.838,13.185,19.332
5713.472,15.875,13.086,19.796
5714.786,15.176,13.008,20.109
5716.104,15.474,13.132,20.174
5717.419,14.259,12.944,20.272
5718.734,15.266,13.006,20.173
5720.053,14.008,12.973,20.176
5721.369,16.346,12.926,20.291
5722.688,14.604,12.778,20.094
5724.004,14.297,12.558,20.551
5725.324,16.734,13.002,20.402
5726.642,14.454,13.278,20.587
5727.959,14.859,12.950,20.595
5729.280,15.108,12.641,20.190
5730.598,15.814,12.718,20.302
5731.919,15.688,12.961,19.761
5733.238,14.373,13.091,19.414
5734.560,15.270,13.040,19.432
5735.879,16.859,13.028,19.765
5737.199,15.094,13.130,20.200
5738.522,15.607,13.021,19.758
5739.842,16.981,12.660,19.799
5741.165,14.721,12.930,19.694
5742.486,16.148,12.962,19.586
5743.810,13.573,12.842,19.980
5745.132,15.419,12.587,20.411
5746.453,14.675,12.630,20.308
5747.779,14.660,13.062,20.107
5749.101,15.308,12.648,19.667
5750.427,16.393,12.368,19.122
5751.749,15.875,12.748,19.330
5753.076,15.216,13.073,19.596
5754.399,15.574,13.094,19.443
5755.723,15.162,13.079,18.974
5757.050,14.670,12.895,19.029
5758.375,16.859,13.203,19.380
5759.703,17.624,12.834,19.729
5761.028,15.839,12.741,20.074
5762.356,15.511,13.104,19.689
5763.682,15.007,13.092,19.425
5765.008,16.863,12.952,19.301
5766.337,15.694,12.929,19.850
5767.664,16.785,12.837,21.432
5768.994,14.731,12.827,23.333
5770.321,13.829,12.671,25.466
5771.651,15.145,12.275,25.853
5772.979,16.551,12.537,23.720
5774.307,14.960,12.649,21.215
5775.639,13.242,12.635,20.446
5776.967,15.781,12.746,19.860
5778.300,15.846,12.832,19.976
5779.629,14.378,12.641,20.225
5780.962,13.700,12.539,19.667
5782.291,14.215,12.706,19.259
5783.625,14.115,12.702,19.016
5784.955,13.614,12.938,19.070
5786.286,14.090,12.884,19.027
5787.621,14.443,12.231,19.340
5788.952,13.988,12.992,20.127
5790.287,16.437,13.470,22.392
5791.619,15.334,12.926,24.651
5792.954,15.006,12.774,24.516
5794.287,15.625,13.208,22.714
5795.620,16.719,13.266,21.382
5796.957,17.696,13.250,21.141
5798.290,16.290,13.465,20.697
5799.627,14.325,14.352,20.238
5800.961,14.803,14.630,19.925
5802.299,15.895,14.255,19.467
5803.634,14.254,14.391,19.614
5804.969,14.566,15.073,19.513
5806.308,12.628,15.953,19.110
5807.643,14.882,16.559,19.317
5808.983,15.252,17.266,19.532
5810.319,14.728,18.158,19.445
5811.659,15.243,18.977,19.545
5812.996,17.129,19.866,19.578
5814.333,17.762,20.589,19.475
5815.674,16.887,20.866,19.478
5817.012,19.850,20.113,19.865
5818.353,25.149,18.795,20.106
5819.692,16.716,18.063,19.765
5821.034,14.392,18.028,19.772
5822.373,12.704,17.742,19.670
5823.712,14.129,17.036,19.601
5825.055,13.266,16.340,19.595
5826.395,12.573,16.064,19.952
5827.739,12.667,16.021,20.244
5829.079,13.415,15.450,19.856
5830.424,13.449,15.322,19.661
5831.765,12.442,14.710,20.113
5833.106,13.824,14.188,20.388
5834.451,14.254,14.181,20.386
5835.794,14.797,14.272,20.422
5837.139,13.731,14.007,20.436
5838.482,14.703,13.889,20.528
5839.829,13.299,13.796,20.659
5841.172,16.195,13.768,20.437
5842.516,16.664,13.726,20.530
5843.863,13.050,13.532,20.730
5845.207,12.891,13.333,20.495
5846.555,14.143,13.158,20.295
5847.900,13.707,13.143,20.201
5849.249,14.633,13.216,20.338
5850.594,13.010,13.059,20.507
5851.940,15.535,12.611,20.562
5853.290,13.379,12.580,20.364
5854.636,15.081,12.853,20.116
5855.986,15.749,12.919,19.996
5857.334,14.945,13.133,20.175
5858.684,15.167,13.176,19.866
5860.032,15.437,12.697,19.779
5861.380,15.209,12.874,20.076
5862.732,16.057,12.808,20.070
5864.080,14.617,12.876,20.349
5865.433,16.165,12.795,21.930
5866.782,13.830,12.626,24.421
5868.135,13.396,12.811,26.555
5869.485,13.303,13.164,26.940
5870.835,15.706,13.044,25.125
5872.189,16.155,12.866,22.627
5873.540,14.283,12.719,21.563
5874.894,13.929,12.613,21.632
5876.246,14.496,12.683,21.373
5877.601,13.164,12.966,20.595
5878.953,13.524,12.857,19.900
5880.305,13.177,12.566,19.364
5881.661,13.716,12.703,19.095
5883.014,15.171,12.976,19.131
5884.371,13.809,12.801,19.324
5885.725,13.966,12.798,19.394
5887.082,14.237,12.803,20.462
5888.436,13.032,12.025,26.751
5889.794,13.397,12.238,46.954
5891.149,14.889,13.020,72.658
5892.504,13.355,12.553,70.188
5893.863,14.479,12.253,42.800
5895.219,13.187,12.814,32.507
5896.578,14.882,13.122,49.790
5897.935,15.111,13.130,57.751
5899.295,12.715,13.253,43.027
5900.652,15.044,13.474,26.058
5902.010,14.893,13.186,20.282
5903.371,13.902,13.208,20.204
5904.729,14.960,13.100,20.763
5906.090,16.318,13.085,20.810
5907.449,15.568,13.202,21.012
5908.811,14.682,13.216,21.026
5910.170,16.686,13.269,20.589
5911.530,14.438,13.362,20.002
5912.893,18.019,13.976,19.920
5914.254,15.223,14.122,20.571
5915.617,16.513,13.845,23.339
5916.978,16.838,14.132,25.675
5918.343,18.349,14.725,24.133
5919.704,19.205,15.059,21.406
5921.066,17.993,15.441,20.372
5922.431,19.719,15.935,20.346
5923.794,20.790,16.538,20.761
5925.160,20.801,17.393,21.844
5926.523,21.245,18.649,23.023
5927.890,25.813,19.870,22.263
5929.253,25.448,21.318,21.303
5930.617,27.498,22.703,20.518
5931.985,28.613,22.956,21.793
5933.350,26.576,21.524,24.907
5934.718,22.181,19.768,27.529
5936.083,20.192,17.392,25.597
5937.452,20.772,15.942,21.843
5938.818,17.912,15.205,21.153
5940.184,16.476,14.358,21.084
5941.554,15.507,13.365,20.291
5942.921,15.125,13.292,20.261
5944.291,15.446,13.393,20.403
5945.659,13.501,13.302,21.402
5947.030,14.082,13.744,22.758
5948.398,13.459,14.079,22.333
5949.766,14.350,13.509,20.796
5951.138,15.498,13.859,20.253
5952.507,14.375,14.203,21.238
5953.880,14.629,14.025,23.973
5955.249,16.462,13.701,25.845
5956.623,15.576,13.562,24.250
5957.993,14.463,13.585,20.910
5959.364,16.383,13.622,19.640
5960.738,16.428,13.515,19.726
5962.109,15.952,13.976,20.125
5963.484,14.924,14.459,20.452
5964.856,16.908,14.628,20.424
5966.231,16.169,14.730,20.108
5967.604,16.070,14.872,19.859
5968.977,18.241,15.172,19.985
5970.353,17.743,15.001,20.661
5971.727,19.089,15.271,21.570
5973.104,18.881,16.045,21.367
5974.478,19.705,16.460,20.602
5975.856,21.029,16.754,20.052
5977.230,21.377,17.983,21.204
5978.605,24.670,18.750,22.513
5979.984,24.740,19.729,21.829
5981.360,27.479,21.505,20.583
5982.739,33.006,23.994,20.063
5984.115,38.590,27.465,19.695
5985.495,44.588,31.385,19.285
5986.872,50.230,35.437,19.075
5988.249,53.168,38.470,19.162
5989.630,51.872,38.855,18.913
5991.008,47.334,35.659,19.289
5992.390,39.444,29.952,19.736
5993.768,33.187,23.024,19.046
5995.150,28.474,18.541,19.367
5996.530,23.165,16.243,19.522
5997.912,18.695,14.719,19.680
5999.292,16.384,13.639,19.703
6000.672,16.001,13.726,19.618
6002.056,16.269,13.515,19.191
6003.437,15.358,13.514,19.109
6004.821,13.562,13.667,19.964
6006.203,13.338,13.709,20.285
6007.588,13.908,13.676,19.409
6008.970,13.422,13.952,18.361
6010.352,14.359,14.481,18.251
6011.738,14.319,14.194,18.410
6013.121,14.632,13.912,18.295
6014.508,15.059,13.855,18.164
6015.891,15.009,13.707,18.065
6017.278,15.719,14.305,17.922
6018.663,15.308,14.434,17.896
6020.047,13.614,13.885,17.848
6021.436,14.833,13.714,17.594
6022.821,13.625,13.955,17.856
6024.210,14.856,13.800,17.549
6025.595,13.798,13.523,18.044
6026.985,14.693,13.646,17.545
6028.371,13.635,13.513,18.062
6029.758,13.640,13.446,18.598
6031.149,13.295,13.617,18.411
6032.536,11.949,13.710,18.439
6033.927,13.159,13.655,18.616
6035.315,15.399,14.075,18.643
6036.707,14.061,14.382,19.035
6038.096,13.438,14.084,18.657
6039.485,14.202,13.698,18.215
6040.878,13.682,13.894,18.008
6042.267,14.302,13.983,17.937
6043.661,14.396,13.997,17.647
6045.051,14.559,13.986,17.480
6046.445,14.264,13.868,17.694
6047.836,15.243,13.828,17.848
6049.227,14.752,14.078,17.773
6050.622,15.307,14.237,17.633
6052.014,16.030,14.108,17.634
6053.410,14.561,14.280,17.751
6054.802,14.925,14.178,17.745
6056.198,14.820,13.774,17.258
6057.592,15.122,13.713,17.176
6058.985,13.751,13.880,17.350
6060.382,14.918,13.546,17.394
6061.777,13.497,13.941,17.656
6063.174,13.014,14.164,17.801
6064.569,13.546,13.871,17.330
6065.968,13.335,13.841,17.128
6067.363,14.329,14.143,17.056
6068.759,15.483,13.927,17.251
6070.158,14.058,13.798,17.566
6071.555,12.171,13.965,17.488
6072.955,13.563,13.970,17.200
6074.352,16.273,13.630,16.973
6075.753,13.724,13.902,17.528
6077.150,12.784,13.983,17.360
6078.549,13.214,13.685,16.981
6079.950,13.774,13.693,16.858
6081.349,14.835,13.972,16.670
6082.751,14.031,13.884,16.687
6084.151,14.215,13.557,16.717
6085.554,15.248,13.520,16.763
6086.954,14.386,13.830,16.709
6088.354,13.775,14.114,16.587
6089.758,14.918,14.090,16.703
6091.159,14.476,13.947,16.363
6092.563,13.807,14.216,16.617
6093.965,13.899,14.151,16.729
6095.370,14.342,13.894,16.813
6096.772,15.196,13.861,16.909
6098.178,14.660,13.816,16.872
6099.581,14.836,13.491,16.787
6100.984,14.048,13.642,16.692
6102.391,13.331,13.541,16.421
6103.795,13.753,13.596,16.011
6105.203,14.147,13.710,16.105
6106.607,14.017,13.743,16.803
6108.015,14.104,13.795,17.012
6109.420,14.523,13.928,16.771
6110.826,13.605,13.719,16.726
6112.235,13.071,13.656,16.854
6113.641,14.673,13.624,16.519
6115.051,13.944,13.687,16.489
6116.458,13.332,13.916,16.778
6117.868,14.170,13.701,16.491
6119.276,13.858,13.661,16.159
6120.683,14.043,13.836,16.023
6122.095,15.081,13.974,16.157
6123.503,15.984,13.923,15.910
6124.915,15.698,13.826,15.587
6126.324,13.466,13.961,15.800
6127.737,14.250,13.763,16.370
6129.147,12.808,13.461,15.940
6130.557,13.669,13.626,16.087
6131.970,14.095,13.898,15.946
6133.381,13.116,13.743,15.770
6134.795,13.511,14.005,15.793
6136.207,13.072,13.944,16.174
6137.622,13.177,13.804,16.222
6139.034,13.489,13.725,16.411
6140.446,13.432,13.732,16.857
6141.862,13.097,13.771,16.996
6143.275,12.975,13.694,17.001
6144.691,14.211,13.807,17.263
6146.105,13.862,14.289,17.729
6147.522,13.796,14.034,17.502
6148.936,14.072,13.356,16.407
6150.351,14.614,13.501,16.006
6151.769,14.430,13.867,16.264
6153.184,13.183,13.849,16.926
6154.603,14.055,13.725,16.909
6156.019,13.577,13.698,17.007
6157.439,12.514,13.664,17.120
6158.855,13.073,13.591,16.763
6160.272,13.286,13.901,16.629
6161.693,13.227,14.146,17.189
6163.110,14.363,13.734,16.903
6164.531,12.557,13.682,16.953
6165.949,14.364,13.975,16.101
6167.371,13.110,13.808,15.761
6168.790,14.523,13.874,15.437
6170.209,13.926,14.340,16.611
6171.632,15.462,14.808,17.875
6173.052,14.482,14.581,18.218
6174.475,14.804,14.148,16.859
6175.896,13.837,14.342,16.026
6177.320,13.345,14.284,16.132
6178.741,13.303,13.926,16.302
6180.162,11.785,13.701,16.213
6181.588,11.506,13.399,15.708
6183.010,10.366,13.242,15.598
6184.435,11.412,13.475,16.006
6185.858,11.290,13.266,16.117
6187.285,11.188,13.279,15.795
6188.708,11.682,13.645,15.579
6190.132,12.006,13.892,15.796
6191.559,13.411,14.083,15.479
6192.983,14.339,14.402,15.325
6194.412,15.104,14.114,15.829
6195.837,13.646,14.013,15.899
6197.265,13.095,14.021,15.684
6198.691,13.316,13.665,15.529
6200.117,11.504,13.360,15.612
6201.547,12.948,13.631,16.076
6202.973,12.491,13.542,17.019
6204.404,11.612,13.816,18.047
6205.831,12.385,14.144,17.998
6207.262,13.045,14.148,15.966
6208.690,13.613,14.042,15.603
6210.122,12.609,14.129,16.007
6211.550,14.038,13.987,16.058
6212.979,12.886,14.179,16.324
6214.412,13.112,14.255,16.339
6215.842,15.157,14.438,15.880
6217.275,14.484,14.814,15.582
6218.705,13.519,15.117,15.280
6220.139,15.232,15.233,15.313
6221.570,14.850,15.056,16.321
6223.002,14.639,14.789,17.663
6224.437,13.338,14.668,18.141
6225.869,13.782,14.401,15.973
6227.304,13.611,13.835,15.190
6228.737,13.822,13.918,14.929
6230.173,12.270,14.003,14.719
6231.606,12.019,13.772,14.846
6233.040,13.314,13.801,15.347
6234.477,14.945,13.987,17.872
6235.911,14.248,13.951,22.740
6237.349,12.819,14.394,26.417
6238.784,14.066,14.307,25.010
6240.223,15.246,13.749,20.685
6241.659,13.951,13.858,18.579
6243.094,13.623,14.463,18.696
6244.534,13.474,14.476,18.748
6245.971,14.408,14.168,17.419
6247.411,13.606,13.896,16.151
6248.848,13.330,14.057,15.686
6250.289,13.434,13.737,15.775
6251.727,13.341,13.173,15.625
6253.165,13.551,13.485,15.037
6254.607,13.842,14.162,14.369
6256.046,13.747,14.049,14.988
6257.489,13.893,13.902,18.692
6258.928,14.383,13.938,23.962
6260.371,14.300,14.113,25.557
6261.812,13.628,14.327,21.842
6263.252,13.577,14.292,16.937
6264.696,15.427,14.247,17.025
6266.138,14.013,14.120,18.374
6267.583,13.139,14.206,18.914
6269.024,14.119,14.370,17.927
6270.470,14.281,14.342,16.512
6271.913,13.505,14.533,15.590
6273.355,13.749,14.217,15.244
6274.802,13.350,14.266,15.485
6276.246,14.015,14.226,15.985
6277.693,15.066,13.818,16.643
6279.137,14.697,13.669,17.028
6280.585,14.040,14.341,16.207
6282.030,13.751,14.157,15.251
6283.475,14.895,13.948,14.680
6284.924,15.347,13.950,14.843
6286.370,14.458,14.176,15.918
6287.819,14.076,14.487,20.520
6289.266,13.287,14.307,23.652
6290.716,14.524,14.409,21.989
6292.163,14.646,14.469,17.609
6293.611,15.313,14.420,15.110
6295.062,13.677,14.376,14.671
6296.510,12.405,14.285,15.378
6297.962,13.705,13.826,17.388
6299.411,13.187,13.446,24.458
6300.864,12.119,13.557,37.613
6302.313,12.611,14.012,45.120
6303.763,9.755,14.220,36.596
6305.217,11.978,13.961,20.242
6306.667,12.518,14.141,19.621
6308.122,12.833,14.431,25.755
6309.573,13.027,14.300,25.968
6311.028,14.186,14.434,20.243
6312.480,13.837,14.848,15.431
6313.932,14.371,14.804,14.343
6315.388,14.281,14.389,14.350
6316.841,14.276,14.389,14.031
6318.297,14.661,14.659,13.758
6319.751,14.505,14.511,14.131
6321.208,13.991,14.252,15.594
6322.662,14.325,14.504,17.456
6324.120,14.776,14.507,17.796
6325.575,13.892,14.871,16.247
6327.030,15.264,14.979,14.736
6328.489,15.665,15.012,15.124
6329.945,15.333,15.010,19.430
6331.405,15.566,14.787,22.841
6332.861,13.358,14.669,22.624
6334.322,15.144,14.546,17.468
6335.779,15.676,14.273,14.441
6337.236,13.707,14.045,13.802
6338.698,14.129,14.250,13.753
6340.156,15.168,14.764,13.910
6341.618,14.148,14.515,14.047
6343.077,13.979,14.254,14.343
6344.540,15.218,14.854,14.533
6345.999,15.064,15.374,14.288
6347.459,14.566,15.171,14.478
6348.923,13.869,14.835,15.867
6350.383,15.093,15.254,16.521
6351.848,13.609,15.082,16.099
6353.309,14.789,15.156,14.935
6354.774,14.687,15.238,14.707
6356.236,15.138,14.901,16.650
6357.698,15.566,14.492,19.118
6359.164,14.806,14.886,19.147
6360.627,14.935,14.743,16.506
6362.094,15.724,14.615,14.944
6363.557,15.256,14.846,18.129
6365.025,14.502,14.953,22.697
6366.489,14.502,14.572,23.143
6367.954,14.244,14.602,18.967
6369.422,14.261,14.463,14.769
6370.887,14.340,14.289,14.056
6372.357,13.502,14.482,14.035
6373.823,14.328,14.632,13.723
6375.292,13.377,14.296,14.053
6376.759,12.911,14.421,14.218
6378.226,14.305,14.174,14.577
6379.697,14.061,14.605,15.201
6381.164,13.636,14.639,15.392
6382.636,14.150,14.419,15.209
6384.104,14.446,14.840,14.562
6385.576,14.563,14.460,14.969
6387.045,13.892,14.278,16.298
6388.515,12.848,14.246,16.856
6389.988,13.961,14.449,16.014
6391.458,15.031,14.735,14.357
6392.932,13.255,14.690,13.719
6394.402,14.921,14.239,13.653
6395.877,13.976,13.984,13.527
6397.348,13.497,14.271,13.839
6398.820,15.610,14.805,13.807
6400.296,13.687,14.934,13.533
6401.768,14.978,14.535,13.436
6403.244,15.091,14.639,13.653
6404.717,14.141,14.495,14.100
6406.194,15.209,14.714,14.068
6407.668,15.338,14.850,13.552
6409.142,14.973,14.805,13.199
6410.620,15.313,14.918,13.163
6412.095,15.682,14.839,13.274
6413.573,15.261,14.649,13.538
6415.049,14.757,14.778,14.103
6416.528,15.692,14.815,14.257
6418.004,14.069,14.691,13.740
6419.481,13.733,14.718,13.705
6420.961,14.789,14.666,14.263
6422.438,16.151,14.500,14.245
6423.919,13.486,14.308,14.317
6425.397,14.066,14.486,13.364
6426.878,13.510,14.767,13.553
6428.357,14.099,14.631,13.842
6429.836,14.371,14.542,13.860
6431.319,14.742,14.528,13.371
6432.798,15.126,14.681,13.062
6434.281,14.450,14.704,13.237
6435.762,14.133,14.780,13.527
6437.246,14.190,15.117,13.564
6438.727,13.753,14.932,13.448
6440.211,14.712,14.846,13.245
6441.693,15.071,14.557,13.142
6443.175,14.735,14.493,13.117
6444.661,14.581,14.496,13.634
6446.143,14.735,14.240,13.491
6447.630,12.833,14.618,13.441
6449.113,13.959,14.707,13.143
6450.600,13.509,14.719,13.190
6452.084,14.478,14.508,13.211
6453.568,14.673,14.298,13.864
6455.056,14.667,14.474,13.725
6456.541,13.363,14.552,13.570
6458.030,13.043,14.310,13.558
6459.516,13.655,14.038,13.882
6461.006,13.839,14.181,13.918
6462.492,14.038,14.732,13.957
6463.979,14.333,14.923,14.999
6465.469,14.802,14.003,17.299
6466.957,14.128,14.575,20.061
6468.448,13.347,14.425,19.269
6469.936,12.628,14.249,17.548
6471.428,15.527,14.609,17.917
6472.917,13.503,14.747,19.143
6474.406,14.025,14.512,17.311
6475.899,14.967,15.063,14.257
6477.388,15.575,15.082,13.695
6478.882,15.456,14.949,14.439
6480.372,15.134,14.957,14.705
6481.867,14.463,14.925,13.910
6483.358,15.206,15.199,12.874
6484.849,15.248,14.857,12.695
6486.345,14.063,14.823,12.815
6487.837,13.938,14.806,12.997
6489.333,15.187,14.768,12.610
6490.826,15.529,14.955,12.559
6492.323,12.670,14.757,12.911
6493.816,12.994,14.929,12.871
6495.310,14.267,14.951,12.494
6496.808,14.696,14.737,12.433
6498.303,13.231,14.635,16.486
6499.801,15.463,14.834,23.488
6501.296,14.133,14.902,25.118
6502.796,13.506,15.054,18.837
6504.292,14.328,14.644,15.261
6505.788,14.427,14.669,16.055
6507.288,14.628,15.119,16.898
6508.785,15.187,15.061,15.390
6510.286,14.946,14.945,13.583
6511.784,14.841,14.717,12.988
6513.285,15.264,14.368,13.009
6514.784,14.837,14.692,13.674
6516.282,13.716,15.100,14.038
6517.785,13.246,14.652,13.469
6519.284,13.247,14.771,12.527
6520.788,13.745,14.654,12.568
6522.288,14.154,14.418,13.686
6523.792,13.612,14.575,15.128
6525.293,11.959,14.879,15.498
6526.794,14.584,14.735,14.091
6528.299,14.896,14.560,13.109
6529.801,14.788,14.693,12.751
6531.306,14.811,14.538,12.993
6532.809,13.955,14.717,16.956
6534.315,16.128,14.934,21.013
6535.819,14.674,14.529,21.554
6537.322,13.825,14.708,17.123
6538.830,15.137,14.713,12.921
6540.334,14.832,14.735,12.526
6541.842,14.467,14.867,12.904
6543.347,14.733,14.978,13.884
6544.856,14.169,14.945,15.509
6546.362,14.295,14.866,16.298
6547.867,13.860,14.601,15.369
6549.377,14.491,14.693,12.955
6550.884,13.890,14.681,12.868
6552.395,12.902,14.477,13.684
6553.902,14.897,14.480,19.293
6555.413,14.379,14.521,23.810
6556.921,13.584,14.565,21.174
6558.433,14.616,14.829,14.876
6559.942,14.874,15.047,11.827
6561.451,14.596,14.972,11.432
6562.964,15.098,14.903,11.686
6564.474,14.626,15.521,11.836
6565.988,14.438,15.424,11.704
6567.498,14.924,14.833,11.813
6569.013,15.104,14.653,13.142
6570.524,13.813,14.934,14.513
6572.036,13.107,14.953,14.442
6573.551,14.666,14.574,12.832
6575.063,13.120,14.668,12.612
6576.580,13.375,15.010,14.032
6578.092,15.490,15.361,19.126
6579.609,14.364,15.320,21.230
6581.123,13.798,14.893,17.856
6582.637,15.415,15.099,13.137
6584.155,13.636,14.789,12.643
6585.670,14.329,14.677,12.487
6587.188,13.779,14.873,12.396
6588.704,13.271,14.861,12.367
6590.223,12.653,14.455,12.323
6591.739,13.482,14.537,12.537
6593.255,14.565,14.647,12.530
6594.776,14.961,14.649,12.235
6596.293,14.988,14.609,12.709
6597.814,14.122,14.512,14.020
6599.332,14.222,14.462,14.369
6600.854,15.339,14.897,13.396
6602.372,14.764,15.111,12.739
6603.891,15.027,15.154,14.076
6605.414,15.093,15.122,16.595
6606.933,14.122,15.290,16.831
6608.457,13.897,15.604,14.072
6609.977,15.186,15.221,12.297
6611.502,14.346,15.329,12.129
6613.022,14.566,14.989,12.154
6614.544,13.182,14.738,12.364
6616.069,13.617,14.952,12.299
6617.591,13.889,15.197,12.202
6619.117,14.669,15.145,12.149
6620.640,14.561,14.973,12.200
6622.167,14.591,15.056,12.063
6623.690,14.993,15.323,12.010
6625.214,14.949,15.403,12.152
6626.742,14.365,15.128,12.297
6628.266,14.038,14.988,12.821
6629.794,15.032,15.098,13.156
6631.320,15.593,15.053,12.964
6632.849,14.572,15.015,12.482
6634.375,14.393,15.138,13.067
6635.901,13.903,15.265,14.086
6637.431,14.220,15.210,13.647
6638.958,14.915,15.403,12.574
6640.489,14.951,14.927,12.184
6642.017,15.305,14.640,11.991
6643.548,14.682,14.929,11.939
6645.077,14.629,15.115,12.004
6646.605,14.508,14.972,12.016
6648.138,14.812,15.223,11.955
6649.667,16.204,14.971,11.907
6651.201,15.385,14.711,11.976
6652.731,14.850,14.782,12.227
6654.265,14.829,14.819,12.286
6655.796,14.150,14.709,11.993
6657.327,13.991,14.995,11.927
6658.862,14.381,14.873,11.759
6660.394,13.903,14.884,11.921
6661.930,13.892,15.075,12.355
6663.462,14.803,14.894,12.366
6664.999,14.726,14.774,12.184
6666.532,14.803,14.988,12.118
6668.066,14.903,15.013,12.273
6669.604,14.271,15.101,12.833
6671.138,13.917,15.165,12.763
6672.676,13.081,14.991,12.124
6674.211,14.163,15.225,12.041
6675.750,14.225,15.044,11.763
6677.286,15.468,14.929,11.714
6678.826,15.027,14.899,11.895
6680.362,13.434,14.825,11.668
6681.899,14.587,14.776,11.671
6683.440,13.719,14.925,11.711
6684.977,14.139,15.101,11.748
