Wavelength,Flux,BestFit,SkyFlux
5552.645,14.533,14.139,20.755
5553.926,14.660,14.441,20.326
5555.203,16.700,14.592,20.419
5556.484,15.815,14.769,20.067
5557.763,15.291,14.983,20.172
5559.041,16.425,15.332,20.401
5560.323,16.199,15.847,19.974
5561.602,17.388,16.291,19.561
5562.885,16.391,16.579,20.032
5564.164,17.098,16.441,21.155
5565.447,17.610,16.195,22.189
5566.728,17.009,15.910,21.304
5568.008,15.464,15.568,20.321
5569.292,13.919,15.402,20.524
5570.574,15.923,15.338,20.863
5571.858,17.256,15.129,20.531
5573.140,18.168,15.023,19.607
5574.425,15.731,15.196,19.729
5575.707,16.860,15.590,21.014
5576.993,12.551,15.996,64.027
5578.276,21.488,16.271,172.942
5579.559,24.946,16.303,183.723
5580.846,16.370,16.382,86.734
5582.130,15.790,16.528,33.549
5583.417,14.506,16.566,25.476
5584.702,18.225,16.494,20.752
5585.989,15.518,16.509,19.193
5587.275,17.465,16.697,18.685
5588.560,17.200,16.583,18.729
5589.849,17.611,16.421,19.709
5591.135,19.042,16.430,20.197
5592.424,19.400,16.202,20.202
5593.710,21.506,16.895,19.668
5595.000,27.711,18.115,18.793
5596.287,29.298,19.071,18.866
5597.575,25.252,18.931,20.200
5598.866,22.779,17.694,20.246
5600.154,19.224,16.634,19.980
5601.445,16.331,16.257,19.253
5602.734,18.871,15.941,18.425
5604.026,17.665,15.517,18.428
5605.315,16.880,15.298,19.821
5606.604,14.300,15.438,22.402
5607.897,17.486,15.553,22.233
5609.187,14.560,15.643,21.028
5610.481,14.922,15.819,21.004
5611.771,17.384,15.999,20.488
5613.065,16.724,16.109,20.350
5614.357,16.045,16.126,20.455
5615.648,17.619,16.037,18.820
5616.943,16.931,15.817,18.072
5618.235,16.122,15.598,19.220
5619.531,17.012,15.237,19.434
5620.824,16.076,14.904,19.390
5622.120,15.879,14.740,19.416
5623.413,16.690,14.533,19.858
5624.707,16.154,14.675,20.477
5626.004,14.701,14.944,20.424
5627.298,15.416,15.322,19.976
5628.596,15.503,15.607,19.233
5629.891,16.184,15.684,19.392
5631.189,14.610,15.742,20.251
5632.484,17.896,15.412,20.261
5633.780,14.920,15.411,20.196
5635.079,15.596,15.527,19.717
5636.376,17.528,15.583,19.122
5637.675,17.264,15.683,18.876
5638.972,18.108,15.879,18.960
5640.273,16.966,15.803,19.890
5641.570,16.473,15.507,19.728
5642.868,18.387,15.455,18.819
5644.169,20.214,15.575,19.019
5645.468,23.267,15.838,19.836
5646.769,25.181,17.062,20.987
5648.069,40.508,19.953,20.494
5649.371,49.605,23.631,20.025
5650.671,48.174,25.006,19.960
5651.971,39.632,22.933,19.597
5653.274,30.310,19.140,19.619
5654.574,21.684,16.641,19.610
5655.878,20.496,15.426,19.490
5657.179,16.659,14.805,19.282
5658.484,15.832,14.677,19.138
5659.786,16.507,14.724,18.637
5661.088,14.752,14.665,18.445
5662.393,14.062,14.695,18.881
5663.696,14.365,14.637,19.402
5665.002,14.399,14.784,19.669
5666.305,14.553,14.950,20.140
5667.612,14.750,15.044,19.816
5668.916,15.857,15.150,19.927
5670.220,15.972,15.302,20.776
5671.527,13.449,15.300,21.279
5672.832,14.516,15.218,22.038
5674.140,15.577,15.243,22.517
5675.445,14.334,15.376,21.624
5676.754,15.786,15.521,20.725
5678.060,16.087,15.650,21.172
5679.369,15.847,15.730,21.772
5680.676,15.487,15.931,21.453
5681.983,18.065,15.794,21.910
5683.293,14.726,15.388,22.956
5684.600,16.811,15.056,23.699
5685.911,16.150,14.739,25.322
5687.219,15.084,14.416,25.882
5688.531,14.796,14.377,26.513
5689.839,13.980,14.443,27.341
5691.148,14.086,14.762,27.335
5692.461,16.080,15.419,26.451
5693.770,16.560,15.878,25.837
5695.083,16.773,15.959,23.965
5696.393,16.164,15.757,22.953
5697.707,16.495,15.395,22.395
5699.018,16.381,15.140,21.441
5700.329,15.816,15.122,21.296
5701.643,14.216,15.150,21.463
5702.955,15.103,15.462,21.032
5704.270,14.126,15.733,21.158
5705.582,15.861,15.799,20.428
5706.898,16.555,15.939,19.511
5708.211,16.591,16.216,19.407
5709.524,16.379,16.157,19.241
5710.841,17.798,16.427,19.010
5712.154,16.976,16.453,19.025
5713.472,17.112,16.061,19.450
5714.786,16.403,15.601,20.061
5716.104,17.415,15.411,19.735
5717.419,14.388,15.358,19.788
5718.734,15.240,15.370,20.370
5720.053,15.463,15.522,19.491
5721.369,16.451,15.585,19.235
5722.688,16.598,15.513,19.614
5724.004,16.075,15.410,19.807
5725.324,15.448,15.348,20.413
5726.642,15.845,15.513,20.279
5727.959,17.345,15.394,19.326
5729.280,14.536,15.352,19.354
5730.598,16.524,15.185,19.712
5731.919,14.102,14.718,19.955
5733.238,15.267,14.644,19.297
5734.560,15.316,14.642,18.829
5735.879,14.947,14.669,19.763
5737.199,14.698,14.975,19.611
5738.522,15.169,15.351,19.813
5739.842,15.751,15.492,20.013
5741.165,15.990,15.610,19.802
5742.486,15.401,15.845,19.903
5743.810,13.884,15.746,19.225
5745.132,14.583,15.737,19.152
5746.453,18.256,15.948,19.537
5747.779,16.125,16.102,19.085
5749.101,15.963,15.986,19.647
5750.427,15.738,15.695,19.588
5751.749,14.511,15.417,18.889
5753.076,13.085,15.057,19.029
5754.399,13.458,14.839,19.073
5755.723,14.642,15.026,18.765
5757.050,15.242,15.335,18.837
5758.375,17.166,15.268,19.309
5759.703,14.751,15.245,19.270
5761.028,16.115,15.260,19.511
5762.356,16.418,15.243,19.815
5763.682,15.188,15.179,19.189
5765.008,15.157,15.079,18.663
5766.337,16.347,15.147,19.280
5767.664,14.612,15.252,20.947
5768.994,15.979,15.440,22.376
5770.321,16.680,15.650,24.893
5771.651,15.262,15.773,25.550
5772.979,16.387,15.856,23.224
5774.307,17.480,15.983,21.257
5775.639,16.118,15.995,20.149
5776.967,16.494,15.916,19.669
5778.300,15.241,15.675,20.225
5779.629,16.460,15.329,19.786
5780.962,15.694,15.204,19.185
5782.291,15.263,14.952,18.734
5783.625,12.664,14.709,18.453
5784.955,16.248,14.737,18.602
5786.286,12.298,14.791,19.093
5787.621,15.616,14.641,19.622
5788.952,14.905,14.715,20.480
5790.287,16.154,15.111,21.257
5791.619,15.107,15.144,23.723
5792.954,16.305,15.278,24.557
5794.287,14.564,15.407,22.639
5795.620,13.725,15.197,21.005
5796.957,13.931,15.081,20.489
5798.290,14.360,15.090,20.344
5799.627,14.956,14.920,19.468
5800.961,14.501,14.874,19.851
5802.299,13.980,14.904,20.371
5803.634,13.286,14.821,20.292
5804.969,13.477,14.840,20.305
5806.308,15.198,14.916,20.362
5807.643,12.712,14.962,20.092
5808.983,13.669,14.822,19.536
5810.319,15.280,14.699,19.764
5811.659,12.688,14.801,20.426
5812.996,15.491,14.847,19.555
5814.333,15.512,14.681,19.356
5815.674,13.989,14.865,19.961
5817.012,15.137,15.002,19.596
5818.353,15.410,15.150,19.553
5819.692,16.645,15.494,20.102
5821.034,18.286,15.595,19.547
5822.373,16.825,15.718,19.517
5823.712,15.460,15.636,20.155
5825.055,16.970,15.434,20.286
5826.395,14.537,15.095,20.668
5827.739,15.756,14.546,20.516
5829.079,16.802,13.902,19.634
5830.424,13.666,13.236,19.846
5831.765,11.982,12.686,20.188
5833.106,14.716,12.592,20.055
5834.451,13.983,12.770,19.912
5835.794,11.745,12.789,20.252
5837.139,11.162,12.700,20.491
5838.482,12.767,13.038,20.761
5839.829,13.942,13.748,20.728
5841.172,12.760,14.364,20.712
5842.516,15.971,14.695,20.650
5843.863,16.322,14.833,20.375
5845.207,16.341,14.815,20.172
5846.555,15.880,14.418,20.037
5847.900,15.281,13.758,20.064
5849.249,14.834,13.043,20.218
5850.594,13.259,12.900,20.136
5851.940,13.852,13.645,20.217
5853.290,14.781,14.424,20.449
5854.636,14.274,14.503,20.332
5855.986,15.051,14.905,20.209
5857.334,15.150,14.996,20.103
5858.684,15.965,14.660,19.621
5860.032,14.854,14.479,19.838
5861.380,13.997,14.644,20.523
5862.732,13.508,14.730,20.486
5864.080,14.931,15.230,20.536
5865.433,16.345,15.809,21.796
5866.782,18.273,16.159,24.550
5868.135,17.287,16.222,26.749
5869.485,16.598,15.965,26.381
5870.835,16.890,15.440,24.543
5872.189,15.322,15.070,22.278
5873.540,16.807,14.675,21.332
5874.894,14.057,14.226,21.497
5876.246,15.874,14.000,21.366
5877.601,14.103,14.194,21.083
5878.953,14.554,14.424,20.060
5880.305,16.134,14.840,19.345
5881.661,15.732,15.181,19.012
5883.014,16.481,15.322,18.765
5884.371,16.585,15.385,18.485
5885.725,14.848,15.449,18.827
5887.082,14.877,15.266,20.882
5888.436,15.792,15.458,26.467
5889.794,13.979,15.712,47.527
5891.149,14.371,15.810,77.821
5892.504,15.826,15.758,72.433
5893.863,15.870,15.481,40.770
5895.219,14.426,15.235,31.237
5896.578,15.170,14.610,51.957
5897.935,16.654,14.217,59.122
5899.295,15.281,14.376,43.277
5900.652,15.945,14.812,25.775
5902.010,16.149,15.122,19.785
5903.371,15.323,15.341,19.716
5904.729,15.832,15.480,20.042
5906.090,14.971,15.328,20.548
5907.449,14.612,15.215,21.224
5908.811,14.643,15.550,21.192
5910.170,16.563,15.958,20.414
5911.530,16.549,15.938,19.623
5912.893,16.041,16.080,19.619
5914.254,15.211,16.155,20.009
5915.617,16.355,16.093,22.332
5916.978,16.566,16.096,25.129
5918.343,15.488,16.135,24.394
5919.704,15.070,15.889,21.762
5921.066,15.196,15.664,20.395
5922.431,15.131,15.442,20.548
5923.794,15.306,15.292,20.866
5925.160,16.026,15.317,22.152
5926.523,14.883,15.414,23.503
5927.890,15.368,15.612,22.281
5929.253,16.212,15.726,20.822
5930.617,15.613,15.708,20.323
5931.985,18.204,15.750,21.328
5933.350,16.726,16.000,24.954
5934.718,14.784,16.200,27.454
5936.083,14.668,16.038,25.547
5937.452,15.466,15.542,21.954
5938.818,15.920,14.948,21.060
5940.184,14.139,14.393,20.930
5941.554,13.669,13.974,20.529
5942.921,13.633,13.856,20.398
5944.291,13.926,13.902,20.021
5945.659,13.514,13.934,21.557
5947.030,13.867,13.983,23.000
5948.398,14.935,14.226,22.424
5949.766,14.844,14.676,20.791
5951.138,14.930,14.993,20.105
5952.507,14.198,15.185,21.078
5953.880,14.319,15.405,23.810
5955.249,15.371,15.731,25.788
5956.623,15.830,15.984,23.577
5957.993,16.651,15.986,20.690
5959.364,15.902,15.861,19.611
5960.738,16.039,15.597,20.087
5962.109,14.560,15.565,20.124
5963.484,14.640,15.818,20.517
5964.856,16.279,16.204,20.561
5966.231,16.845,16.485,20.326
5967.604,16.347,16.519,20.117
5968.977,15.643,16.679,20.353
5970.353,15.825,16.828,20.860
5971.727,16.809,16.792,21.139
5973.104,16.690,16.624,21.014
5974.478,15.130,16.404,20.412
5975.856,13.861,16.038,20.112
5977.230,13.775,15.712,21.442
5978.605,15.722,15.375,22.315
5979.984,14.528,15.509,21.913
5981.360,14.858,15.880,21.174
5982.739,14.942,15.998,19.479
5984.115,15.279,16.175,19.539
5985.495,15.555,16.562,18.926
5986.872,16.381,16.634,18.882
5988.249,15.922,16.661,19.204
5989.630,16.241,16.764,19.306
5991.008,17.382,16.848,18.831
5992.390,16.953,16.966,18.640
5993.768,17.044,16.863,18.796
5995.150,18.159,16.802,18.975
5996.530,17.262,16.654,18.815
5997.912,15.933,16.442,19.336
5999.292,15.246,16.383,19.846
6000.672,16.380,16.484,19.824
6002.056,17.920,16.310,19.234
6003.437,17.210,16.351,19.228
6004.821,15.294,16.308,20.127
6006.203,15.286,16.136,20.265
6007.588,16.523,15.961,19.255
6008.970,16.142,15.557,18.035
6010.352,14.173,15.244,17.683
6011.738,13.405,14.960,18.555
6013.121,15.075,14.735,18.222
6014.508,14.925,14.838,17.828
6015.891,14.607,15.366,17.947
6017.278,14.440,15.832,17.939
6018.663,16.914,16.003,18.088
6020.047,15.949,16.289,18.080
6021.436,15.912,16.355,17.782
6022.821,15.691,16.254,17.542
6024.210,15.331,16.246,17.542
6025.595,16.311,16.072,17.436
6026.985,16.736,15.796,17.527
6028.371,15.993,15.839,17.986
6029.758,15.982,16.010,18.289
6031.149,15.512,16.092,18.288
6032.536,15.560,16.052,18.579
6033.927,14.682,15.939,18.648
6035.315,15.599,15.867,18.957
6036.707,16.540,15.905,18.581
6038.096,16.347,16.216,18.221
6039.485,15.433,16.560,18.075
6040.878,15.862,16.728,18.132
6042.267,16.864,17.044,18.016
6043.661,16.306,17.087,18.076
6045.051,16.050,17.126,17.837
6046.445,17.436,17.144,17.476
6047.836,16.781,17.114,17.694
6049.227,15.241,16.964,17.707
6050.622,15.494,16.533,17.709
6052.014,15.196,16.400,17.565
6053.410,16.331,16.297,17.568
6054.802,17.254,16.131,17.221
6056.198,14.818,16.039,17.862
6057.592,13.285,15.970,17.697
6058.985,14.585,15.551,17.709
6060.382,14.836,15.393,17.182
6061.777,14.893,15.537,17.523
6063.174,16.010,15.821,17.680
6064.569,15.989,16.158,17.547
6065.968,15.065,16.453,17.480
6067.363,15.892,16.541,17.344
6068.759,17.362,16.710,17.635
6070.158,16.340,16.657,17.599
6071.555,17.346,16.603,17.200
6072.955,15.549,16.562,17.370
6074.352,15.138,16.391,17.226
6075.753,15.693,16.293,17.712
6077.150,15.327,16.438,17.501
6078.549,15.723,16.593,16.964
6079.950,16.453,16.471,16.534
6081.349,16.372,16.177,16.293
6082.751,15.917,15.982,16.499
6084.151,15.161,15.894,16.899
6085.554,15.225,15.968,17.008
6086.954,16.338,15.995,16.492
6088.354,14.910,15.778,16.819
6089.758,15.970,15.540,16.305
6091.159,15.171,15.573,16.765
6092.563,15.984,15.682,16.421
6093.965,14.481,15.724,16.358
6095.370,15.554,15.761,16.384
6096.772,16.034,15.700,16.835
6098.178,14.420,15.500,17.054
6099.581,14.061,15.229,17.083
6100.984,14.923,15.052,16.762
6102.391,15.888,15.264,16.303
6103.795,15.182,15.325,16.077
6105.203,14.062,15.462,16.277
6106.607,16.098,15.753,16.366
6108.015,14.890,15.991,16.994
6109.420,15.400,16.141,16.832
6110.826,15.921,16.305,17.168
6112.235,16.594,16.350,16.842
6113.641,16.784,16.452,16.577
6115.051,15.179,16.499,17.193
6116.458,15.457,16.379,17.135
6117.868,16.078,16.431,16.740
6119.276,16.197,16.238,16.781
6120.683,16.443,16.264,16.425
6122.095,16.197,16.293,16.312
6123.503,15.905,16.253,15.945
6124.915,16.278,16.216,15.584
6126.324,16.147,15.976,16.136
6127.737,15.482,15.760,16.024
6129.147,15.041,15.800,16.490
6130.557,16.585,15.775,15.720
6131.970,15.213,15.653,16.273
6133.381,14.534,15.663,16.160
6134.795,15.235,15.814,15.912
6136.207,16.354,16.218,15.779
6137.622,16.400,16.637,15.746
6139.034,17.046,16.729,16.072
6140.446,17.048,16.758,16.877
6141.862,16.771,16.921,17.099
6143.275,17.080,16.546,16.748
6144.691,15.481,16.089,17.484
6146.105,13.717,15.886,17.298
6147.522,15.978,15.833,17.605
6148.936,14.400,15.918,16.830
6150.351,14.681,16.134,16.348
6151.769,16.710,16.173,16.274
6153.184,16.462,16.045,16.477
6154.603,15.313,15.925,16.826
6156.019,15.024,15.755,17.140
6157.439,13.538,15.732,17.378
6158.855,15.181,16.041,17.208
6160.272,16.286,16.307,16.956
6161.693,15.598,16.330,17.074
6163.110,15.790,16.253,17.004
6164.531,15.887,16.133,16.474
6165.949,15.205,16.067,15.728
6167.371,15.679,16.130,15.672
6168.790,15.333,16.223,15.579
6170.209,15.950,16.352,16.712
6171.632,16.253,16.231,18.270
6173.052,15.692,16.215,18.394
6174.475,15.794,16.229,16.978
6175.896,14.589,16.017,15.880
6177.320,16.994,15.907,15.897
6178.741,16.277,15.692,15.783
6180.162,14.629,15.477,15.558
6181.588,14.851,15.500,15.107
6183.010,15.526,15.651,15.373
6184.435,15.988,15.713,15.898
6185.858,15.445,15.823,16.293
6187.285,14.578,15.872,16.127
6188.708,16.119,16.160,15.384
6190.132,16.408,16.271,15.138
6191.559,17.021,16.118,15.024
6192.983,17.061,16.035,15.085
6194.412,16.232,16.142,15.089
6195.837,16.689,16.188,15.124
6197.265,18.384,16.349,15.164
6198.691,15.679,16.373,15.248
6200.117,15.883,16.293,15.359
6201.547,15.503,16.281,15.541
6202.973,15.255,16.157,16.720
6204.404,15.836,16.190,17.826
6205.831,15.421,16.238,17.437
6207.262,15.823,16.078,16.236
6208.690,17.042,15.949,15.382
6210.122,15.913,16.081,15.564
6211.550,15.980,16.025,15.324
6212.979,14.790,15.894,16.411
6214.412,15.236,15.903,16.621
6215.842,14.846,15.991,15.903
6217.275,15.036,16.005,15.479
6218.705,15.808,15.922,14.856
6220.139,15.591,15.919,15.012
6221.570,15.866,15.858,16.034
6223.002,15.298,15.819,17.731
6224.437,15.743,15.887,18.079
6225.869,15.621,16.093,16.593
6227.304,14.812,16.393,15.165
6228.737,15.742,16.646,14.664
6230.173,17.380,16.724,14.154
6231.606,17.145,16.674,14.121
6233.040,15.838,16.625,14.832
6234.477,16.910,16.538,17.233
6235.911,15.294,16.287,23.335
6237.349,15.972,15.932,27.112
6238.784,15.871,15.767,25.714
6240.223,15.916,15.907,21.385
6241.659,15.345,16.114,19.135
6243.094,16.180,16.223,19.246
6244.534,15.426,16.226,19.102
6245.971,16.152,16.168,17.405
6247.411,15.909,16.220,15.643
6248.848,14.784,16.319,15.159
6250.289,15.567,16.360,15.217
6251.727,16.802,16.418,14.994
6253.165,16.968,16.543,14.708
6254.607,17.209,16.532,14.121
6256.046,16.624,16.659,14.645
6257.489,15.551,16.622,18.465
6258.928,16.523,16.499,25.381
6260.371,17.613,16.550,26.324
6261.812,17.407,16.760,21.750
6263.252,15.390,16.700,17.028
6264.696,16.235,16.743,16.959
6266.138,16.473,16.788,18.216
6267.583,16.112,16.589,18.794
6269.024,16.214,16.437,17.751
6270.470,16.487,16.611,16.492
6271.913,16.125,16.560,15.581
6273.355,15.651,16.491,15.254
6274.802,16.171,16.400,15.278
6276.246,16.855,16.386,15.881
6277.693,16.366,16.334,16.376
6279.137,16.060,16.163,17.089
6280.585,15.846,16.180,16.104
6282.030,15.688,16.102,15.093
6283.475,15.446,16.143,14.538
6284.924,15.919,16.154,15.083
6286.370,15.914,16.133,15.804
6287.819,15.093,16.192,21.008
6289.266,16.638,16.209,23.824
6290.716,15.908,16.283,22.565
6292.163,14.899,16.322,18.411
6293.611,14.503,16.398,15.574
6295.062,15.190,16.497,15.060
6296.510,15.797,16.546,15.295
6297.962,16.075,16.573,17.489
6299.411,16.780,16.438,24.199
6300.864,15.694,16.227,39.150
6302.313,16.265,16.076,46.959
6303.763,15.836,15.847,37.427
6305.217,14.208,15.478,20.349
6306.667,15.322,15.407,19.706
6308.122,15.655,15.405,26.314
6309.573,14.168,15.562,27.004
6311.028,15.437,15.683,20.030
6312.480,15.408,15.737,15.544
6313.932,15.779,15.878,14.488
6315.388,16.177,16.092,14.370
6316.841,15.714,16.070,14.164
6318.297,15.573,15.928,14.260
6319.751,15.909,15.743,14.274
6321.208,15.628,15.642,15.302
6322.662,15.503,15.754,17.571
6324.120,16.520,16.017,17.476
6325.575,16.574,16.287,16.477
6327.030,16.359,16.501,14.452
6328.489,16.300,16.737,15.720
6329.945,17.693,16.874,19.249
6331.405,17.177,16.792,23.601
6332.861,16.199,16.720,22.422
6334.322,15.769,16.465,17.410
6335.779,16.431,16.087,14.691
6337.236,15.081,15.834,13.769
6338.698,14.496,15.804,13.779
6340.156,15.163,15.903,13.668
6341.618,15.331,16.025,14.055
6343.077,15.819,16.204,14.253
6344.540,15.862,16.179,14.507
6345.999,15.469,16.136,14.538
6347.459,15.552,16.097,14.658
6348.923,15.088,15.982,15.704
6350.383,15.722,16.050,16.629
6351.848,16.062,16.311,16.695
6353.309,17.159,16.485,15.004
6354.774,17.174,16.573,14.099
6356.236,15.315,16.564,16.711
6357.698,15.805,16.446,19.977
6359.164,14.145,16.379,19.635
6360.627,14.960,16.265,16.468
6362.094,15.073,16.149,14.757
6363.557,15.322,16.063,17.957
6365.025,16.358,16.039,22.682
6366.489,15.736,16.073,23.065
6367.954,14.915,16.099,18.574
6369.422,16.034,16.210,14.678
6370.887,16.531,16.202,13.704
6372.357,15.176,16.302,14.193
6373.823,15.464,16.485,14.367
6375.292,16.691,16.477,14.169
6376.759,15.307,16.302,13.848
6378.226,15.309,16.279,14.292
6379.697,15.872,16.348,14.591
6381.164,15.979,16.293,15.605
6382.636,16.370,16.085,14.700
6384.104,15.784,15.864,14.618
6385.576,14.968,15.698,14.773
6387.045,16.062,15.566,16.375
6388.515,16.159,15.751,16.916
6389.988,16.275,15.917,16.094
6391.458,16.052,15.931,14.675
6392.932,17.323,15.982,13.787
6394.402,16.507,16.091,13.477
6395.877,15.468,16.086,13.383
6397.348,16.677,16.244,13.348
6398.820,16.839,16.251,13.639
6400.296,16.185,16.237,13.528
6401.768,16.086,16.528,13.347
6403.244,16.463,16.666,13.573
6404.717,14.853,16.558,14.156
6406.194,16.076,16.569,14.089
6407.668,15.387,16.673,13.680
6409.142,17.353,16.652,13.181
6410.620,16.400,16.431,13.376
6412.095,16.370,16.251,12.997
6413.573,16.946,16.123,13.466
6415.049,16.395,16.080,14.289
6416.528,15.452,16.058,14.385
6418.004,15.846,16.009,13.901
6419.481,15.474,16.047,13.933
6420.961,15.722,16.368,14.417
6422.438,16.192,16.476,14.568
6423.919,16.094,16.587,14.569
6425.397,15.857,16.710,13.793
6426.878,15.719,16.770,13.854
6428.357,17.362,16.656,13.641
6429.836,16.699,16.275,13.683
6431.319,15.825,16.186,13.451
6432.798,16.547,16.104,12.689
6434.281,15.906,16.077,12.964
6435.762,16.399,16.137,13.141
6437.246,15.555,16.108,13.521
6438.727,15.697,15.839,13.289
6440.211,15.671,15.702,12.972
6441.693,14.565,15.551,12.821
6443.175,15.725,15.426,12.928
6444.661,14.988,15.472,13.304
6446.143,15.360,15.704,13.123
6447.630,15.478,15.902,13.241
6449.113,15.811,16.196,13.356
6450.600,16.656,16.486,13.242
6452.084,16.546,16.579,13.486
6453.568,16.970,16.547,13.888
6455.056,17.485,16.615,13.709
6456.541,16.525,16.766,13.626
6458.030,17.450,16.860,13.448
6459.516,16.620,16.961,13.915
6461.006,16.373,16.926,14.321
6462.492,16.605,16.762,14.196
6463.979,16.253,16.657,15.175
6465.469,16.764,16.675,17.718
6466.957,16.714,16.605,20.422
6468.448,16.475,16.630,19.407
6469.936,16.042,16.665,18.063
6471.428,17.251,16.760,18.022
6472.917,16.948,16.932,19.529
6474.406,16.989,16.814,17.213
6475.899,16.188,16.733,14.515
6477.388,16.482,16.711,13.817
6478.882,17.432,16.694,14.520
6480.372,16.423,16.688,14.980
6481.867,16.277,16.710,14.445
6483.358,17.715,16.702,13.228
6484.849,17.055,16.641,12.601
6486.345,16.329,16.633,13.242
6487.837,16.695,16.702,12.582
6489.333,16.059,16.713,13.074
6490.826,16.270,16.569,12.832
6492.323,16.534,16.473,13.008
6493.816,16.286,16.523,12.736
6495.310,16.359,16.628,12.692
6496.808,17.222,16.687,12.022
6498.303,14.986,16.729,17.399
6499.801,17.063,16.717,24.014
6501.296,16.402,16.404,25.176
6502.796,15.093,16.326,19.507
6504.292,16.962,16.492,15.260
6505.788,16.297,16.688,16.261
6507.288,15.562,16.802,17.313
6508.785,15.872,16.862,15.621
6510.286,16.027,16.895,13.752
6511.784,16.285,16.800,12.725
6513.285,15.580,16.639,13.104
6514.784,15.684,16.537,13.285
6516.282,16.803,16.511,13.514
6517.785,15.901,16.502,13.300
6519.284,15.954,16.498,12.510
6520.788,16.550,16.376,12.646
6522.288,16.167,16.137,13.469
6523.792,15.754,15.846,15.636
6525.293,15.137,15.628,15.447
6526.794,14.965,15.581,13.948
6528.299,15.747,15.668,12.818
6529.801,15.334,15.885,12.722
6531.306,16.264,16.151,13.035
6532.809,16.254,16.247,16.810
6534.315,16.436,16.251,21.969
6535.819,16.360,16.377,21.692
6537.322,16.027,16.478,17.226
6538.830,16.586,16.525,13.438
6540.334,16.601,16.565,12.626
6541.842,16.089,16.595,12.958
6543.347,15.980,16.671,13.999
6544.856,16.282,16.841,15.856
6546.362,17.131,16.989,16.697
6547.867,16.711,17.003,15.066
6549.377,16.070,16.797,12.774
6550.884,16.013,16.736,12.932
6552.395,16.843,16.811,13.584
6553.902,16.066,16.755,19.220
6555.413,17.152,16.767,24.267
6556.921,15.483,16.825,21.388
6558.433,17.867,16.684,14.791
6559.942,17.929,16.621,11.534
6561.451,16.935,16.597,11.776
6562.964,17.665,16.464,11.316
6564.474,16.200,16.680,12.273
6565.988,16.585,16.689,11.257
6567.498,15.797,16.864,11.912
6569.013,16.564,17.005,13.957
6570.524,15.451,16.947,15.731
6572.036,15.923,16.858,15.338
6573.551,16.650,16.942,13.341
6575.063,16.030,16.886,12.317
6576.580,16.798,16.912,14.321
6578.092,17.035,16.981,19.003
6579.609,16.688,16.948,21.575
6581.123,16.621,16.849,17.654
6582.637,16.967,16.919,13.991
6584.155,17.028,16.725,12.585
6585.670,16.321,16.724,12.906
6587.188,16.606,16.783,12.506
6588.704,16.356,16.812,12.235
6590.223,17.176,16.909,12.141
6591.739,16.057,16.952,12.193
6593.255,16.647,16.889,12.119
6594.776,17.129,16.833,11.797
6596.293,15.330,16.761,12.689
6597.814,16.929,16.645,14.071
6599.332,17.075,16.546,14.118
6600.854,17.030,16.531,12.905
6602.372,17.029,16.435,12.988
6603.891,16.784,16.416,14.833
6605.414,17.616,16.355,17.288
6606.933,16.556,16.187,16.640
6608.457,15.540,16.036,14.297
6609.977,16.340,16.044,12.260
6611.502,16.802,16.054,11.795
6613.022,16.273,16.077,12.088
6614.544,15.917,16.169,12.191
6616.069,16.887,16.249,12.136
6617.591,14.714,16.237,12.353
6619.117,16.431,16.293,12.123
6620.640,16.044,16.318,12.159
6622.167,16.532,16.444,11.932
6623.690,16.575,16.610,12.290
6625.214,17.237,16.799,11.985
6626.742,17.362,17.076,12.252
6628.266,16.464,17.465,12.533
6629.794,17.222,18.143,13.174
6631.320,17.736,18.188,13.011
6632.849,17.335,17.708,12.412
6634.375,17.124,17.034,12.962
6635.901,17.919,16.405,13.390
6637.431,16.305,16.174,13.318
6638.958,14.629,16.061,12.852
6640.489,15.230,15.833,12.201
6642.017,15.326,15.490,11.913
6643.548,14.383,14.966,11.813
6645.077,14.555,14.247,11.571
6646.605,14.727,13.708,11.745
6648.138,14.246,13.498,11.955
6649.667,15.153,13.698,12.012
6651.201,15.608,13.954,12.174
6652.731,14.857,14.046,12.315
6654.265,15.829,14.169,12.085
6655.796,15.284,14.693,12.017
6657.327,16.437,15.218,12.139
6658.862,15.104,15.647,12.650
6660.394,15.799,15.908,12.401
6661.930,15.297,16.041,12.318
6663.462,16.301,16.152,12.431
6664.999,17.070,16.229,12.008
6666.532,15.357,16.227,12.047
6668.066,16.801,16.301,12.285
6669.604,15.898,16.303,13.002
6671.138,16.354,16.232,12.492
6672.676,16.054,16.213,12.394
6674.211,16.222,16.106,11.914
6675.750,16.208,15.919,11.914
6677.286,15.402,15.959,12.081
6678.826,16.431,16.172,11.794
6680.362,15.781,16.332,11.741
6681.899,15.512,16.327,11.819
6683.440,16.655,16.322,11.710
6684.977,16.451,16.289,11.838
6686.519,16.131,16.300,11.894
6688.057,16.412,16.262,12.074
6689.599,16.152,16.170,12.067
6691.138,15.512,16.145,11.919
6692.678,15.127,16.198,11.855
6694.221,15.928,16.148,11.886
6695.761,16.395,16.226,11.766
6697.305,17.133,16.285,11.860
6698.846,15.563,16.281,12.114
6700.390,15.162,16.361,12.345
6701.932,16.031,16.470,12.383
6703.474,15.734,16.383,12.145
6705.019,15.376,16.266,12.052
6706.562,16.008,16.288,12.235
6708.108,16.923,16.403,12.355
