Wavelength,Flux,BestFit,SkyFlux
4604.685,16.548,14.142,35.002
4605.747,13.176,13.490,33.982
4606.806,14.980,13.483,33.769
4607.868,15.220,13.828,33.467
4608.928,13.188,13.736,35.316
4609.991,12.349,13.275,37.151
4611.052,10.158,13.429,36.919
4612.113,14.396,12.860,34.779
4613.176,14.722,12.485,34.322
4614.237,13.541,12.093,34.946
4615.301,12.710,11.906,34.557
4616.363,14.286,12.463,35.038
4617.428,12.792,13.073,35.685
4618.490,9.013,12.710,35.586
4619.552,11.117,13.057,35.109
4620.618,14.044,13.348,34.657
4621.681,13.646,12.904,34.088
4622.746,12.893,12.093,34.899
4623.810,9.891,11.563,35.318
4624.876,10.925,11.956,34.792
4625.940,11.576,11.481,35.474
4627.004,12.796,11.390,34.531
4628.071,12.508,11.838,34.312
4629.136,11.533,11.817,34.707
4630.203,12.112,11.945,34.580
4631.268,12.977,12.162,34.594
4632.336,13.302,11.323,34.555
4633.402,11.286,11.325,34.726
4634.468,11.271,12.020,34.878
4635.537,10.865,11.971,34.206
4636.603,12.369,12.307,33.527
4637.672,12.344,11.889,32.627
4638.739,11.166,12.149,31.958
4639.809,12.465,13.165,31.982
4640.876,14.039,13.884,32.007
4641.944,13.215,13.945,33.262
4643.014,11.476,14.782,35.648
4644.082,14.040,14.908,35.348
4645.153,18.828,14.268,33.339
4646.222,14.536,13.893,33.762
4647.293,14.621,13.944,31.921
4648.362,15.211,13.506,30.805
4649.432,12.927,12.152,31.827
4650.504,12.269,12.177,32.095
4651.574,12.944,12.217,32.263
4652.646,12.181,12.170,33.436
4653.717,11.687,12.496,35.084
4654.790,11.574,13.196,33.057
4655.861,14.029,13.565,32.147
4656.934,14.029,13.399,33.306
4658.006,12.578,13.769,34.307
4659.077,12.711,13.721,35.520
4660.152,13.061,13.551,35.351
4661.224,14.089,13.828,34.870
4662.299,14.243,12.729,34.939
4663.371,13.556,12.269,34.432
4664.446,15.373,12.785,33.338
4665.520,15.940,14.126,33.032
4666.593,11.760,15.853,32.836
4667.669,12.558,17.094,31.818
4668.743,17.404,16.798,28.472
4669.819,15.827,15.296,29.444
4670.894,12.974,13.753,33.585
4671.971,14.413,12.201,34.222
4673.046,12.270,11.404,34.593
4674.121,13.477,12.003,33.800
4675.198,17.869,12.462,33.115
4676.274,13.142,12.994,34.429
4677.352,13.202,13.323,35.344
4678.428,12.753,13.110,35.146
4679.507,11.366,12.578,33.170
4680.584,13.073,12.313,31.789
4681.660,14.512,12.542,30.973
4682.740,14.435,13.092,31.631
4683.817,13.027,13.638,32.725
4684.897,13.327,14.298,32.395
4685.975,14.107,14.884,32.480
4687.056,16.832,14.897,33.503
4688.134,17.646,14.366,32.831
4689.212,13.905,14.463,31.535
4690.294,14.096,15.234,32.127
4691.373,14.879,15.641,33.092
4692.454,16.001,15.744,32.771
4693.534,13.565,16.062,34.388
4694.616,17.742,15.673,33.543
4695.696,19.216,14.902,31.809
4696.777,14.871,14.699,32.976
4697.860,16.852,14.698,33.289
4698.940,15.578,14.672,32.719
4700.024,10.582,14.669,32.597
4701.105,13.734,14.325,31.822
4702.189,13.354,14.315,30.884
4703.271,13.712,14.308,30.518
4704.353,15.120,14.257,29.261
4705.438,14.109,14.200,30.022
4706.520,15.125,14.305,31.850
4707.606,14.480,14.886,31.707
4708.689,14.041,14.886,30.202
4709.774,14.811,14.687,29.791
4710.858,14.187,14.645,31.200
4711.942,12.039,14.377,32.060
4713.028,12.970,13.535,32.339
4714.112,15.638,12.898,32.346
4715.199,12.840,12.377,31.975
4716.284,12.900,12.302,31.989
4717.372,14.452,12.712,32.154
4718.457,14.177,13.141,33.250
4719.542,10.975,13.293,34.361
4720.631,9.909,13.745,35.251
4721.717,12.465,14.009,35.062
4722.805,15.114,14.215,34.198
4723.892,16.684,14.296,34.212
4724.981,15.299,14.388,35.102
4726.068,16.711,14.583,34.624
4727.155,14.190,14.490,33.469
4728.246,15.130,14.700,31.776
4729.333,16.201,14.386,31.763
4730.424,14.886,14.191,32.173
4731.512,15.038,14.588,31.253
4732.603,15.176,14.944,30.333
4733.692,16.783,14.299,30.459
4734.781,15.317,14.250,32.027
4735.873,13.038,14.505,33.216
4736.962,15.534,14.609,31.706
4738.054,15.064,14.378,31.876
4739.144,11.903,14.039,33.327
4740.237,12.973,14.160,33.028
4741.328,12.421,14.366,33.522
4742.421,14.092,15.318,34.099
4743.512,18.709,15.524,33.018
4744.603,14.286,15.310,34.357
4745.697,13.509,15.807,33.902
4746.789,13.687,15.159,33.423
4747.884,14.941,14.309,33.562
4748.976,17.182,14.476,33.148
4750.071,13.368,14.414,33.033
4751.164,12.980,14.391,33.395
4752.257,14.218,15.283,33.311
4753.353,13.425,15.179,32.451
4754.446,18.462,15.347,32.331
4755.543,16.545,15.394,32.501
4756.637,15.148,15.252,31.654
4757.734,17.582,15.046,31.804
4758.828,16.061,14.760,31.230
4759.923,14.538,14.365,31.405
4761.020,17.273,14.813,32.189
4762.116,16.037,15.221,31.788
4763.214,12.692,15.162,31.084
4764.310,13.519,14.880,30.662
4765.408,15.727,14.791,30.143
4766.504,14.170,14.882,30.916
4767.601,12.042,14.936,31.130
4768.700,14.043,14.676,30.434
4769.797,15.083,14.519,30.842
4770.897,15.402,14.664,32.069
4771.995,15.733,14.971,30.893
4773.095,16.613,15.416,30.390
4774.193,13.356,15.646,31.137
4775.292,15.469,15.764,31.466
4776.393,16.682,15.697,31.466
4777.492,15.489,15.522,31.833
4778.593,14.800,15.258,32.764
4779.693,13.655,14.649,32.651
4780.795,17.471,15.074,32.898
4781.895,16.287,15.657,33.180
4782.995,16.215,16.071,32.166
4784.098,16.460,16.136,31.821
4785.198,14.997,15.799,31.221
4786.302,15.419,15.630,30.997
4787.403,14.259,15.745,30.686
4788.507,15.172,15.706,30.125
4789.608,15.767,15.055,29.725
4790.710,17.266,14.511,30.180
4791.815,18.645,14.935,30.321
4792.917,16.753,15.157,30.665
4794.022,14.104,14.427,32.250
4795.125,13.499,14.757,32.960
4796.231,15.917,14.892,32.561
4797.334,16.785,14.538,32.319
4798.438,14.021,14.800,32.156
4799.545,14.666,15.135,31.732
4800.649,16.021,15.246,31.756
4801.756,13.595,15.270,31.244
4802.860,15.873,15.249,30.553
4803.968,13.677,15.374,31.086
4805.073,16.400,15.512,32.357
4806.178,14.900,14.917,31.912
4807.287,15.050,15.305,30.716
4808.393,14.767,15.610,31.031
4809.501,19.497,15.858,30.154
4810.608,15.725,16.199,30.482
4811.717,13.217,16.473,31.438
4812.824,14.924,16.774,32.130
4813.931,17.675,17.131,32.371
4815.041,15.367,17.064,31.694
4816.149,17.707,16.215,31.774
4817.260,17.888,15.456,32.863
4818.368,16.835,15.516,32.566
4819.479,17.966,14.992,31.669
4820.588,15.683,15.368,32.627
4821.697,18.176,15.664,32.537
4822.809,14.211,16.142,32.155
4823.918,16.009,16.564,30.684
4825.030,17.917,16.503,30.209
4826.140,16.278,16.976,30.999
4827.253,15.047,16.421,31.580
4828.364,15.028,15.888,31.319
4829.477,16.194,15.967,30.326
4830.588,14.727,16.012,30.891
4831.699,14.367,15.687,30.721
4832.814,16.111,16.506,30.261
4833.925,16.384,16.623,31.012
4835.040,14.954,16.282,31.415
4836.152,15.653,16.010,30.255
4837.268,16.980,16.271,30.753
4838.380,17.583,16.992,30.673
4839.493,15.533,17.147,30.421
4840.609,17.704,17.091,29.679
4841.723,17.407,16.613,29.419
4842.840,15.886,16.786,30.213
4843.954,19.206,17.720,30.083
4845.071,16.312,18.201,30.140
4846.185,18.778,17.625,29.307
4847.300,20.549,17.554,30.417
4848.418,14.362,17.448,31.616
4849.533,16.728,17.600,30.334
4850.652,16.903,17.586,29.253
4851.767,19.526,16.953,28.396
4852.886,13.774,17.164,29.207
4854.003,14.855,17.006,30.274
4855.119,14.406,16.768,29.290
4856.239,15.543,16.960,27.806
4857.356,16.245,16.918,26.768
4858.476,17.681,16.129,25.721
4859.594,16.490,16.388,25.678
4860.714,17.069,16.889,24.272
4861.833,18.313,16.479,20.554
4862.951,19.729,16.429,19.100
4864.072,16.667,16.951,21.528
4865.191,15.229,16.839,23.754
4866.313,17.917,16.124,24.754
4867.433,16.585,15.784,26.306
4868.555,16.955,15.794,26.439
4869.675,16.620,15.452,26.146
4870.796,16.753,14.759,26.498
4871.919,15.295,14.553,26.119
4873.039,12.688,15.314,25.964
4874.163,13.092,15.704,27.168
4875.284,17.310,15.325,27.261
4876.409,17.341,15.068,26.978
4877.531,16.016,15.588,27.643
4878.653,15.697,16.486,27.773
4879.778,16.655,16.632,28.479
4880.900,17.310,16.582,29.506
4882.026,15.549,16.563,30.044
4883.149,15.520,16.438,29.600
4884.275,16.552,16.253,29.726
4885.398,15.906,16.183,29.629
4886.522,16.138,16.110,28.382
4887.649,16.882,16.189,27.619
4888.774,16.271,16.460,26.908
4889.901,16.988,16.490,26.499
4891.026,16.079,16.186,25.157
4892.154,15.329,15.907,24.845
4893.279,16.441,15.850,25.669
4894.405,17.760,15.721,27.793
4895.533,16.904,16.118,28.928
4896.660,18.455,16.384,28.877
4897.789,17.239,16.325,29.781
4898.916,14.311,16.353,30.313
4900.045,13.855,16.302,30.326
4901.172,17.807,17.045,28.818
4902.300,17.143,17.006,29.068
4903.430,16.274,16.907,29.304
4904.558,18.796,17.404,27.757
4905.689,18.276,17.941,28.670
4906.818,18.608,17.687,30.140
4907.950,18.754,16.535,29.536
4909.079,17.621,16.574,28.353
4910.208,18.116,16.895,27.537
4911.340,17.780,16.854,26.544
4912.470,18.423,17.040,26.077
4913.603,19.023,17.449,26.958
4914.733,20.049,17.871,28.569
4915.867,18.122,17.338,30.102
4916.997,17.155,16.715,29.881
4918.131,17.852,16.770,28.490
4919.263,16.099,17.180,26.650
4920.394,16.029,17.112,24.442
4921.529,19.429,16.730,23.782
4922.661,18.946,17.117,24.733
4923.796,16.149,17.392,25.611
4924.929,16.867,16.860,26.439
4926.065,17.083,16.121,27.718
4927.198,15.646,16.200,27.595
4928.331,17.848,16.168,27.685
4929.468,18.308,16.057,29.487
4930.602,16.522,16.173,30.381
4931.739,16.631,16.546,28.901
4932.873,17.123,16.895,27.833
4934.011,18.654,16.921,27.354
4935.146,15.942,16.578,26.478
4936.281,18.277,16.895,26.439
4937.420,18.226,16.880,27.957
4938.556,16.525,16.460,27.299
4939.694,19.421,16.583,25.802
4940.831,17.295,16.596,25.950
4941.970,16.888,16.083,26.881
4943.107,15.717,16.463,27.904
4944.244,16.434,16.802,27.910
4945.384,16.428,16.670,27.495
4946.522,17.478,16.678,27.593
4947.663,19.746,16.601,27.391
4948.801,19.182,17.119,27.862
4949.942,17.290,17.337,29.091
4951.081,16.007,17.141,28.236
4952.220,15.601,17.028,26.869
4953.362,17.650,17.351,27.981
4954.501,17.143,17.700,29.170
4955.644,19.331,17.800,28.892
4956.784,17.140,17.864,27.787
4957.927,15.908,17.832,25.339
4959.067,19.213,17.765,23.175
4960.208,19.504,17.706,23.941
4961.352,18.210,17.322,27.224
4962.493,17.345,17.591,28.224
4963.638,18.427,17.432,28.483
4964.779,19.046,17.725,28.895
4965.924,18.383,18.153,28.456
4967.067,18.110,17.609,28.280
4968.209,16.441,17.708,29.029
4969.355,16.917,18.375,27.785
4970.498,18.132,18.289,27.287
4971.644,19.247,17.952,28.054
4972.788,17.151,17.878,28.815
4973.935,17.073,17.882,28.872
4975.079,19.994,17.913,27.859
4976.224,16.920,17.984,28.321
4977.371,18.557,17.817,29.250
4978.516,19.791,17.791,28.877
4979.664,17.948,17.789,28.184
4980.810,20.141,17.525,28.378
4981.958,18.311,17.745,28.332
4983.104,18.845,17.384,27.418
4984.251,18.800,17.542,26.681
4985.400,17.771,17.504,26.765
4986.547,20.005,17.210,27.555
4987.697,17.528,17.291,28.143
4988.844,18.288,16.886,28.568
4989.995,18.803,17.183,28.624
4991.143,15.968,17.080,29.243
4992.291,19.266,17.179,27.827
4993.442,18.440,17.609,26.564
4994.591,17.836,17.562,27.198
4995.743,14.606,17.114,27.832
4996.892,17.083,16.435,28.065
4998.044,15.453,16.381,28.874
4999.194,16.645,16.366,28.443
5000.344,19.134,16.415,26.821
5001.497,20.583,17.046,24.786
5002.648,18.659,17.276,24.342
5003.801,17.665,17.183,25.957
5004.952,17.292,17.274,25.067
5006.106,17.252,17.386,24.494
5007.258,18.544,17.204,24.020
5008.413,18.487,16.995,23.405
5009.565,19.033,17.676,25.956
5010.717,17.136,17.945,26.063
5011.873,19.752,17.574,24.794
5013.026,18.122,17.670,24.553
5014.182,16.893,17.924,24.081
5015.335,16.925,17.317,23.324
5016.492,16.460,17.113,24.639
5017.646,17.092,16.392,24.417
5018.800,16.706,16.101,23.254
5019.958,16.645,16.004,23.483
5021.112,15.549,16.014,24.770
5022.270,16.089,16.381,24.985
5023.426,17.740,16.622,24.337
5024.584,18.482,17.652,24.205
5025.740,17.870,17.731,24.862
5026.896,17.463,17.581,25.157
5028.055,15.446,17.728,24.956
5029.212,17.009,17.753,24.547
5030.372,18.459,17.931,26.213
5031.529,16.369,17.164,27.245
5032.689,14.785,17.132,27.018
5033.847,16.113,17.349,26.731
5035.005,16.389,17.323,27.151
5036.166,16.823,17.572,26.233
5037.325,16.720,18.209,24.592
5038.486,16.922,18.055,24.464
5039.645,18.322,18.059,24.654
5040.807,17.813,18.225,23.576
5041.967,16.268,18.100,22.862
5043.127,17.464,17.755,23.192
5044.290,18.388,17.969,23.478
5045.450,16.084,17.687,25.260
5046.614,17.541,17.887,26.495
5047.775,18.459,17.823,26.852
5048.939,17.927,17.563,25.821
5050.100,16.671,17.855,23.537
5051.262,17.086,17.475,23.783
5052.427,18.318,17.310,24.313
5053.589,15.149,16.959,24.213
5054.754,16.440,16.775,24.713
5055.917,16.331,16.846,25.617
5057.083,15.699,16.731,25.686
5058.247,15.365,16.477,26.464
5059.410,16.718,16.598,25.497
5060.577,18.557,17.220,25.278
5061.741,16.697,17.071,26.082
5062.908,17.210,16.520,25.764
5064.073,18.785,17.006,26.562
5065.241,15.751,17.351,25.873
5066.406,18.589,17.083,25.132
5067.572,18.279,17.280,24.566
5068.740,20.233,17.490,24.278
5069.906,20.042,17.345,24.505
5071.075,15.095,17.328,25.531
5072.242,17.501,17.730,25.853
5073.412,16.212,17.640,25.404
5074.579,17.642,18.294,24.518
5075.746,17.215,18.591,24.660
5076.917,16.967,18.264,25.258
5078.084,18.939,18.307,24.333
5079.255,18.228,18.153,24.408
5080.424,18.240,18.123,23.639
5081.595,18.826,18.318,23.315
5082.764,18.014,18.250,24.387
5083.934,19.009,17.749,24.595
5085.106,16.330,17.215,26.078
5086.276,15.964,16.982,27.031
5087.449,17.768,16.721,26.942
5088.619,13.970,16.851,26.964
5089.793,16.809,17.278,26.241
5090.964,19.314,17.708,25.174
5092.135,16.083,17.899,25.450
5093.309,17.075,17.763,26.052
5094.481,18.156,18.057,25.673
5095.655,16.538,18.190,25.968
5096.828,17.682,17.732,26.254
5098.003,17.029,17.359,25.260
5099.176,16.838,17.852,24.063
5100.352,18.798,18.099,23.060
5101.525,17.357,18.112,23.305
5102.699,19.870,18.066,24.485
5103.875,18.408,18.559,25.397
5105.049,19.714,18.822,24.202
5106.227,19.016,17.896,25.011
5107.401,18.991,17.865,24.558
5108.579,20.347,18.477,23.435
5109.754,18.673,18.037,23.719
5110.930,19.723,17.703,23.065
5112.108,18.008,17.938,23.546
5113.284,17.900,17.687,24.808
5114.463,18.874,17.247,24.800
5115.640,20.372,17.652,23.860
5116.820,16.831,17.630,25.091
5117.997,17.597,17.698,26.650
5119.174,17.844,17.921,26.679
5120.355,18.530,17.473,25.725
5121.533,16.264,16.885,25.112
5122.714,15.563,16.872,25.324
5123.892,17.861,16.840,24.077
5125.074,18.007,16.643,22.707
5126.253,17.321,16.950,22.650
5127.432,16.274,17.881,22.916
5128.614,16.649,17.507,23.447
5129.794,16.387,17.551,23.797
5130.977,17.924,17.920,23.854
5132.157,17.245,18.043,23.214
5133.341,17.064,18.073,23.464
5134.522,15.833,18.445,24.029
5135.703,16.707,18.504,24.166
5136.887,19.135,18.531,24.821
5138.069,18.984,18.389,22.905
5139.254,20.693,18.548,22.148
5140.436,17.497,18.739,23.126
5141.621,16.331,18.259,23.135
5142.804,20.609,17.893,22.589
5143.987,17.404,17.896,22.589
5145.174,16.634,17.827,23.323
5146.357,17.603,17.715,23.560
5147.544,17.088,17.661,23.862
5148.728,15.658,17.872,24.144
5149.915,19.535,18.702,24.001
5151.100,17.677,17.949,24.540
5152.285,17.450,17.573,24.523
5153.473,16.316,18.149,23.895
5154.659,16.678,18.874,24.403
5155.847,18.087,18.940,24.142
5157.034,16.856,18.764,24.494
5158.223,18.196,18.907,24.386
5159.409,17.713,18.517,24.197
5160.596,17.925,18.317,24.015
5161.786,20.265,18.532,23.371
5162.974,18.619,18.429,23.232
5164.164,20.107,18.182,22.055
5165.352,19.493,18.079,21.740
5166.544,16.885,18.202,21.369
5167.732,17.058,18.270,19.382
5168.921,19.198,17.918,16.704
5170.113,17.349,17.323,17.493
5171.302,14.906,17.634,19.124
5172.495,18.900,18.384,18.175
5173.685,13.885,17.962,16.933
5174.878,17.082,17.629,17.062
5176.068,19.092,18.187,20.144
5177.259,18.946,18.624,22.991
5178.453,18.376,18.279,23.329
5179.644,18.332,18.575,24.876
5180.838,17.194,18.960,24.832
5182.030,16.289,19.138,22.981
5183.225,20.181,19.123,19.642
5184.418,18.731,18.856,16.228
5185.610,18.899,18.261,15.795
5186.806,19.117,18.446,18.969
5187.999,17.934,17.965,22.445
5189.196,17.120,17.689,24.217
5190.389,17.766,17.900,23.996
5191.586,17.166,17.901,22.810
5192.781,17.030,18.665,21.901
5193.978,18.090,18.512,21.563
5195.173,19.385,18.207,21.611
5196.368,15.317,17.780,22.089
5197.566,15.902,17.340,22.893
5198.762,18.039,17.392,23.278
5199.961,16.646,17.812,23.809
5201.157,17.797,18.555,24.029
5202.357,18.434,18.425,23.906
5203.553,17.806,17.758,24.021
5204.750,18.629,17.529,23.583
5205.951,17.575,17.916,22.895
5207.148,16.945,17.747,21.789
5208.349,18.069,18.139,20.789
5209.547,15.312,18.059,21.811
5210.748,14.992,17.871,22.726
5211.947,16.054,17.886,23.460
5213.146,17.402,17.806,23.729
5214.348,15.663,17.886,23.691
5215.548,16.939,17.675,23.194
5216.751,17.650,17.301,21.782
5217.951,17.643,17.005,21.294
5219.154,15.925,16.864,23.017
5220.355,16.519,16.609,23.856
5221.556,16.177,15.887,23.542
5222.760,16.586,16.418,24.047
5223.961,21.040,17.720,24.349
5225.166,23.651,22.116,24.475
5226.368,26.080,29.074,22.644
5227.573,26.944,34.232,20.761
5228.776,24.642,35.192,20.809
5229.978,25.072,31.169,21.197
5231.184,24.465,24.145,22.091
5232.388,19.607,18.567,22.990
5233.594,15.390,16.341,23.008
5234.798,16.946,15.797,21.952
5236.006,17.705,15.463,21.011
5237.210,15.042,16.275,22.343
5238.415,15.320,15.828,23.726
5239.623,16.567,15.584,23.940
5240.828,17.534,16.263,24.271
5242.037,16.161,16.457,24.696
5243.243,14.099,16.595,24.153
5244.452,15.453,16.836,23.768
5245.658,17.462,17.151,23.323
5246.865,17.987,17.543,23.283
5248.075,16.409,17.811,23.317
5249.282,16.214,17.732,22.203
5250.493,17.494,17.618,22.033
5251.701,16.604,17.393,22.305
5252.912,14.892,17.208,22.912
5254.120,16.600,16.954,23.550
5255.329,17.588,16.773,23.420
5256.541,18.905,16.812,23.701
5257.750,17.185,16.492,24.844
5258.962,19.196,16.969,24.755
5260.172,15.013,16.951,23.962
5261.385,16.992,16.940,23.335
5262.595,18.602,17.460,21.622
5263.806,19.598,18.141,20.535
5265.020,18.854,18.839,19.400
5266.231,20.799,18.908,18.715
5267.446,18.788,19.202,18.897
5268.657,18.743,19.131,19.041
5269.872,18.646,18.669,19.197
5271.085,17.466,18.698,19.079
5272.297,19.260,18.818,19.355
5273.513,19.742,18.923,20.772
5274.726,18.765,18.766,21.378
5275.942,17.510,18.749,20.861
5277.156,19.986,18.875,22.332
5278.373,18.223,18.652,23.462
5279.587,20.679,18.274,22.248
5280.805,19.044,18.065,22.448
5282.020,16.070,18.174,22.304
5283.235,19.216,18.500,21.330
5284.453,17.927,18.765,20.879
5285.669,17.513,18.831,21.568
5286.888,19.751,19.009,21.782
5288.104,19.156,18.541,22.917
5289.323,17.001,18.167,23.969
5290.540,16.088,17.531,23.539
5291.757,18.455,16.739,24.133
5292.977,16.459,16.612,23.564
5294.195,16.887,16.861,23.747
5295.416,14.521,17.564,24.429
5296.634,17.527,17.449,23.098
5297.856,18.652,17.947,22.067
5299.074,18.841,19.271,21.532
5300.293,21.057,19.763,21.686
5301.516,19.426,19.882,22.350
5302.735,19.446,19.636,22.440
5303.958,19.044,19.383,21.743
5305.178,18.061,18.955,22.007
5306.402,17.888,18.430,22.677
5307.622,17.071,18.282,22.710
5308.843,19.392,18.420,22.758
5310.067,18.748,18.040,23.114
5311.289,16.108,17.597,23.469
5312.514,16.824,18.073,23.061
5313.736,17.189,18.851,23.039
5314.961,19.635,18.738,23.925
5316.184,18.311,19.477,23.599
5317.407,21.492,19.991,22.128
5318.633,19.850,20.047,22.225
5319.857,18.386,19.922,22.616
5321.083,19.069,19.990,22.819
5322.308,21.416,20.228,22.628
5323.535,18.952,19.919,22.016
5324.760,21.319,20.049,21.775
5325.985,21.816,20.281,21.482
5327.213,20.701,20.025,21.757
5328.438,21.276,19.889,20.722
5329.667,21.856,20.667,19.079
5330.893,23.111,20.499,19.903
5332.122,21.692,19.486,21.875
5333.349,25.418,19.220,22.972
5334.576,24.823,20.174,21.856
5335.806,23.180,21.110,21.773
5337.033,19.998,20.609,22.912
5338.264,19.381,19.875,22.542
5339.492,18.677,19.227,21.871
5340.724,20.922,18.774,21.041
5341.952,17.133,18.703,20.989
5343.181,17.173,18.875,21.873
5344.413,19.473,18.895,21.995
5345.643,19.265,18.834,21.207
5346.875,18.766,18.894,22.722
5348.105,16.949,19.027,22.900
5349.339,21.290,19.192,22.069
5350.569,19.291,19.257,22.023
5351.800,18.648,19.064,22.197
5353.034,17.567,18.741,22.832
5354.266,19.275,18.445,21.840
5355.500,18.278,18.034,22.064
5356.732,16.973,17.642,23.493
5357.968,17.423,17.414,23.671
5359.200,17.472,17.361,22.852
5360.433,19.158,17.490,22.059
5361.669,17.567,17.555,21.505
5362.903,18.798,18.263,21.347
5364.139,20.482,18.769,21.268
5365.373,19.801,18.940,20.837
5366.611,19.495,19.316,20.742
5367.845,18.560,18.503,21.096
5369.080,17.114,18.602,20.707
5370.318,19.799,19.121,20.002
5371.554,19.718,19.194,19.946
5372.792,18.598,19.170,19.735
5374.028,21.037,19.722,19.883
5375.268,19.812,19.461,21.493
5376.504,20.322,19.136,21.251
5377.744,17.344,19.272,21.731
5378.981,19.542,19.928,21.978
5380.218,22.505,21.399,21.373
5381.459,25.498,23.536,21.723
5382.697,29.777,24.182,21.919
5383.938,35.837,23.428,20.767
5385.177,36.261,23.084,20.459
5386.419,31.018,23.665,21.084
5387.658,28.484,23.569,21.188
5388.897,23.160,21.319,21.221
5390.140,21.378,19.637,21.268
5391.380,19.166,18.577,21.141
5392.623,16.743,17.751,20.576
5393.864,17.543,17.479,20.255
5395.108,17.378,17.738,20.914
5396.349,17.438,17.849,20.766
5397.590,19.208,17.607,19.864
5398.835,16.360,17.764,19.620
5400.077,17.678,18.231,20.153
5401.322,18.502,18.488,20.080
5402.565,17.563,18.475,20.390
5403.810,18.221,18.528,20.340
5405.054,19.116,18.455,19.562
5406.297,19.438,18.555,18.859
5407.544,19.870,18.945,18.840
5408.788,20.662,19.164,19.699
5410.035,18.976,19.023,19.885
5411.280,16.833,18.833,19.024
5412.527,18.706,18.828,18.993
5413.773,20.249,19.631,20.191
5415.018,18.261,19.484,21.084
5416.267,18.320,18.806,20.537
5417.513,17.725,18.263,20.613
5418.762,20.154,17.652,21.382
5420.008,17.616,17.339,21.131
5421.258,18.162,17.927,20.147
5422.505,19.997,17.646,20.336
5423.753,17.028,17.744,21.042
5425.004,18.018,18.778,20.331
5426.252,19.106,19.210,20.711
5427.503,18.726,18.987,21.272
5428.752,19.977,19.122,21.133
5430.003,16.258,18.777,20.698
5431.253,20.048,18.479,19.625
5432.502,17.665,18.643,20.502
5433.755,18.193,18.816,21.801
5435.005,17.517,18.930,21.765
5436.258,18.095,18.890,20.641
5437.509,18.187,19.138,19.601
5438.763,20.417,19.577,20.722
5440.014,19.575,19.807,21.356
5441.265,20.463,19.797,21.518
5442.520,20.245,20.282,21.725
5443.772,20.173,20.250,21.159
5445.027,20.148,19.862,20.598
5446.280,19.085,19.478,19.992
5447.536,20.128,19.214,19.266
5448.789,18.046,19.003,19.604
5450.043,20.465,18.891,20.556
5451.299,17.448,19.021,21.291
5452.553,19.738,19.099,21.843
5453.811,16.610,19.056,21.744
5455.065,18.648,18.962,21.013
5456.323,18.681,18.993,20.779
5457.578,16.215,19.391,20.718
5458.834,19.999,18.982,20.432
5460.093,17.910,19.425,25.552
5461.349,21.572,19.134,36.902
5462.608,15.950,17.890,42.723
5463.865,17.939,17.849,34.574
5465.125,19.157,17.988,25.522
5466.382,20.054,17.874,22.955
5467.640,17.936,18.692,22.523
5468.900,18.389,19.270,21.775
5470.159,20.251,19.236,21.967
5471.420,22.337,19.718,21.666
5472.679,20.894,19.757,20.751
5473.941,19.672,19.082,20.701
5475.200,19.285,19.346,20.768
5476.463,19.830,20.070,20.487
5477.722,19.796,20.119,19.735
5478.982,18.698,19.484,18.917
5480.246,21.192,19.425,19.443
5481.507,17.834,19.043,20.251
5482.771,19.876,18.349,20.200
5484.032,19.782,18.161,20.140
5485.297,19.054,18.512,20.962
5486.558,16.200,18.673,21.800
5487.821,21.088,18.943,21.058
5489.086,18.743,18.768,20.600
5490.349,18.540,18.682,20.525
5491.615,19.936,18.712,20.560
5492.878,19.354,18.640,20.769
5494.145,17.765,18.548,20.282
5495.409,20.093,18.866,19.419
5496.673,19.954,19.037,20.058
5497.941,20.377,19.445,19.716
5499.205,21.266,19.688,20.009
5500.473,19.331,19.461,21.393
5501.739,18.895,19.301,21.117
5503.008,19.273,19.935,20.440
5504.274,20.708,20.122,19.862
5505.540,20.771,20.014,20.162
5506.809,17.745,19.600,20.814
5508.076,18.602,19.198,20.692
5509.346,17.849,19.175,20.319
5510.614,16.199,18.511,20.170
5511.884,20.424,18.000,20.030
5513.152,18.461,18.113,19.246
5514.421,17.046,18.350,21.002
5515.692,19.039,18.437,21.129
5516.961,19.784,18.605,20.459
5518.233,17.201,18.680,20.795
5519.503,18.239,19.353,20.258
5520.776,19.514,19.220,20.741
5522.046,20.292,18.931,21.570
5523.316,18.887,19.046,21.305
5524.590,18.823,18.946,20.780
5525.861,18.825,18.755,20.438
5527.135,18.838,18.593,19.951
5528.406,17.434,18.980,19.656
5529.681,17.544,18.848,19.092
5530.953,18.664,18.201,18.247
5532.226,19.082,18.474,19.175
5533.501,18.348,18.998,20.713
5534.774,17.996,18.809,20.540
5536.051,19.093,18.656,19.885
5537.324,20.042,18.608,19.718
5538.601,16.821,18.526,20.580
5539.875,17.334,18.515,20.359
5541.150,19.675,18.453,19.802
5542.428,18.440,18.397,21.324
5543.703,18.790,18.655,22.001
5544.981,18.516,19.261,21.895
5546.257,20.356,19.796,21.567
5547.536,21.334,19.851,20.461
5548.812,19.440,19.930,20.244
5550.088,20.060,19.805,20.328
5551.368,17.445,19.382,21.188
5552.645,19.401,18.741,20.169
5553.926,19.970,18.085,19.539
5555.203,15.964,17.497,20.200
5556.484,16.405,16.606,19.549
5557.763,17.193,15.828,19.931
5559.041,17.292,15.508,20.149
5560.323,17.107,15.758,19.517
5561.602,17.545,16.118,18.850
5562.885,16.492,16.057,19.445
