Wavelength,Flux,BestFit,SkyFlux
4332.114,117.197,103.728,3.920
4333.113,120.009,105.104,4.083
4334.110,121.761,103.101,4.130
4335.110,122.269,101.576,4.086
4336.107,122.500,102.360,4.125
4337.107,120.703,102.882,4.218
4338.105,119.491,100.878,4.132
4339.103,119.588,99.103,3.879
4340.103,119.221,99.661,3.668
4341.102,116.564,99.091,3.782
4342.103,114.286,98.003,4.022
4343.101,118.438,96.955,4.255
4344.103,118.707,95.752,4.354
4345.102,119.177,94.933,3.918
4346.102,120.317,95.134,4.131
4347.104,113.965,93.213,4.322
4348.104,112.226,91.542,4.509
4349.107,117.882,91.111,4.710
4350.107,117.364,90.815,4.803
4351.110,113.599,90.322,4.598
4352.111,112.659,90.610,4.217
4353.113,112.885,88.715,4.004
4354.116,114.308,87.854,4.003
4355.118,116.075,88.192,4.064
4356.122,113.527,87.338,4.542
4357.125,113.063,85.570,5.935
4358.129,114.465,85.505,8.339
4359.132,109.808,84.381,11.332
4360.135,111.182,83.966,12.801
4361.140,107.581,83.646,10.424
4362.143,108.763,82.101,7.913
4363.149,109.595,81.506,5.642
4364.153,106.793,82.159,5.074
4365.159,107.639,82.329,4.607
4366.164,107.303,81.641,4.366
4367.168,105.449,80.902,4.511
4368.175,104.304,80.437,4.454
4369.180,107.418,79.321,4.484
4370.187,110.081,78.644,4.442
4371.193,104.888,79.290,4.245
4372.201,105.782,79.609,4.267
4373.207,104.692,78.935,4.198
4374.213,102.299,78.117,4.198
4375.221,100.064,77.937,4.393
4376.228,99.629,77.192,4.442
4377.237,101.783,77.340,4.769
4378.244,101.700,77.361,4.666
4379.254,100.454,76.894,4.616
4380.261,99.899,76.736,4.650
4381.269,100.005,77.183,4.386
4382.279,99.383,76.515,4.330
4383.287,97.280,76.322,4.202
4384.298,95.959,76.712,4.008
4385.307,95.051,76.494,3.896
4386.318,96.617,75.484,3.826
4387.327,96.173,75.581,4.149
4388.336,93.764,75.882,4.324
4389.348,93.882,75.168,4.309
4390.358,88.077,75.095,4.279
4391.370,92.317,75.163,4.227
4392.381,92.410,74.487,4.305
4393.393,91.331,74.701,4.226
4394.404,92.220,74.442,4.211
4395.415,88.975,73.401,4.218
4396.429,90.512,72.655,4.185
4397.440,89.821,73.546,4.675
4398.454,89.064,75.172,4.458
4399.466,88.893,74.164,4.376
4400.480,89.272,73.094,4.292
4401.493,89.991,73.261,4.486
4402.505,86.985,73.118,4.597
4403.520,85.580,72.623,4.819
4404.534,87.269,72.760,5.018
4405.549,87.209,73.208,5.029
4406.563,85.218,73.181,5.017
4407.579,86.373,72.827,5.069
4408.593,85.366,72.607,5.147
4409.607,84.488,73.038,5.392
4410.624,83.632,73.093,5.607
4411.638,82.657,70.780,5.540
4412.656,82.577,70.915,5.543
4413.671,83.810,71.163,5.485
4414.689,82.925,72.002,5.715
4415.704,83.034,72.066,5.379
4416.723,83.052,70.455,5.370
4417.739,82.445,70.406,5.174
4418.755,82.269,71.883,5.556
4419.774,82.811,71.679,5.493
4420.791,80.434,70.563,5.447
4421.810,79.673,69.668,5.706
4422.827,79.884,69.700,5.605
4423.847,81.163,70.903,5.286
4424.865,82.081,70.266,5.058
4425.883,79.789,70.133,5.109
4426.903,77.203,71.194,5.262
4427.922,77.999,70.881,5.151
4428.943,80.005,68.824,5.184
4429.962,79.436,69.676,5.238
4430.983,77.067,69.212,5.109
4432.003,76.852,68.599,5.061
4433.022,75.801,69.031,5.015
4434.044,78.135,69.581,5.083
4435.064,74.675,69.477,4.797
4436.087,74.158,70.005,4.430
4437.108,79.101,69.684,4.704
4438.131,77.704,68.394,4.697
4439.152,76.937,68.083,5.101
4440.173,74.939,68.906,5.221
4441.197,74.104,69.169,5.357
4442.219,74.354,67.901,5.068
4443.243,74.614,67.765,4.775
4444.265,74.450,67.660,4.891
4445.290,73.067,68.099,4.808
4446.313,74.150,68.171,5.148
4447.336,73.676,67.467,5.121
4448.361,72.915,68.016,5.043
4449.384,73.528,67.169,4.964
4450.410,72.827,66.981,4.871
4451.434,69.328,68.516,4.860
4452.461,74.789,69.677,4.908
4453.485,74.278,68.897,4.830
4454.510,69.953,68.509,4.678
4455.537,69.693,68.304,4.534
4456.562,72.428,67.242,4.235
4457.589,73.589,67.503,4.051
4458.615,74.049,67.812,4.340
4459.643,70.928,66.267,4.177
4460.669,70.069,65.257,4.539
4461.695,71.213,65.249,4.380
4462.724,67.924,67.439,4.643
4463.751,72.273,67.135,4.504
4464.780,68.081,66.034,4.534
4465.807,71.247,67.457,4.451
4466.837,72.799,67.574,4.592
4467.864,68.033,66.179,4.854
4468.892,70.252,66.018,4.658
4469.923,70.386,66.431,4.657
4470.951,69.698,66.695,4.405
4471.982,70.194,66.751,4.291
4473.011,71.355,66.336,4.362
4474.042,70.695,65.495,4.533
4475.072,67.558,65.820,4.741
4476.101,68.058,66.015,4.804
4477.133,68.243,65.883,4.723
4478.163,68.535,66.051,4.829
4479.196,69.807,65.991,4.938
4480.226,68.860,65.544,4.689
4481.259,64.292,65.553,4.561
4482.290,69.371,65.417,4.425
4483.322,67.059,65.257,4.465
4484.355,67.620,65.462,4.650
4485.387,69.377,65.371,4.903
4486.421,68.042,64.703,4.857
4487.453,67.226,64.342,4.779
4488.488,67.713,65.016,4.735
4489.521,66.014,65.115,4.419
4490.554,68.003,64.350,4.468
4491.589,68.644,65.818,4.299
4492.622,66.309,64.966,4.657
4493.658,67.771,64.976,4.613
4494.692,67.838,65.377,4.783
4495.729,66.642,64.987,4.944
4496.763,66.791,64.176,4.774
4497.800,67.056,64.489,4.723
4498.834,66.914,64.750,4.860
4499.869,68.256,63.429,4.919
4500.907,69.095,63.879,4.747
4501.943,65.853,64.876,4.661
4502.981,65.278,64.043,4.500
4504.017,66.768,64.053,4.666
4505.055,67.385,63.689,4.739
4506.092,66.685,63.655,4.627
4507.128,63.728,63.502,4.743
4508.168,67.455,64.275,4.586
4509.205,66.823,65.890,4.677
4510.244,64.579,65.172,4.822
4511.282,64.744,65.167,4.837
4512.322,64.493,65.089,4.650
4513.360,68.360,64.738,4.631
4514.399,66.784,64.048,4.676
4515.440,62.780,63.851,4.562
4516.478,62.472,65.457,4.646
4517.520,64.793,64.902,4.388
4518.559,64.426,65.039,4.450
4519.601,67.849,64.748,4.595
4520.641,66.069,64.401,4.733
4521.681,66.727,65.619,4.800
4522.724,66.544,67.114,4.786
4523.764,64.491,64.409,4.947
4524.807,66.882,65.005,4.708
4525.848,66.061,65.930,4.670
4526.892,63.284,65.731,4.658
4527.933,66.593,65.659,4.558
4528.975,67.566,65.262,4.745
4530.019,63.387,65.602,4.773
4531.061,64.410,65.579,4.733
4532.106,65.478,65.625,4.901
4533.149,63.077,65.876,4.823
4534.194,65.262,66.257,4.878
4535.237,67.804,67.048,5.033
4536.280,66.321,66.988,4.911
4537.327,65.138,67.092,4.925
4538.370,65.750,66.394,5.035
4539.417,62.300,66.324,5.122
4540.461,62.743,67.356,4.971
4541.508,63.445,65.821,4.893
4542.553,62.590,65.297,5.033
4543.598,65.710,65.968,4.791
4544.646,66.189,65.532,5.291
4545.691,66.331,65.007,5.217
4546.739,65.484,65.824,4.907
4547.785,64.876,65.859,5.050
4548.834,65.290,66.761,5.119
4549.881,65.168,66.230,4.727
4550.927,63.659,65.893,4.452
4551.977,64.520,65.868,4.329
4553.024,64.554,65.445,4.876
4554.074,66.289,66.066,4.574
4555.121,68.061,67.643,4.604
4556.172,64.133,66.148,4.591
4557.220,64.696,65.663,4.203
4558.268,65.972,65.875,4.423
4559.319,63.929,64.808,4.917
4560.368,62.871,65.564,4.679
4561.420,64.658,65.534,4.887
4562.469,65.074,65.618,4.712
4563.521,65.776,65.842,4.337
4564.571,65.196,65.905,4.327
4565.621,66.239,66.056,4.448
4566.674,65.662,66.559,4.311
4567.725,63.812,64.791,4.343
4568.778,65.737,63.888,4.470
4569.829,64.509,64.435,4.665
4570.883,63.338,65.240,4.618
4571.934,67.478,65.232,4.340
4572.989,67.193,64.793,4.335
4574.041,62.407,65.012,4.378
4575.093,65.732,64.432,4.399
4576.148,64.576,65.586,4.404
4577.201,65.830,66.684,4.233
4578.256,63.560,65.201,4.191
4579.309,61.317,64.564,4.217
4580.365,61.781,65.752,4.498
4581.419,61.750,65.076,4.669
4582.473,65.844,64.935,4.801
4583.530,63.594,65.599,4.582
4584.584,62.449,65.561,4.681
4585.641,62.230,65.694,4.415
4586.696,62.120,66.306,3.904
4587.754,64.389,66.142,4.431
4588.809,61.940,65.361,4.218
4589.865,62.453,64.470,4.553
4590.923,64.345,64.353,4.542
4591.980,64.457,66.019,4.345
4593.038,62.589,67.194,4.174
4594.095,61.872,64.942,3.922
4595.154,64.388,63.485,4.082
4596.212,63.020,64.497,3.965
4597.269,63.112,65.378,4.118
4598.329,63.835,64.083,4.516
4599.387,63.188,65.558,4.032
4600.447,63.015,65.401,4.100
4601.506,63.231,64.527,3.725
4602.567,62.365,64.239,3.963
4603.626,62.722,64.087,3.898
4604.685,61.915,63.287,4.007
4605.747,60.821,63.325,4.034
4606.806,63.330,63.937,4.036
4607.868,61.415,63.942,4.032
4608.928,62.216,63.999,3.918
4609.991,62.101,64.285,4.278
4611.052,61.486,62.707,4.244
4612.113,62.304,62.734,4.183
4613.176,62.813,63.857,4.069
4614.237,59.490,64.100,3.975
4615.301,60.554,64.144,3.984
4616.363,61.743,64.549,4.037
4617.428,61.804,63.119,4.149
4618.490,60.939,63.342,4.036
4619.552,59.283,63.065,4.071
4620.618,61.482,63.185,4.054
4621.681,61.385,63.428,4.076
4622.746,62.483,63.040,4.028
4623.810,61.595,63.246,4.035
4624.876,59.400,63.357,4.146
4625.940,61.949,61.987,4.144
4627.004,60.874,62.498,4.028
4628.071,61.712,63.149,4.080
4629.136,62.470,61.463,3.932
4630.203,62.535,61.372,3.848
4631.268,61.846,61.235,4.005
4632.336,60.477,61.749,3.969
4633.402,61.827,61.275,4.021
4634.468,59.168,60.431,3.984
4635.537,59.726,60.991,3.930
4636.603,61.371,61.968,3.930
4637.672,60.545,60.640,3.829
4638.739,59.489,60.772,3.602
4639.809,58.538,60.832,3.787
4640.876,56.953,60.934,3.855
4641.944,58.549,61.443,3.981
4643.014,60.847,59.751,3.985
4644.082,60.707,59.463,3.995
4645.153,59.284,60.683,3.857
4646.222,58.780,61.065,3.831
4647.293,58.609,60.217,3.497
4648.362,59.273,59.900,3.580
4649.432,59.237,61.089,3.550
4650.504,58.893,60.119,3.710
4651.574,60.297,60.565,3.937
4652.646,59.660,60.801,3.924
4653.717,60.617,59.850,4.078
4654.790,58.802,59.091,3.768
4655.861,57.123,59.950,3.980
4656.934,58.396,60.892,3.799
4658.006,59.206,59.532,3.783
4659.077,56.962,60.304,4.201
4660.152,56.933,61.307,4.418
4661.224,58.891,59.235,4.432
4662.299,59.469,58.429,4.356
4663.371,58.391,57.276,4.360
4664.446,58.864,59.111,4.460
4665.520,59.364,59.048,4.147
4666.593,58.200,57.490,4.207
4667.669,57.823,57.579,3.954
4668.743,58.838,57.234,4.050
4669.819,59.753,58.036,4.087
4670.894,59.581,58.457,4.109
4671.971,60.557,58.440,4.388
4673.046,58.722,58.137,4.279
4674.121,57.067,57.671,4.428
4675.198,57.075,57.371,4.250
4676.274,57.585,56.581,4.615
4677.352,57.436,57.582,4.368
4678.428,58.540,58.567,4.184
4679.507,57.474,58.257,4.232
4680.584,57.588,57.467,4.097
4681.660,56.588,57.682,4.113
4682.740,54.854,58.027,4.067
4683.817,57.019,58.433,4.211
4684.897,57.258,57.461,4.187
4685.975,58.680,56.370,4.229
4687.056,59.727,56.709,4.047
4688.134,58.807,56.753,3.984
4689.212,55.989,57.219,3.947
4690.294,54.370,56.933,3.927
4691.373,59.154,57.604,3.910
4692.454,57.129,58.906,4.090
4693.534,56.599,58.803,3.741
4694.616,57.493,57.298,4.031
4695.696,56.820,57.718,3.936
4696.777,56.469,57.222,3.926
4697.860,57.335,57.550,4.054
4698.940,58.939,58.037,3.729
4700.024,57.745,57.574,3.805
4701.105,56.604,58.734,3.759
4702.189,57.637,58.861,3.722
4703.271,57.738,58.226,3.581
4704.353,55.570,57.922,3.530
4705.438,55.595,57.691,3.732
4706.520,53.904,57.348,3.650
4707.606,55.759,58.275,3.821
4708.689,59.810,59.073,3.707
4709.774,56.916,57.710,3.732
4710.858,59.031,57.055,3.778
4711.942,56.499,57.902,4.094
4713.028,56.510,58.037,3.985
4714.112,57.583,56.327,4.040
4715.199,56.352,57.674,3.974
4716.284,55.431,58.880,3.989
4717.372,56.696,58.998,3.968
4718.457,58.258,58.397,3.932
4719.542,57.999,57.524,3.885
4720.631,57.032,56.724,4.132
4721.717,56.968,56.440,4.028
4722.805,57.376,57.076,3.792
4723.892,56.798,58.313,3.924
4724.981,59.009,58.480,3.856
4726.068,57.280,57.051,3.916
4727.155,55.646,56.745,4.116
4728.246,56.695,57.728,3.902
4729.333,55.178,57.970,3.868
4730.424,53.908,58.146,3.936
4731.512,56.515,58.000,3.941
4732.603,58.257,57.573,4.049
4733.692,57.351,59.010,3.765
4734.781,56.215,59.855,3.863
4735.873,57.009,58.686,3.857
4736.962,55.681,58.490,3.908
4738.054,56.419,58.326,3.983
4739.144,57.428,56.645,4.102
4740.237,55.246,57.093,4.390
4741.328,53.326,58.447,4.176
4742.421,57.527,57.957,4.015
4743.512,56.178,57.756,4.004
4744.603,54.274,58.288,4.157
4745.697,55.318,58.477,4.124
4746.789,56.453,58.680,4.001
4747.884,56.757,57.885,3.897
4748.976,58.210,57.450,3.828
4750.071,55.332,58.114,3.817
4751.164,57.306,58.406,3.983
4752.257,57.227,57.727,3.662
4753.353,55.510,58.491,3.646
4754.446,55.120,57.909,3.757
4755.543,55.742,58.463,3.698
4756.637,58.224,58.241,3.556
4757.734,54.609,57.201,3.903
4758.828,55.750,57.315,3.707
4759.923,57.404,58.652,3.773
4761.020,54.909,58.631,3.714
4762.116,54.496,57.460,3.505
4763.214,56.954,57.027,3.628
4764.310,56.507,56.990,3.633
4765.408,56.923,56.407,3.555
4766.504,58.236,56.563,3.348
4767.601,57.960,57.069,3.560
4768.700,55.962,57.892,3.314
4769.797,56.053,57.762,3.564
4770.897,55.264,57.396,3.653
4771.995,54.527,57.573,3.621
4773.095,55.251,56.832,3.607
4774.193,56.697,57.877,3.492
4775.292,57.082,58.696,3.636
4776.393,58.121,57.054,3.668
4777.492,57.847,56.177,3.876
4778.593,55.984,57.944,3.502
4779.693,55.074,56.628,3.748
4780.795,55.442,56.852,3.809
4781.895,55.359,56.760,3.809
4782.995,58.255,57.505,3.745
4784.098,56.066,58.632,3.690
4785.198,57.267,58.241,3.773
4786.302,58.148,56.766,3.556
4787.403,56.104,57.719,3.531
4788.507,57.055,58.312,3.664
4789.608,57.005,58.056,3.448
4790.710,57.494,57.955,3.708
4791.815,56.340,57.983,3.662
4792.917,56.472,56.783,3.607
4794.022,58.543,57.873,3.731
4795.125,58.363,58.725,3.827
4796.231,57.836,58.428,3.887
4797.334,56.605,58.389,3.837
4798.438,57.016,58.948,3.784
4799.545,58.134,57.845,3.826
4800.649,58.217,58.890,3.578
4801.756,57.334,58.591,3.575
4802.860,56.603,58.113,3.597
4803.968,57.882,58.171,3.800
4805.073,58.560,57.960,3.736
4806.178,57.040,57.610,3.759
4807.287,55.589,58.915,3.711
4808.393,57.659,58.852,3.699
4809.501,59.450,57.427,3.581
4810.608,59.147,56.988,3.623
4811.717,58.898,58.117,3.615
4812.824,58.221,57.686,3.648
4813.931,58.008,58.159,3.740
4815.041,60.138,59.405,3.920
4816.149,58.693,59.539,4.007
4817.260,58.707,58.389,4.176
4818.368,59.943,58.029,4.316
4819.479,59.853,60.049,4.293
4820.588,58.767,59.609,4.435
4821.697,59.752,58.975,4.452
4822.809,60.902,59.277,4.346
4823.918,58.480,59.443,4.264
4825.030,59.284,59.179,4.251
4826.140,60.314,60.488,4.259
4827.253,58.649,60.172,4.210
4828.364,58.351,60.723,4.213
4829.477,59.422,61.104,4.269
4830.588,59.206,60.793,4.349
4831.699,60.182,60.311,4.205
4832.814,60.710,59.513,4.232
4833.925,59.969,58.900,4.235
4835.040,60.637,60.123,4.309
4836.152,61.813,60.132,4.263
4837.268,61.056,59.461,4.239
4838.380,60.511,60.238,4.334
4839.493,59.871,60.595,4.450
4840.609,59.280,60.497,4.424
4841.723,60.046,59.120,4.160
4842.840,59.280,59.440,4.273
4843.954,61.720,59.780,4.068
4845.071,60.043,58.708,4.071
4846.185,58.840,61.264,4.048
4847.300,60.826,61.789,4.041
4848.418,60.012,60.207,4.249
4849.533,60.367,60.648,4.127
4850.652,59.757,61.740,3.902
4851.767,60.304,60.537,3.844
4852.886,60.272,60.007,3.762
4854.003,58.841,60.044,3.816
4855.119,58.703,59.751,3.856
4856.239,59.547,58.838,3.694
4857.356,60.332,58.169,3.432
4858.476,60.491,58.623,3.489
4859.594,60.486,59.410,3.333
4860.714,60.238,58.730,3.404
4861.833,59.105,57.914,4.052
4862.951,58.605,57.363,4.375
4864.072,59.540,58.136,4.226
4865.191,61.155,59.559,3.710
4866.313,60.280,57.901,3.518
4867.433,58.791,57.251,3.550
4868.555,61.346,57.901,3.646
4869.675,59.255,58.073,3.766
4870.796,59.075,57.808,3.788
4871.919,59.750,57.996,3.579
4873.039,58.165,58.153,3.409
4874.163,56.570,58.911,3.448
4875.284,59.463,58.073,3.495
4876.409,58.798,57.429,3.524
4877.531,57.791,57.979,3.573
4878.653,59.667,58.798,3.795
4879.778,61.152,58.831,3.867
4880.900,59.634,58.455,4.022
4882.026,57.653,57.567,4.075
4883.149,57.864,57.544,4.153
4884.275,59.865,58.548,4.107
4885.398,59.832,59.399,4.080
4886.522,59.409,59.070,3.974
4887.649,60.470,57.787,3.866
4888.774,60.933,57.951,3.788
4889.901,59.044,58.582,3.936
4891.026,58.732,59.039,3.786
4892.154,58.121,59.071,3.713
4893.279,57.369,57.842,3.536
4894.405,58.399,58.065,3.923
4895.533,60.351,60.026,3.931
4896.660,56.823,59.998,3.839
4897.789,59.066,58.985,4.025
4898.916,60.273,58.943,3.763
4900.045,59.281,56.942,3.832
4901.172,58.694,57.802,3.714
4902.300,58.618,59.405,3.711
4903.430,57.801,59.002,3.726
4904.558,58.390,57.789,3.755
4905.689,58.143,58.159,3.713
4906.818,58.719,59.086,3.686
4907.950,58.901,59.203,3.847
4909.079,55.577,58.511,3.745
4910.208,58.305,58.439,3.733
4911.340,56.785,58.788,3.736
4912.470,57.970,58.538,3.665
4913.603,58.552,58.310,3.637
4914.733,56.614,59.384,3.825
4915.867,58.210,59.518,3.826
4916.997,58.769,59.111,3.773
4918.131,57.245,58.876,3.814
4919.263,58.185,58.898,3.655
4920.394,58.357,59.041,3.493
4921.529,57.006,59.058,3.202
4922.661,58.966,59.114,3.431
4923.796,58.868,59.699,3.411
4924.929,56.926,59.798,3.563
4926.065,57.462,59.236,3.578
4927.198,57.730,60.189,3.640
4928.331,57.394,58.634,3.888
4929.468,60.025,59.049,3.508
4930.602,57.991,59.734,3.722
4931.739,59.529,59.296,3.691
4932.873,59.285,59.115,3.910
4934.011,58.658,60.408,3.718
4935.146,59.708,58.892,3.692
4936.281,59.817,58.820,3.689
4937.420,59.988,59.173,3.724
4938.556,58.397,58.630,3.642
4939.694,58.826,57.986,3.775
4940.831,59.337,58.754,3.517
4941.970,58.978,59.605,3.622
4943.107,60.265,59.117,3.803
4944.244,59.227,58.744,3.840
4945.384,59.379,58.479,3.700
4946.522,59.199,58.132,3.713
4947.663,58.277,59.325,3.582
4948.801,57.703,58.434,3.647
4949.942,58.471,57.894,3.794
4951.081,59.875,58.435,3.836
4952.220,58.902,59.131,3.789
4953.362,58.740,58.908,3.563
4954.501,58.356,58.093,3.835
4955.644,57.765,58.752,3.985
4956.784,59.445,59.285,3.727
4957.927,58.595,58.290,3.495
4959.067,57.744,57.225,3.289
4960.208,58.380,57.755,3.614
4961.352,58.513,58.096,3.677
4962.493,57.420,57.151,3.679
4963.638,57.629,56.618,3.666
4964.779,59.624,57.087,3.739
4965.924,59.102,57.848,3.830
4967.067,57.257,58.056,3.774
4968.209,56.800,57.862,3.951
4969.355,57.440,57.592,3.868
4970.498,56.755,57.863,3.865
4971.644,57.547,57.812,3.829
4972.788,59.033,57.511,4.094
4973.935,58.783,57.478,4.133
4975.079,57.627,57.325,4.008
4976.224,56.771,57.907,4.039
4977.371,56.199,56.602,3.962
4978.516,57.260,56.445,4.161
4979.664,57.572,57.233,4.195
4980.810,56.519,56.853,4.248
4981.958,55.607,56.868,4.240
4983.104,56.083,56.671,4.257
4984.251,57.366,56.266,4.065
4985.400,57.717,56.555,3.846
4986.547,56.855,56.870,4.213
4987.697,57.634,56.518,4.003
4988.844,58.110,56.861,4.164
4989.995,57.234,56.615,4.176
4991.143,57.510,57.019,3.953
4992.291,57.786,57.100,4.029
4993.442,58.176,57.192,4.299
4994.591,56.836,58.031,4.104
4995.743,57.163,58.236,4.085
4996.892,59.103,57.973,4.033
4998.044,57.549,57.376,3.949
4999.194,56.769,57.364,3.828
5000.344,56.591,57.219,3.770
5001.497,56.187,56.545,3.848
5002.648,55.385,57.374,3.765
5003.801,55.529,57.337,3.714
5004.952,57.191,56.213,3.735
5006.106,55.482,56.575,3.716
5007.258,55.673,57.266,3.630
5008.413,55.906,56.201,3.599
5009.565,55.943,55.923,3.617
5010.717,56.354,56.763,3.729
5011.873,56.381,56.679,3.719
5013.026,55.658,56.328,3.708
5014.182,56.508,56.301,3.481
5015.335,56.300,56.346,3.539
5016.492,55.876,56.235,3.579
5017.646,55.459,56.044,3.520
5018.800,53.808,55.569,3.584
5019.958,55.784,55.961,3.679
5021.112,55.945,56.273,3.637
5022.270,55.825,55.535,3.706
5023.426,56.519,55.831,3.716
5024.584,57.202,55.910,3.603
5025.740,56.542,56.231,3.462
5026.896,55.015,56.267,3.515
5028.055,55.601,56.059,3.452
5029.212,55.878,56.251,3.498
5030.372,55.113,56.800,3.357
5031.529,55.481,56.303,3.702
5032.689,57.809,55.377,3.643
5033.847,55.357,55.644,3.773
5035.005,55.462,56.351,3.620
5036.166,54.427,56.172,3.716
5037.325,54.650,56.274,3.398
5038.486,56.541,56.266,3.530
5039.645,55.063,55.995,3.450
5040.807,54.619,56.866,3.474
5041.967,56.035,57.286,3.329
5043.127,55.475,55.985,3.160
5044.290,55.585,56.342,3.375
5045.450,56.995,56.070,3.557
5046.614,55.635,55.886,3.717
5047.775,55.855,55.690,3.689
5048.939,56.943,55.565,3.475
5050.100,54.772,55.983,3.406
5051.262,53.947,56.759,3.309
5052.427,56.142,56.081,3.295
5053.589,55.980,55.384,3.448
5054.754,56.561,55.149,3.656
5055.917,54.298,55.558,3.377
5057.083,55.230,56.409,3.696
5058.247,55.945,56.470,3.638
5059.410,54.434,54.985,3.517
5060.577,55.547,55.355,3.687
5061.741,55.557,55.412,3.763
5062.908,54.990,54.901,3.712
5064.073,54.816,55.431,3.666
5065.241,54.382,56.139,3.528
5066.406,53.939,56.009,3.526
5067.572,54.799,55.228,3.562
5068.740,54.748,55.118,3.637
5069.906,53.542,55.862,3.670
5071.075,54.785,56.143,3.934
5072.242,56.577,55.004,3.759
5073.412,56.021,55.676,3.761
5074.579,54.680,56.105,3.548
5075.746,56.698,55.448,3.347
5076.917,53.409,54.883,3.608
5078.084,54.564,55.507,3.491
5079.255,56.364,56.049,3.492
5080.424,54.072,55.090,3.489
5081.595,53.210,54.838,3.476
5082.764,55.779,55.863,3.711
5083.934,54.687,56.344,4.065
5085.106,53.548,55.130,4.147
5086.276,53.223,54.596,4.188
5087.449,53.146,55.102,4.344
5088.619,54.093,54.806,4.390
5089.793,54.938,54.073,4.206
5090.964,52.687,54.430,3.755
5092.135,53.670,55.616,3.832
5093.309,55.479,54.786,3.820
5094.481,54.237,55.117,3.769
5095.655,52.147,55.166,3.862
5096.828,52.572,54.511,3.571
5098.003,53.876,53.981,3.799
5099.176,55.699,54.399,3.590
5100.352,55.368,55.251,3.615
5101.525,53.219,55.019,3.765
5102.699,53.696,54.524,3.735
5103.875,55.402,53.890,3.677
5105.049,53.638,53.971,3.625
5106.227,53.769,54.752,3.491
5107.401,53.586,53.843,3.571
5108.579,52.173,53.096,3.466
5109.754,53.755,52.136,3.391
5110.930,53.269,52.761,3.469
5112.108,53.043,54.111,3.362
5113.284,54.396,54.255,3.547
5114.463,55.600,54.149,3.650
5115.640,54.640,53.271,3.602
5116.820,52.301,54.216,3.747
5117.997,52.555,54.410,3.610
5119.174,51.730,53.390,3.638
5120.355,53.378,53.078,3.564
5121.533,54.461,53.669,3.568
5122.714,53.242,54.133,3.642
5123.892,53.555,53.566,3.395
5125.074,53.714,53.351,3.314
5126.253,54.083,53.621,3.320
5127.432,53.433,53.075,3.558
5128.614,52.971,51.654,3.432
5129.794,53.412,52.784,3.330
5130.977,53.323,52.352,3.662
5132.157,52.807,51.796,3.549
5133.341,53.111,52.478,3.755
5134.522,53.716,53.337,3.826
5135.703,53.452,52.821,3.897
5136.887,52.963,52.432,3.832
5138.069,53.968,51.973,3.890
5139.254,54.178,52.385,3.840
5140.436,54.555,53.185,3.775
5141.621,54.904,53.179,3.626
5142.804,54.187,52.885,3.721
5143.987,52.669,53.324,3.814
5145.174,52.347,53.796,3.752
5146.357,53.616,52.892,3.855
5147.544,53.197,52.666,3.798
5148.728,53.670,53.888,3.839
5149.915,54.473,51.984,3.800
5151.100,54.159,53.871,3.847
5152.285,53.415,54.933,3.797
5153.473,53.291,53.149,3.879
5154.659,53.864,51.426,4.084
5155.847,54.282,52.219,4.030
5157.034,54.717,52.560,3.804
5158.223,55.000,53.332,3.944
5159.409,54.212,53.375,3.944
5160.596,53.267,53.343,3.773
5161.786,53.980,53.371,3.844
5162.974,54.737,53.279,3.636
5164.164,55.344,53.936,3.578
5165.352,55.295,54.893,3.660
5166.544,54.112,53.643,3.546
5167.732,55.994,53.665,3.307
5168.921,55.486,54.774,3.183
5170.113,54.580,54.504,3.107
5171.302,54.189,54.147,3.176
5172.495,53.922,52.284,3.137
5173.685,54.214,53.125,3.032
5174.878,55.885,53.951,3.130
5176.068,53.779,52.920,3.463
5177.259,52.432,51.939,3.465
5178.453,53.563,53.252,3.595
5179.644,54.680,52.314,3.627
5180.838,52.974,52.154,3.626
5182.030,51.117,52.237,3.487
5183.225,53.505,51.929,3.276
5184.418,53.498,51.718,2.889
5185.610,51.650,51.874,2.799
5186.806,50.926,52.166,3.018
5187.999,50.995,52.330,3.564
5189.196,51.916,52.740,3.933
5190.389,52.007,52.864,3.925
5191.586,51.542,52.332,3.767
5192.781,52.226,52.295,3.653
5193.978,53.670,51.628,3.473
5195.173,52.775,52.561,3.431
5196.368,49.797,52.479,3.552
5197.566,52.397,51.766,3.726
5198.762,53.362,52.221,3.942
5199.961,51.891,51.748,4.301
5201.157,51.404,51.815,4.386
5202.357,52.703,52.421,4.281
5203.553,52.864,52.429,4.240
5204.750,50.803,51.901,4.278
5205.951,50.484,51.580,4.022
5207.148,51.363,51.473,3.506
5208.349,51.190,52.436,3.726
5209.547,50.596,51.706,3.563
5210.748,52.699,51.145,3.762
5211.947,51.233,51.628,3.926
5213.146,51.048,51.867,3.851
5214.348,51.098,51.147,3.799
5215.548,50.457,51.150,3.734
5216.751,52.033,51.345,3.613
5217.951,52.095,52.278,3.546
5219.154,51.084,52.472,3.686
5220.355,50.741,51.373,3.912
5221.556,51.508,52.555,4.039
5222.760,52.831,52.434,3.980
5223.961,53.461,51.370,3.885
5225.166,51.656,51.188,4.218
5226.368,50.460,51.662,4.155
5227.573,51.997,51.742,3.916
5228.776,52.767,52.077,3.573
5229.978,51.235,51.979,3.605
5231.184,50.766,52.057,3.537
5232.388,50.866,51.988,3.892
5233.594,51.325,52.272,3.839
