Wavelength,Flux,BestFit,SkyFlux
5527.135,8.588,8.727,21.120
5528.406,9.451,8.525,20.424
5529.681,7.973,8.442,19.745
5530.953,8.806,8.500,19.912
5532.226,10.216,10.695,21.159
5533.501,17.466,16.860,21.460
5534.774,24.897,24.825,20.781
5536.051,26.894,26.488,20.353
5537.324,22.010,20.181,20.420
5538.601,13.937,12.803,20.564
5539.875,10.541,9.006,20.835
5541.150,10.419,8.553,21.530
5542.428,9.697,8.459,21.915
5543.703,9.561,8.547,22.363
5544.981,8.962,8.569,23.642
5546.257,8.562,8.580,23.260
5547.536,9.924,8.614,22.685
5548.812,11.113,8.702,21.165
5550.088,8.470,8.907,21.453
5551.368,8.642,9.114,21.879
5552.645,8.543,9.277,21.783
5553.926,10.272,9.399,21.472
5555.203,9.821,9.571,21.035
5556.484,10.763,9.772,20.454
5557.763,8.744,9.771,20.356
5559.041,9.487,9.545,20.695
5560.323,11.444,9.539,20.802
5561.602,8.529,9.521,21.085
5562.885,7.538,9.416,21.240
5564.164,9.205,9.322,21.581
5565.447,10.260,9.284,22.342
5566.728,8.622,9.332,22.369
5568.008,9.424,9.401,20.967
5569.292,11.179,9.263,20.136
5570.574,9.027,9.280,20.985
5571.858,9.143,9.673,21.184
5573.140,11.266,9.988,20.259
5574.425,8.412,10.270,20.688
5575.707,8.176,10.483,22.984
5576.993,10.810,10.381,68.848
5578.276,11.467,10.072,163.520
5579.559,13.144,9.894,176.063
5580.846,5.012,9.989,86.633
5582.130,11.002,9.981,31.612
5583.417,9.662,10.025,22.323
5584.702,11.694,10.160,20.448
5585.989,11.047,10.322,20.052
5587.275,10.089,10.384,19.456
5588.560,11.479,10.221,18.711
5589.849,8.295,9.914,19.784
5591.135,9.527,9.699,21.041
5592.424,10.207,9.682,20.773
5593.710,11.304,9.926,20.042
5595.000,10.503,10.204,19.564
5596.287,9.904,10.126,19.894
5597.575,10.608,10.191,20.210
5598.866,9.962,10.102,20.302
5600.154,9.526,9.740,20.078
5601.445,9.539,9.195,19.684
5602.734,9.346,8.892,19.523
5604.026,8.481,9.240,19.278
5605.315,8.870,9.355,20.796
5606.604,9.744,9.369,23.036
5607.897,9.754,9.464,22.518
5609.187,10.280,9.696,20.985
5610.481,10.279,10.025,20.573
5611.771,10.947,10.354,21.004
5613.065,10.220,10.580,21.055
5614.357,9.502,10.432,20.648
5615.648,10.205,10.243,19.607
5616.943,9.615,10.039,18.683
5618.235,11.374,9.786,19.397
5619.531,9.523,9.702,20.605
5620.824,9.539,9.638,20.439
5622.120,12.015,9.510,20.133
5623.413,10.975,9.498,20.404
5624.707,10.205,9.625,21.392
5626.004,9.933,9.865,21.291
5627.298,11.176,10.212,20.301
5628.596,10.176,10.330,20.136
5629.891,9.257,10.247,20.552
5631.189,9.907,10.274,21.041
5632.484,10.145,10.394,20.927
5633.780,11.090,10.416,20.531
5635.079,10.673,10.325,19.957
5636.376,9.973,10.348,19.759
5637.675,12.808,10.554,19.633
5638.972,9.206,10.431,19.593
5640.273,9.932,10.357,20.085
5641.570,10.729,10.501,20.157
5642.868,10.103,10.356,19.875
5644.169,10.380,11.550,19.782
5645.468,11.495,13.700,20.830
5646.769,12.739,15.097,21.279
5648.069,14.229,14.429,21.053
5649.371,10.498,12.217,20.861
5650.671,10.621,10.746,20.292
5651.971,10.406,10.384,19.988
5653.274,11.393,10.152,20.075
5654.574,9.019,9.790,20.426
5655.878,8.896,9.598,20.466
5657.179,10.190,9.719,19.986
5658.484,10.465,9.811,19.983
5659.786,9.885,9.832,19.149
5661.088,10.308,9.995,18.756
5662.393,10.731,10.130,19.825
5663.696,8.995,10.206,20.208
5665.002,9.155,10.257,20.311
5666.305,10.074,10.199,20.479
5667.612,8.178,10.062,20.778
5668.916,10.168,9.927,20.746
5670.220,8.231,9.696,21.098
5671.527,8.365,9.509,21.923
5672.832,10.115,9.425,22.381
5674.140,10.677,9.256,22.475
5675.445,9.833,9.406,22.390
5676.754,9.433,9.630,21.442
5678.060,8.585,9.869,20.828
5679.369,9.136,10.011,21.332
5680.676,9.526,10.006,21.387
5681.983,10.179,9.950,21.998
5683.293,10.841,9.686,23.403
5684.600,8.331,9.710,24.528
5685.911,10.241,9.742,25.211
5687.219,7.893,9.787,25.785
5688.531,10.551,9.958,26.667
5689.839,10.981,10.060,27.431
5691.148,8.555,10.004,27.597
5692.461,9.604,9.796,26.687
5693.770,9.542,9.808,25.712
5695.083,8.391,9.931,24.625
5696.393,9.969,10.132,23.274
5697.707,12.981,11.404,22.323
5699.018,16.093,15.526,22.044
5700.329,19.185,20.991,21.838
5701.643,20.640,22.973,21.629
5702.955,19.122,19.683,21.243
5704.270,12.005,14.017,20.762
5705.582,11.772,10.986,20.944
5706.898,9.718,9.882,20.231
5708.211,11.178,9.386,19.704
5709.524,9.920,9.421,19.349
5710.841,10.928,9.573,18.948
5712.154,9.826,9.469,19.324
5713.472,10.189,9.405,19.722
5714.786,8.997,9.310,20.206
5716.104,10.196,9.423,20.201
5717.419,9.256,9.518,20.183
5718.734,9.456,9.550,20.186
5720.053,10.721,9.649,20.173
5721.369,10.183,9.806,20.220
5722.688,8.458,9.763,20.163
5724.004,8.555,9.636,20.505
5725.324,10.400,9.567,20.371
5726.642,9.808,9.619,20.576
5727.959,9.383,9.761,20.477
5729.280,9.134,9.888,20.099
5730.598,9.471,9.972,20.330
5731.919,9.766,10.135,19.631
5733.238,10.328,10.024,19.334
5734.560,9.011,9.719,19.476
5735.879,8.552,9.502,19.751
5737.199,9.222,9.359,20.157
5738.522,9.324,9.143,19.726
5739.842,9.711,9.042,19.579
5741.165,10.229,9.063,19.605
5742.486,10.367,9.337,19.552
5743.810,9.280,9.836,19.967
5745.132,8.820,10.163,20.417
5746.453,8.852,10.252,20.263
5747.779,9.999,10.030,20.209
5749.101,11.681,9.669,19.637
5750.427,12.176,9.439,19.011
5751.749,10.521,9.429,19.200
5753.076,9.525,9.484,19.633
5754.399,9.872,9.705,19.318
5755.723,9.790,9.926,18.886
5757.050,10.847,9.922,19.061
5758.375,10.731,9.995,19.378
5759.703,11.584,10.216,19.691
5761.028,10.310,10.087,19.945
5762.356,10.295,10.329,19.661
5763.682,10.935,10.401,19.450
5765.008,10.588,10.049,19.266
5766.337,10.442,9.655,19.839
5767.664,9.599,9.575,21.394
5768.994,8.032,9.609,23.200
5770.321,9.898,9.659,25.460
5771.651,9.333,9.823,25.939
5772.979,10.144,9.861,23.688
5774.307,11.036,9.773,21.115
5775.639,10.568,9.688,20.470
5776.967,11.714,9.632,19.731
5778.300,10.237,9.737,19.827
5779.629,10.160,9.714,20.171
5780.962,10.726,9.683,19.611
5782.291,8.730,9.520,19.161
5783.625,10.428,9.224,18.973
5784.955,8.974,9.208,19.041
5786.286,9.796,9.254,18.893
5787.621,10.728,9.271,19.217
5788.952,10.229,9.457,20.103
5790.287,10.666,9.719,22.324
5791.619,10.503,9.815,24.699
5792.954,9.567,9.774,24.566
5794.287,9.877,9.956,22.616
5795.620,10.423,9.901,21.242
5796.957,9.478,9.857,20.784
5798.290,8.866,9.978,20.238
5799.627,10.459,10.133,20.195
5800.961,9.299,10.109,19.828
5802.299,9.286,9.870,19.395
5803.634,10.931,9.700,19.559
5804.969,10.028,9.429,19.449
5806.308,8.996,9.245,19.046
5807.643,8.334,9.432,19.213
5808.983,6.119,9.765,19.510
5810.319,12.727,9.625,19.353
5811.659,10.840,9.639,19.441
5812.996,10.738,9.653,19.537
5814.333,11.210,9.600,19.346
5815.674,10.386,9.557,19.417
5817.012,9.310,9.489,19.219
5818.353,9.314,9.475,19.263
5819.692,9.766,9.563,19.751
5821.034,8.964,9.689,19.778
5822.373,10.603,9.817,19.581
5823.712,9.453,9.919,19.547
5825.055,10.172,9.957,19.639
5826.395,9.998,10.028,19.916
5827.739,9.307,10.033,20.181
5829.079,10.275,9.984,19.854
5830.424,10.389,9.818,19.641
5831.765,10.113,9.589,19.996
5833.106,9.780,9.523,20.324
5834.451,8.249,9.349,20.378
5835.794,9.080,9.263,20.390
5837.139,10.382,9.330,20.383
5838.482,9.787,9.306,20.421
5839.829,9.880,9.117,20.647
5841.172,8.511,9.173,20.410
5842.516,10.510,9.534,20.512
5843.863,9.404,9.415,20.663
5845.207,9.800,9.531,20.439
5846.555,10.806,9.687,20.236
5847.900,9.436,9.445,20.148
5849.249,9.484,9.344,20.273
5850.594,9.448,9.414,20.458
5851.940,10.026,9.302,20.589
5853.290,8.674,9.254,20.385
5854.636,8.990,9.294,20.008
5855.986,9.611,9.302,19.932
5857.334,10.227,9.328,20.125
5858.684,8.073,9.323,19.937
5860.032,8.970,9.397,19.803
5861.380,11.306,9.276,20.071
5862.732,9.841,9.162,19.995
5864.080,8.339,9.284,20.864
5865.433,9.695,9.312,22.264
5866.782,11.264,9.164,24.097
5868.135,9.026,9.318,27.028
5869.485,9.152,9.390,27.641
5870.835,8.523,9.445,25.021
5872.189,9.308,9.669,22.549
5873.540,8.725,9.771,21.559
5874.894,9.287,9.875,21.627
5876.246,10.383,9.823,21.321
5877.601,10.138,9.738,20.548
5878.953,9.149,9.582,19.865
5880.305,8.813,9.251,19.349
5881.661,10.046,8.822,19.008
5883.014,9.677,8.361,19.169
5884.371,8.975,7.990,19.229
5885.725,8.808,8.041,19.413
5887.082,6.878,8.260,20.267
5888.436,6.303,8.240,26.706
5889.794,8.840,8.124,47.009
5891.149,8.916,8.366,72.184
5892.504,8.119,8.884,69.471
5893.863,9.592,9.323,43.133
5895.219,9.576,9.501,32.646
5896.578,11.088,9.538,49.135
5897.935,8.464,9.621,58.119
5899.295,11.381,9.280,43.345
5900.652,6.937,8.744,25.670
5902.010,8.616,8.177,20.222
5903.371,8.722,8.090,20.304
5904.729,8.571,8.686,20.663
5906.090,8.734,9.216,20.795
5907.449,8.628,9.206,20.870
5908.811,9.158,9.443,21.021
5910.170,9.495,9.441,20.565
5911.530,7.834,9.118,19.944
5912.893,8.140,8.891,20.000
5914.254,9.606,8.968,20.376
5915.617,8.454,9.082,23.453
5916.978,9.154,9.455,25.639
5918.343,10.027,9.884,23.938
5919.704,9.284,10.154,21.463
5921.066,9.242,10.186,20.302
5922.431,9.754,9.974,20.315
5923.794,9.466,9.570,20.582
5925.160,9.334,9.378,21.731
5926.523,10.161,9.061,22.888
5927.890,9.749,8.702,22.219
5929.253,9.221,8.636,21.313
5930.617,9.368,8.813,20.299
5931.985,7.858,8.945,21.608
5933.350,9.774,9.237,24.803
5934.718,8.441,9.435,27.563
5936.083,9.778,9.520,25.437
5937.452,10.114,9.550,21.871
5938.818,8.729,9.376,21.061
5940.184,8.643,9.249,21.000
5941.554,8.398,9.386,20.342
5942.921,9.073,9.578,20.205
5944.291,9.838,9.693,20.497
5945.659,9.999,9.668,21.365
5947.030,9.489,9.435,22.699
5948.398,9.011,9.292,22.288
5949.766,8.095,8.796,20.731
5951.138,9.310,8.480,20.141
5952.507,9.583,8.633,21.187
5953.880,10.008,9.028,23.943
5955.249,10.325,9.275,25.670
5956.623,9.829,9.345,23.940
5957.993,10.085,9.417,20.979
5959.364,8.668,9.259,19.532
5960.738,10.040,9.121,19.750
5962.109,9.683,9.351,20.110
5963.484,8.996,9.668,20.346
5964.856,10.100,9.610,20.364
5966.231,9.811,9.739,20.113
5967.604,8.938,9.796,19.853
5968.977,10.064,9.722,19.856
5970.353,9.183,9.724,20.541
5971.727,8.371,9.805,21.424
5973.104,10.183,9.627,21.293
5974.478,9.489,9.482,20.515
5975.856,8.549,9.292,19.939
5977.230,8.553,9.157,21.077
5978.605,9.284,9.215,22.486
5979.984,9.285,9.324,21.630
5981.360,9.461,9.431,20.483
5982.739,9.453,9.490,19.948
5984.115,9.151,9.433,19.627
5985.495,8.435,9.447,19.162
5986.872,9.252,9.675,19.007
5988.249,9.998,9.864,19.049
5989.630,9.236,9.775,18.843
5991.008,9.569,9.478,19.171
5992.390,9.088,9.077,19.641
5993.768,8.468,8.636,18.960
5995.150,9.022,8.341,19.223
5996.530,7.842,8.436,19.508
5997.912,9.454,8.467,19.587
5999.292,8.730,8.509,19.657
6000.672,9.963,8.522,19.535
6002.056,9.800,8.669,19.140
6003.437,9.227,8.986,19.107
6004.821,9.071,9.095,19.868
6006.203,8.283,9.124,20.132
6007.588,9.945,9.216,19.411
6008.970,8.897,9.453,18.343
6010.352,10.472,9.674,18.183
6011.738,9.082,9.678,18.410
6013.121,8.993,9.489,18.280
6014.508,10.916,9.260,18.106
6015.891,9.863,9.242,18.034
6017.278,9.378,9.441,17.900
6018.663,9.115,9.709,17.922
6020.047,9.932,9.863,17.820
6021.436,10.183,9.851,17.584
6022.821,8.798,9.936,17.807
6024.210,10.315,10.043,17.529
6025.595,9.415,10.038,17.918
6026.985,10.531,9.924,17.588
6028.371,10.685,9.764,18.039
6029.758,9.346,9.549,18.547
6031.149,10.949,9.290,18.285
6032.536,9.897,9.052,18.445
6033.927,9.021,9.240,18.556
6035.315,8.916,9.541,18.661
6036.707,8.914,9.560,18.935
6038.096,9.820,9.683,18.714
6039.485,10.232,9.913,18.221
6040.878,9.296,9.855,18.053
6042.267,9.912,9.844,17.867
6043.661,9.714,9.930,17.612
6045.051,10.417,9.963,17.454
6046.445,9.380,10.006,17.599
6047.836,9.268,9.919,17.693
6049.227,9.485,9.885,17.690
6050.622,9.997,9.795,17.599
6052.014,10.006,9.640,17.589
6053.410,9.507,9.592,17.731
6054.802,9.735,9.730,17.659
6056.198,10.595,9.576,17.290
6057.592,10.388,9.706,17.146
6058.985,9.124,9.745,17.330
6060.382,9.502,9.634,17.336
6061.777,9.143,9.526,17.583
6063.174,9.697,9.257,17.773
6064.569,9.414,9.067,17.269
6065.968,9.453,8.932,17.118
6067.363,9.028,8.742,17.058
6068.759,9.796,8.748,17.221
6070.158,10.089,9.137,17.527
6071.555,9.240,9.509,17.498
6072.955,9.159,9.565,17.150
6074.352,10.223,9.817,16.985
6075.753,10.104,9.801,17.420
6077.150,9.465,9.656,17.402
6078.549,9.275,9.704,16.928
6079.950,9.488,9.549,16.839
6081.349,8.680,9.292,16.633
6082.751,9.165,9.332,16.619
6084.151,8.606,9.461,16.688
6085.554,8.736,9.530,16.702
6086.954,9.931,9.544,16.626
6088.354,9.836,9.484,16.669
6089.758,9.101,9.364,16.620
6091.159,9.355,9.293,16.463
6092.563,9.623,9.517,16.513
6093.965,9.623,9.807,16.645
6095.370,9.314,9.910,16.749
6096.772,10.120,10.054,16.975
6098.178,9.763,10.074,16.826
6099.581,10.461,10.102,16.766
6100.984,10.387,10.097,16.620
6102.391,9.605,10.055,16.393
6103.795,9.977,9.931,15.957
6105.203,9.732,9.631,16.144
6106.607,9.181,9.554,16.775
6108.015,9.136,9.513,16.956
6109.420,9.379,9.476,16.757
6110.826,9.177,9.508,16.668
6112.235,8.763,9.488,16.806
6113.641,11.310,9.142,16.522
6115.051,9.212,8.999,16.522
6116.458,8.299,9.150,16.772
6117.868,8.943,9.375,16.440
6119.276,9.762,9.634,16.100
6120.683,9.759,9.843,16.021
6122.095,9.423,9.748,16.109
6123.503,9.297,9.879,15.881
6124.915,9.147,9.824,15.558
6126.324,8.947,9.719,15.848
6127.737,9.031,9.659,16.277
6129.147,9.684,9.578,16.010
6130.557,10.290,9.500,16.113
6131.970,9.175,9.592,15.985
6133.381,9.635,9.752,15.794
6134.795,9.892,9.714,15.759
6136.207,9.517,9.542,16.147
6137.622,8.758,9.410,16.151
6139.034,9.222,9.315,16.348
6140.446,9.678,9.497,16.886
6141.862,10.420,9.536,16.977
6143.275,9.504,9.316,16.979
6144.691,7.979,9.090,17.241
6146.105,8.341,9.114,17.634
6147.522,9.616,9.274,17.477
6148.936,10.006,9.327,16.417
6150.351,9.472,9.320,15.933
6151.769,8.506,9.308,16.303
6153.184,8.810,9.212,16.863
6154.603,8.066,8.969,17.005
6156.019,10.534,8.783,16.928
6157.439,8.886,9.010,17.154
6158.855,8.003,9.039,16.625
6160.272,8.458,9.102,16.708
6161.693,9.186,9.307,17.091
6163.110,9.655,9.476,16.974
6164.531,9.341,9.525,16.775
6165.949,8.944,9.572,16.123
6167.371,9.275,9.526,15.830
6168.790,9.860,9.661,15.404
6170.209,9.301,9.730,16.663
6171.632,10.786,9.529,17.836
6173.052,9.804,9.565,18.433
6174.475,9.265,9.436,16.754
6175.896,9.784,9.491,16.000
6177.320,9.399,9.508,16.076
6178.741,8.515,9.468,16.283
6180.162,9.070,9.473,16.064
6181.588,9.531,9.346,15.677
6183.010,9.476,9.166,15.629
6184.435,9.088,9.239,15.996
6185.858,7.884,9.262,16.151
6187.285,9.774,9.181,15.822
6188.708,10.322,9.160,15.573
6190.132,8.789,9.201,15.851
6191.559,8.812,9.453,15.413
6192.983,9.570,9.805,15.273
6194.412,9.418,9.859,15.819
6195.837,10.355,9.830,15.869
6197.265,9.868,9.924,15.648
6198.691,9.273,9.616,15.447
6200.117,9.356,9.286,15.532
6201.547,9.379,9.248,16.152
6202.973,9.415,9.256,16.902
6204.404,9.506,9.311,18.061
6205.831,9.709,9.495,17.905
6207.262,10.393,9.556,16.064
6208.690,9.752,9.471,15.498
6210.122,10.071,9.330,16.005
6211.550,9.785,9.170,16.012
6212.979,9.129,9.144,16.319
6214.412,9.574,9.354,16.291
6215.842,9.860,9.596,15.876
6217.275,9.460,9.588,15.496
6218.705,9.449,9.482,15.208
6220.139,9.659,9.355,15.360
6221.570,10.283,9.339,16.276
6223.002,10.395,9.450,17.602
6224.437,9.263,9.488,17.937
6225.869,9.607,9.680,16.040
6227.304,8.968,9.534,15.010
6228.737,6.926,9.509,14.914
6230.173,9.068,9.580,14.657
6231.606,9.141,9.426,14.757
6233.040,7.964,9.257,15.189
6234.477,8.333,9.188,17.741
6235.911,9.035,8.992,22.747
6237.349,8.878,8.974,26.427
6238.784,10.386,9.123,24.777
6240.223,11.312,9.201,20.621
6241.659,10.068,9.240,18.776
6243.094,9.890,9.301,18.592
6244.534,10.849,9.525,18.658
6245.971,9.528,9.578,17.275
6247.411,9.556,9.405,16.298
6248.848,8.925,9.283,15.472
6250.289,9.729,9.395,15.823
6251.727,9.195,9.484,15.597
6253.165,8.528,9.598,15.075
6254.607,8.991,9.598,14.399
6256.046,9.555,9.537,14.869
6257.489,9.366,9.497,18.793
6258.928,8.699,9.349,23.921
6260.371,10.098,9.372,25.284
6261.812,10.145,9.448,21.636
6263.252,8.344,9.371,17.422
6264.696,9.442,9.277,16.967
6266.138,9.201,9.327,18.331
6267.583,9.168,9.311,18.869
6269.024,9.195,9.274,17.796
6270.470,8.780,9.285,16.418
6271.913,9.955,9.323,15.035
6273.355,10.429,9.343,14.451
6274.802,9.686,9.329,14.991
6276.246,9.092,9.300,15.882
6277.693,9.173,9.255,16.641
6279.137,9.214,9.268,16.947
6280.585,9.257,9.278,16.201
6282.030,8.933,9.402,15.222
6283.475,9.280,9.683,14.699
6284.924,10.020,9.783,14.861
6286.370,9.376,9.730,16.136
6287.819,10.301,9.684,20.072
6289.266,9.318,9.661,23.724
6290.716,10.557,9.638,22.246
6292.163,8.796,9.519,17.445
6293.611,8.713,9.183,15.069
6295.062,7.980,9.075,14.569
6296.510,7.916,9.234,15.341
6297.962,8.636,9.414,17.150
6299.411,8.468,9.460,24.461
6300.864,8.145,9.376,37.534
6302.313,8.111,9.283,45.023
6303.763,9.536,9.369,35.678
6305.217,10.233,9.483,21.456
6306.667,8.977,9.492,19.730
6308.122,9.569,9.522,25.286
6309.573,8.695,9.622,26.360
6311.028,10.134,9.527,20.218
6312.480,9.620,9.649,15.139
6313.932,9.934,9.619,14.317
6315.388,9.108,9.470,14.338
6316.841,9.589,9.493,13.926
6318.297,10.677,9.683,13.729
6319.751,9.551,9.577,14.101
6321.208,8.824,9.656,15.695
6322.662,8.851,9.769,17.424
6324.120,9.572,9.559,17.702
6325.575,10.209,9.409,16.207
6327.030,10.138,9.643,14.733
6328.489,9.868,9.588,15.468
6329.945,9.805,9.524,19.100
6331.405,10.975,9.459,23.001
6332.861,8.556,9.466,22.719
6334.322,9.534,9.429,17.261
6335.779,9.961,9.313,14.306
6337.236,8.608,9.398,13.659
6338.698,8.379,9.290,13.841
6340.156,9.727,9.388,13.878
6341.618,9.767,9.400,14.035
6343.077,9.614,9.311,14.433
6344.540,8.512,9.333,14.462
6345.999,8.244,9.363,14.292
6347.459,9.239,9.394,14.558
6348.923,9.206,9.407,15.703
6350.383,9.264,9.485,16.516
6351.848,10.719,9.608,15.970
6353.309,10.229,9.665,14.980
6354.774,8.956,9.599,14.578
6356.236,9.560,9.543,16.471
6357.698,9.301,9.347,19.293
6359.164,9.667,9.298,19.262
6360.627,8.096,9.244,16.590
6362.094,8.301,8.976,14.580
6363.557,8.702,8.905,18.263
6365.025,8.930,8.918,22.628
6366.489,7.366,9.059,22.970
6367.954,8.740,9.121,18.807
6369.422,9.545,9.096,14.926
6370.887,8.140,9.164,14.128
6372.357,9.167,9.355,13.978
6373.823,9.168,9.357,13.857
6375.292,9.366,9.237,14.110
6376.759,8.382,9.059,14.226
6378.226,8.937,8.941,14.604
6379.697,8.824,9.002,15.147
6381.164,9.566,9.205,15.456
6382.636,8.547,9.353,15.186
6384.104,9.401,9.475,14.407
6385.576,9.255,9.669,14.977
6387.045,8.752,9.778,16.256
6388.515,9.256,9.682,16.874
6389.988,8.980,9.632,15.903
6391.458,9.276,9.474,14.406
6392.932,9.847,9.163,13.725
6394.402,8.677,8.960,13.574
6395.877,8.165,8.999,13.514
6397.348,9.228,9.168,13.788
6398.820,8.583,9.280,13.805
6400.296,9.027,9.427,13.586
6401.768,9.054,9.367,13.339
6403.244,9.989,9.314,13.535
6404.717,9.107,9.278,14.085
6406.194,8.270,9.167,14.102
6407.668,8.847,9.199,13.497
6409.142,9.176,9.431,13.171
6410.620,9.882,9.584,13.137
6412.095,9.981,9.591,13.250
6413.573,9.767,9.521,13.564
6415.049,9.235,9.453,14.049
6416.528,8.794,9.389,14.205
6418.004,9.108,9.323,13.747
6419.481,9.262,9.260,13.790
6420.961,9.073,9.180,14.059
6422.438,9.417,9.148,14.407
6423.919,8.477,9.195,14.183
6425.397,8.429,9.204,13.433
6426.878,9.018,9.300,13.534
6428.357,8.826,9.354,13.824
6429.836,8.805,9.396,13.932
6431.319,9.907,9.458,13.314
6432.798,9.605,9.449,13.045
6434.281,8.751,9.260,13.186
6435.762,9.218,9.287,13.524
6437.246,9.905,9.369,13.497
6438.727,9.639,9.360,13.407
6440.211,9.391,9.231,13.295
6441.693,9.789,9.035,13.031
6443.175,9.396,8.852,13.200
6444.661,8.324,8.767,13.526
6446.143,8.486,9.008,13.464
6447.630,9.450,9.113,13.470
6449.113,10.501,9.061,13.099
6450.600,8.378,9.124,13.177
6452.084,10.240,9.139,13.179
6453.568,9.503,9.126,13.876
6455.056,9.624,9.281,13.694
6456.541,9.530,9.232,13.518
6458.030,9.319,9.167,13.545
6459.516,9.826,9.418,13.878
6461.006,9.687,9.517,13.896
6462.492,9.020,9.416,13.969
6463.979,9.570,9.400,14.996
6465.469,9.404,9.487,17.493
6466.957,9.462,9.494,19.608
6468.448,9.978,9.338,19.266
6469.936,8.837,9.227,17.817
6471.428,9.564,9.107,17.774
6472.917,9.918,9.098,19.121
6474.406,9.102,9.091,17.321
6475.899,8.557,9.047,14.349
6477.388,9.052,9.088,13.524
6478.882,9.753,9.291,14.376
6480.372,9.899,9.310,14.718
6481.867,9.415,9.425,13.878
6483.358,9.758,9.555,12.803
6484.849,10.445,9.575,12.605
6486.345,9.082,9.424,12.877
6487.837,10.027,9.123,12.925
6489.333,10.341,9.116,12.615
6490.826,9.415,9.041,12.590
6492.323,9.377,9.037,12.900
6493.816,9.071,9.180,12.775
6495.310,8.342,9.239,12.429
6496.808,8.923,8.990,12.727
6498.303,9.370,8.917,16.476
6499.801,8.221,8.830,23.323
6501.296,8.629,8.727,25.344
6502.796,9.503,8.718,18.921
6504.292,8.471,8.846,14.585
6505.788,9.479,8.997,16.111
6507.288,9.391,9.170,17.089
6508.785,9.277,9.324,15.299
6510.286,9.653,9.374,13.544
6511.784,9.375,9.326,12.961
6513.285,9.040,9.305,12.984
6514.784,9.043,9.417,13.696
6516.282,9.442,9.481,13.944
6517.785,9.949,9.540,13.402
6519.284,9.742,9.518,12.678
6520.788,9.029,9.427,12.629
6522.288,9.139,9.374,13.699
6523.792,9.947,9.387,15.109
6525.293,10.116,9.286,15.330
6526.794,9.877,9.292,14.170
6528.299,10.028,9.334,13.082
6529.801,9.571,9.445,12.761
6531.306,9.292,9.600,12.856
6532.809,9.493,9.459,16.807
6534.315,8.898,9.377,21.096
6535.819,9.525,9.365,22.005
6537.322,9.289,9.358,16.809
6538.830,9.209,9.337,12.899
6540.334,10.316,9.347,12.459
6541.842,9.668,9.419,12.874
6543.347,9.085,9.361,13.905
6544.856,9.634,9.360,15.401
6546.362,10.032,9.428,16.273
6547.867,9.452,9.453,15.133
6549.377,8.850,9.350,13.261
6550.884,9.490,9.213,12.760
6552.395,9.567,9.301,14.011
6553.902,8.613,9.429,19.063
6555.413,9.515,9.412,23.622
6556.921,9.069,9.401,21.626
6558.433,9.657,9.462,14.488
6559.942,10.032,9.199,11.716
6561.451,9.593,9.131,11.303
6562.964,9.085,9.279,11.724
6564.474,9.226,9.419,11.773
6565.988,8.854,9.445,11.646
6567.498,7.825,9.416,11.795
6569.013,10.120,9.411,13.008
6570.524,9.359,9.419,14.518
6572.036,9.672,9.294,14.201
6573.551,10.036,9.206,12.949
6575.063,9.493,9.197,12.538
6576.580,9.560,9.206,14.446
6578.092,8.865,9.273,18.828
6579.609,9.082,9.175,20.975
6581.123,10.239,9.018,17.830
6582.637,9.098,8.849,13.243
6584.155,8.871,8.698,12.487
6585.670,9.009,8.645,12.461
6587.188,9.146,8.775,12.332
6588.704,8.605,8.894,12.340
6590.223,8.460,9.109,12.261
6591.739,8.362,9.169,12.546
6593.255,8.854,9.091,12.556
6594.776,9.190,9.124,12.055
6596.293,10.512,9.257,12.784
6597.814,9.926,9.240,13.953
6599.332,8.739,9.211,14.387
6600.854,8.988,9.210,13.283
6602.372,9.537,9.264,12.778
6603.891,8.869,9.399,14.184
6605.414,8.631,9.542,16.323
6606.933,9.574,9.544,16.618
6608.457,9.449,9.333,14.105
6609.977,8.756,9.271,12.388
6611.502,9.553,9.353,12.117
6613.022,9.791,9.338,12.101
6614.544,9.527,9.334,12.302
6616.069,9.034,9.368,12.396
6617.591,10.544,9.225,11.986
6619.117,10.050,9.185,12.274
6620.640,10.070,9.176,12.133
6622.167,9.190,9.063,12.093
6623.690,9.503,9.247,12.024
6625.214,8.651,9.218,12.149
6626.742,8.313,9.339,12.175
6628.266,8.990,9.470,12.840
6629.794,8.906,9.446,13.134
6631.320,9.691,9.356,12.895
6632.849,9.952,9.396,12.432
6634.375,9.172,9.395,13.141
6635.901,8.084,9.405,13.917
6637.431,8.834,9.450,13.597
6638.958,10.114,9.438,12.567
6640.489,9.806,9.371,12.204
6642.017,10.408,9.443,11.965
6643.548,9.533,9.241,11.926
6645.077,9.793,9.243,12.010
6646.605,9.535,9.319,11.924
6648.138,8.685,9.351,12.004
6649.667,8.245,9.401,11.803
6651.201,9.433,9.422,12.019
6652.731,8.388,9.379,12.180
6654.265,9.886,9.341,12.292
6655.796,9.246,9.281,11.951
6657.327,10.276,9.186,11.937
6658.862,9.936,9.117,11.698
6660.394,8.995,9.142,11.937
6661.930,9.295,9.139,12.281
6663.462,8.726,9.131,12.321
6664.999,8.859,9.074,12.126
6666.532,9.144,8.959,12.080
6668.066,9.329,8.873,12.291
6669.604,8.936,8.932,12.780
6671.138,8.388,8.950,12.667
6672.676,9.112,8.935,12.225
6674.211,9.209,8.998,11.983
6675.750,9.666,9.036,11.806
6677.286,9.842,8.984,11.718
